duration,unit,partner,geo,time\isced11	TOTAL 	ED0-2 	ED3_4 	ED5-8 
N_GE4,NR,DOT,FR,2017	7363817 	: 	: 	: 
N_GE4,NR,DOT,HR,2012	168025 	36499 	78112 	53414 
N_GE4,NR,DOT,HR,2013	177229 	26129 	86186 	64914 
N_GE4,NR,DOT,HR,2014	140634 	: 	: 	: 
N_GE4,NR,DOT,HR,2015	120818 b	: b	: b	: b
N_GE4,NR,DOT,HR,2016	127400 	: 	: 	: 
N_GE4,NR,DOT,HR,2017	166765 	: 	: 	: 
N_GE4,NR,DOT,HU,2012	551491 b	: 	: 	: 
N_GE4,NR,DOT,HU,2013	506139 	: 	: 	: 
N_GE4,NR,DOT,HU,2014	503244 	: 	: 	: 
N_GE4,NR,DOT,HU,2015	477679 	: 	: 	: 
N_GE4,NR,DOT,HU,2016	543135 	: 	: 	: 
N_GE4,NR,DOT,IE,2012	774461 	: 	: 	: 
N_GE4,NR,DOT,IE,2013	781539 	: 	: 	: 
N_GE4,NR,DOT,IE,2014	819899 	: 	: 	: 
N_GE4,NR,DOT,IE,2015	797862 	: 	: 	: 
N_GE4,NR,DOT,IE,2016	858388 	: 	: 	: 
N_GE4,NR,DOT,IE,2017	946160 	: 	: 	: 
N_GE4,NR,DOT,IT,2012	1370917 	: 	: 	: 
N_GE4,NR,DOT,IT,2013	1577494 	: 	: 	: 
N_GE4,NR,DOT,IT,2014	2305577 b	: 	: 	: 
N_GE4,NR,DOT,IT,2015	2567479 	: 	: 	: 
N_GE4,NR,DOT,IT,2016	3278152 	: 	: 	: 
N_GE4,NR,DOT,IT,2017	2919982 	: 	: 	: 
N_GE4,NR,DOT,LT,2012	12051 u	: 	: 	: 
N_GE4,NR,DOT,LT,2013	21339 u	: 	: 	: 
N_GE4,NR,DOT,LT,2014	21388 	: 	: 	: 
N_GE4,NR,DOT,LT,2015	21941 u	: 	: 	: 
N_GE4,NR,DOT,LT,2016	22463 u	: 	: 	: 
N_GE4,NR,DOT,LT,2017	23716 u	: 	: 	: 
N_GE4,NR,DOT,LU,2012	10812 	2829 	4230 	3754 
N_GE4,NR,DOT,LU,2013	8307 	2178 e	1980 e	4149 e
N_GE4,NR,DOT,LU,2014	8177 	1684 e	3059 e	3433 e
N_GE4,NR,DOT,LU,2015	13599 u	: 	: 	: 
N_GE4,NR,DOT,LU,2016	10348 u	: 	: 	: 
N_GE4,NR,DOT,LV,2012	50765 	: 	: 	: 
N_GE4,NR,DOT,LV,2013	44373 	: 	: 	: 
N_GE4,NR,DOT,LV,2014	83807 	: 	: 	: 
N_GE4,NR,DOT,LV,2015	96034 	: c	45495 	46041 
N_GE4,NR,DOT,LV,2016	89546 	7497 	36617 	45432 
N_GE4,NR,DOT,LV,2017	83845 	5812 	32282 	45751 
N_GE4,NR,DOT,ME,2016	: c	: 	: 	: 
N_GE4,NR,DOT,MT,2012	14136 	: 	: 	: 
N_GE4,NR,DOT,MT,2013	19721 	: 	: 	: 
N_GE4,NR,DOT,MT,2014	22892 	: 	: 	: 
N_GE4,NR,DOT,MT,2015	18960 	: 	: 	: 
N_GE4,NR,DOT,MT,2016	20326 	: 	: 	: 
N_GE4,NR,DOT,MT,2017	32319 	: 	: 	: 
N_GE4,NR,DOT,NL,2012	2281377 b	475760 b	763734 b	1041882 b
N_GE4,NR,DOT,NL,2013	2194365 	419572 	777665 	997129 
N_GE4,NR,DOT,NL,2014	2016542 	421834 	680813 	913894 
N_GE4,NR,DOT,NL,2015	2178948 	399043 	715470 	1064435 
N_GE4,NR,DOT,NL,2016	2248130 	395062 	764159 	1088909 
N_GE4,NR,DOT,NL,2017	2254690 	385935 	1001352 	867403 
N_GE4,NR,DOT,NO,2013	1319160 	: 	: 	: 
N_GE4,NR,DOT,NO,2016	1213226 	: 	: 	: 
N_GE4,NR,DOT,NO,2017	1355057 	: 	: 	: 
N_GE4,NR,DOT,PL,2012	1450000 	: 	: 	: 
N_GE4,NR,DOT,PL,2013	1560000 	: 	: 	: 
N_GE4,NR,DOT,PL,2014	1666492 	: 	: 	: 
N_GE4,NR,DOT,PL,2015	1783744 	: 	: 	: 
N_GE4,NR,DOT,PL,2016	1791286 	: 	: 	: 
N_GE4,NR,DOT,PL,2017	1818016 	: 	: 	: 
N_GE4,NR,DOT,PT,2012	221774 	: 	: 	: 
N_GE4,NR,DOT,PT,2013	399802 	: 	: 	: 
N_GE4,NR,DOT,PT,2014	466923 	: 	: 	: 
N_GE4,NR,DOT,PT,2015	569221 	: 	: 	: 
N_GE4,NR,DOT,PT,2016	578712 	: 	: 	: 
N_GE4,NR,DOT,PT,2017	574837 	: 	: 	: 
N_GE4,NR,DOT,RO,2012	4584 	: 	: 	: 
N_GE4,NR,DOT,RO,2013	25670 	: 	: 	: 
N_GE4,NR,DOT,RO,2014	43506 	: 	: 	: 
N_GE4,NR,DOT,RO,2015	48682 	: 	: 	: 
N_GE4,NR,DOT,RO,2016	31856 	: 	: 	: 
N_GE4,NR,DOT,RO,2017	45175 	: 	: 	: 
N_GE4,NR,DOT,SE,2012	326564 	: 	: 	: 
N_GE4,NR,DOT,SE,2014	1638920 	: 	: 	: 
N_GE4,NR,DOT,SE,2015	1972366 	: 	: 	: 
N_GE4,NR,DOT,SE,2016	1612897 	: 	: 	: 
N_GE4,NR,DOT,SE,2017	1831019 	: 	: 	: 
N_GE4,NR,DOT,SI,2012	121599 	12188 	65714 	43697 
N_GE4,NR,DOT,SI,2013	100052 e	8235 u	53263 e	38553 e
N_GE4,NR,DOT,SI,2014	100850 e	13669 e	44290 e	42891 e
N_GE4,NR,DOT,SI,2015	94148 	13153 	43602 	37393 
N_GE4,NR,DOT,SI,2016	105138 	15656 u	48569 	40913 
N_GE4,NR,DOT,SI,2017	110220 	: 	: 	: 
N_GE4,NR,DOT,SK,2012	113658 	: 	: 	: 
N_GE4,NR,DOT,SK,2013	164643 b	: 	: 	: 
N_GE4,NR,DOT,SK,2014	148240 	: 	: 	: 
N_GE4,NR,DOT,SK,2015	308880 u	: 	: 	: 
N_GE4,NR,DOT,SK,2016	348383 	: 	: 	: 
N_GE4,NR,DOT,SK,2017	445311 	: 	: 	: 
N_GE4,NR,DOT,UK,2012	4472000 	: 	: 	: 
N_GE4,NR,DOT,UK,2013	3608100 	: 	: 	: 
N_GE4,NR,DOT,UK,2014	2781900 	: 	: 	: 
N_GE4,NR,DOT,UK,2015	3381100 	: 	: 	: 
N_GE4,NR,DOT,UK,2016	2823230 	: 	: 	: 
N_GE4,NR,OUT,AT,2012	1250421 	: 	: 	: 
N_GE4,NR,OUT,AT,2013	1238040 	: 	: 	: 
N_GE4,NR,OUT,AT,2014	1395824 	: 	: 	: 
N_GE4,NR,OUT,AT,2015	1396132 	: 	: 	: 
N_GE4,NR,OUT,AT,2016	1425490 	: 	: 	: 
N_GE4,NR,OUT,AT,2017	1364762 	: 	: 	: 
N_GE4,NR,OUT,BE,2012	2642433 	: 	: 	: 
N_GE4,NR,OUT,BE,2013	3349793 	: 	: 	: 
N_GE4,NR,OUT,BE,2014	3256279 	: 	: 	: 
N_GE4,NR,OUT,BE,2015	3118223 	: 	: 	: 
N_GE4,NR,OUT,BE,2016	3369644 	: 	: 	: 
N_GE4,NR,OUT,BE,2017	2421001 b	: 	: 	: 
N_GE4,NR,OUT,BG,2012	100881 b	: 	: 	: 
N_GE4,NR,OUT,BG,2013	105147 	: 	: 	: 
N_GE4,NR,OUT,BG,2014	73289 	: 	: 	: 
N_GE4,NR,OUT,BG,2015	152941 	: 	: 	: 
N_GE4,NR,OUT,BG,2016	138622 	: 	: 	: 
N_GE4,NR,OUT,BG,2017	173554 	: 	: 	: 
N_GE4,NR,OUT,CH,2012	3047800 	: 	: 	: 
N_GE4,NR,OUT,CH,2013	3061482 	: 	: 	: 
N_GE4,NR,OUT,CH,2014	3289924 	: 	: 	: 
N_GE4,NR,OUT,CH,2015	3455619 	: 	: 	: 
N_GE4,NR,OUT,CH,2016	3761288 	: 	: 	: 
N_GE4,NR,OUT,CY,2012	181017 e	: 	: 	: 
N_GE4,NR,OUT,CY,2013	98992 e	: 	: 	: 
N_GE4,NR,OUT,CY,2014	109778 e	: 	: 	: 
N_GE4,NR,OUT,CY,2015	105446 e	: 	: 	: 
N_GE4,NR,OUT,CY,2016	114942 e	: 	: 	: 
N_GE4,NR,OUT,CY,2017	122477 e	: 	: 	: 
N_GE4,NR,OUT,CZ,2012	1365318 e	: 	: 	: 
N_GE4,NR,OUT,CZ,2013	1496931 	: 	: 	: 
N_GE4,NR,OUT,CZ,2014	1685127 	: 	: 	: 
N_GE4,NR,OUT,CZ,2015	1630677 	: 	: 	: 
N_GE4,NR,OUT,CZ,2016	1355878 	: 	: 	: 
N_GE4,NR,OUT,CZ,2017	1473032 	: 	: 	: 
N_GE4,NR,OUT,DE,2012	21617616 	: 	: 	: 
N_GE4,NR,OUT,DE,2013	22241329 	: 	: 	: 
N_GE4,NR,OUT,DE,2014	21088553 	: 	: 	: 
N_GE4,NR,OUT,DE,2015	21330781 	: 	: 	: 
N_GE4,NR,OUT,DE,2016	22321623 	: 	: 	: 
N_GE4,NR,OUT,DE,2017	20872129 	: 	: 	: 
N_GE4,NR,OUT,DK,2012	1977929 	: 	: 	: 
N_GE4,NR,OUT,DK,2013	1814925 	: 	: 	: 
N_GE4,NR,OUT,DK,2014	1716329 	: 	: 	: 
N_GE4,NR,OUT,DK,2015	1676575 	: 	: 	: 
N_GE4,NR,OUT,DK,2016	1790937 	: 	: 	: 
N_GE4,NR,OUT,EE,2012	213338 b	: 	: 	: 
N_GE4,NR,OUT,EE,2013	219894 	: 	: 	: 
N_GE4,NR,OUT,EE,2014	251508 	: 	: 	: 
N_GE4,NR,OUT,EE,2015	272436 	: 	: 	: 
N_GE4,NR,OUT,EE,2016	293263 	: 	: 	: 
N_GE4,NR,OUT,EE,2017	231085 	: 	: 	: 
N_GE4,NR,OUT,EL,2012	257632 	: 	: 	: 
N_GE4,NR,OUT,EL,2013	289415 	: 	: 	: 
N_GE4,NR,OUT,EL,2014	292670 	: 	: 	: 
N_GE4,NR,OUT,EL,2015	283007 	: 	: 	: 
N_GE4,NR,OUT,EL,2016	306706 	: 	: 	: 
N_GE4,NR,OUT,EL,2017	264584 	: 	: 	: 
N_GE4,NR,OUT,ES,2012	2128672 	656262 	734866 	737545 
N_GE4,NR,OUT,ES,2013	1981372 	581874 	661770 	737728 
N_GE4,NR,OUT,ES,2014	2107259 	683172 	673527 	750560 
N_GE4,NR,OUT,ES,2015	2879894 b	1034397 b	722126 b	1123371 b
N_GE4,NR,OUT,ES,2016	3050026 	1174210 	732876 	1142939 
N_GE4,NR,OUT,ES,2017	3118787 	1181410 	741903 	1195473 
N_GE4,NR,OUT,FI,2012	702880 b	199599 b	237996 b	265285 b
N_GE4,NR,OUT,FI,2013	693621 	160010 	323920 	209690 
N_GE4,NR,OUT,FI,2014	719286 	159023 	290118 	270145 
N_GE4,NR,OUT,FI,2015	696575 	170350 	286508 	239717 
N_GE4,NR,OUT,FI,2016	676813 	128222 u	235633 	312958 
N_GE4,NR,OUT,FI,2017	836101 	217328 	324132 	294641 
N_GE4,NR,OUT,FR,2012	3419298 	: 	: 	: 
N_GE4,NR,OUT,FR,2013	3606607 	: 	: 	: 
N_GE4,NR,OUT,FR,2014	3739142 	: 	: 	: 
N_GE4,NR,OUT,FR,2015	3736176 	: 	: 	: 
N_GE4,NR,OUT,FR,2016	3874332 	: 	: 	: 
N_GE4,NR,OUT,FR,2017	3814133 	: 	: 	: 
N_GE4,NR,OUT,HR,2012	285912 	96653 	142910 	46349 
N_GE4,NR,OUT,HR,2013	213369 	37675 	117151 	58542 
N_GE4,NR,OUT,HR,2014	285261 	: 	: 	: 
N_GE4,NR,OUT,HR,2015	204861 b	: b	: b	: b
N_GE4,NR,OUT,HR,2016	171090 	: 	: 	: 
N_GE4,NR,OUT,HR,2017	289221 	: 	: 	: 
N_GE4,NR,OUT,HU,2012	802518 b	: 	: 	: 
N_GE4,NR,OUT,HU,2013	733708 	: 	: 	: 
N_GE4,NR,OUT,HU,2014	783950 	: 	: 	: 
N_GE4,NR,OUT,HU,2015	1005116 	: 	: 	: 
N_GE4,NR,OUT,HU,2016	1020619 	: 	: 	: 
N_GE4,NR,OUT,IE,2012	812175 	: 	: 	: 
N_GE4,NR,OUT,IE,2013	706920 	: 	: 	: 
N_GE4,NR,OUT,IE,2014	880141 	: 	: 	: 
N_GE4,NR,OUT,IE,2015	866416 	: 	: 	: 
N_GE4,NR,OUT,IE,2016	957828 	: 	: 	: 
N_GE4,NR,OUT,IE,2017	872123 	: 	: 	: 
N_GE4,NR,OUT,IT,2012	4899439 	: 	: 	: 
N_GE4,NR,OUT,IT,2013	3661647 	: 	: 	: 
N_GE4,NR,OUT,IT,2014	3737765 b	: 	: 	: 
N_GE4,NR,OUT,IT,2015	4113420 	: 	: 	: 
N_GE4,NR,OUT,IT,2016	3869342 	: 	: 	: 
N_GE4,NR,OUT,IT,2017	4643562 	: 	: 	: 
N_GE4,NR,OUT,LT,2012	489266 	: 	: 	: 
N_GE4,NR,OUT,LT,2013	523641 	: 	: 	: 
N_GE4,NR,OUT,LT,2014	537809 	: 	: 	: 
N_GE4,NR,OUT,LT,2015	525675 	: 	: 	: 
N_GE4,NR,OUT,LT,2016	509851 	: 	: 	: 
N_GE4,NR,OUT,LT,2017	520239 	: 	: 	: 
N_GE4,NR,OUT,LU,2012	292609 	: 	: 	: 
N_GE4,NR,OUT,LU,2013	339950 	52091 e	127310 e	160550 e
N_GE4,NR,OUT,LU,2014	295009 	34481 e	125615 e	134913 e
N_GE4,NR,OUT,LU,2015	336298 	: 	: 	: 
N_GE4,NR,OUT,LU,2016	351041 	: 	: 	: 
N_GE4,NR,OUT,LV,2012	232037 	: 	: 	: 
N_GE4,NR,OUT,LV,2013	305785 	: 	: 	: 
N_GE4,NR,OUT,LV,2014	279211 	: 	: 	: 
N_GE4,NR,OUT,LV,2015	300595 	25164 	131781 	143650 
N_GE4,NR,OUT,LV,2016	327627 	32893 	140293 	154442 
N_GE4,NR,OUT,LV,2017	318831 	24664 	148641 	145526 
N_GE4,NR,OUT,ME,2016	: c	: 	: 	: 
N_GE4,NR,OUT,MT,2012	80582 b	: 	: 	: 
N_GE4,NR,OUT,MT,2013	89792 	: 	: 	: 
N_GE4,NR,OUT,MT,2014	93639 	: 	: 	: 
N_GE4,NR,OUT,MT,2015	102971 	: 	: 	: 
N_GE4,NR,OUT,MT,2016	125248 	: 	: 	: 
N_GE4,NR,OUT,MT,2017	142825 	: 	: 	: 
N_GE4,NR,OUT,NL,2012	5497690 b	1124762 b	1869951 b	2502976 b
N_GE4,NR,OUT,NL,2013	5548703 	1173561 	1785149 	2589992 
N_GE4,NR,OUT,NL,2014	5569655 	1084474 	1787843 	2697338 
N_GE4,NR,OUT,NL,2015	5560232 	1135936 	1810408 	2613887 
N_GE4,NR,OUT,NL,2016	5848977 	1185831 	1880609 	2782537 
N_GE4,NR,OUT,NL,2017	6214212 	1130195 	2924394 	2159623 
N_GE4,NR,OUT,NO,2013	1331770 	: 	: 	: 
N_GE4,NR,OUT,NO,2016	1180761 	: 	: 	: 
N_GE4,NR,OUT,NO,2017	1314594 	: 	: 	: 
N_GE4,NR,OUT,PL,2012	2050000 	: 	: 	: 
N_GE4,NR,OUT,PL,2013	2190000 	: 	: 	: 
N_GE4,NR,OUT,PL,2014	2932272 	: 	: 	: 
N_GE4,NR,OUT,PL,2015	1971968 	: 	: 	: 
N_GE4,NR,OUT,PL,2016	2214369 	: 	: 	: 
N_GE4,NR,OUT,PL,2017	2299062 	: 	: 	: 
N_GE4,NR,OUT,PT,2012	268925 	: 	: 	: 
N_GE4,NR,OUT,PT,2013	272901 	: 	: 	: 
N_GE4,NR,OUT,PT,2014	252923 	: 	: 	: 
N_GE4,NR,OUT,PT,2015	288127 	: 	: 	: 
N_GE4,NR,OUT,PT,2016	258736 	: 	: 	: 
N_GE4,NR,OUT,PT,2017	323027 	: 	: 	: 
N_GE4,NR,OUT,RO,2012	166870 	: 	: 	: 
N_GE4,NR,OUT,RO,2013	200371 	: 	: 	: 
N_GE4,NR,OUT,RO,2014	204453 	: 	: 	: 
N_GE4,NR,OUT,RO,2015	206927 	: 	: 	: 
N_GE4,NR,OUT,RO,2016	199092 	: 	: 	: 
N_GE4,NR,OUT,RO,2017	204846 	: 	: 	: 
N_GE4,NR,OUT,SE,2012	3010395 	: 	: 	: 
N_GE4,NR,OUT,SE,2014	1373070 	: 	: 	: 
N_GE4,NR,OUT,SE,2015	1525883 	: 	: 	: 
N_GE4,NR,OUT,SE,2016	1524596 	: 	: 	: 
N_GE4,NR,OUT,SE,2017	2164959 	: 	: 	: 
N_GE4,NR,OUT,SI,2012	641947 	75633 	364806 	201507 
N_GE4,NR,OUT,SI,2013	634868 e	86538 e	346552 e	201777 e
N_GE4,NR,OUT,SI,2014	666529 e	92606 e	362212 e	211712 e
N_GE4,NR,OUT,SI,2015	688739 	126502 u	363775 	198462 
N_GE4,NR,OUT,SI,2016	687836 	122326 	365854 	199656 
N_GE4,NR,OUT,SI,2017	745337 	: 	: 	: 
N_GE4,NR,OUT,SK,2012	1292107 	: 	: 	: 
N_GE4,NR,OUT,SK,2013	986785 b	: 	: 	: 
N_GE4,NR,OUT,SK,2014	1003552 	: 	: 	: 
N_GE4,NR,OUT,SK,2015	1125511 	: 	: 	: 
N_GE4,NR,OUT,SK,2016	1052242 	: 	: 	: 
N_GE4,NR,OUT,SK,2017	1032140 	: 	: 	: 
N_GE4,NR,OUT,UK,2012	14260000 	: 	: 	: 
N_GE4,NR,OUT,UK,2013	14939500 	: 	: 	: 
N_GE4,NR,OUT,UK,2014	12054700 	: 	: 	: 
N_GE4,NR,OUT,UK,2015	12317000 	: 	: 	: 
N_GE4,NR,OUT,UK,2016	12233980 	: 	: 	: 
N_GE4,NR,WORLD,AT,2012	4274899 	: 	: 	: 
N_GE4,NR,WORLD,AT,2013	4196358 	: 	: 	: 
N_GE4,NR,WORLD,AT,2014	4250086 	: 	: 	: 
N_GE4,NR,WORLD,AT,2015	4293217 	: 	: 	: 
N_GE4,NR,WORLD,AT,2016	4418247 	: 	: 	: 
N_GE4,NR,WORLD,AT,2017	4419440 	: 	: 	: 
N_GE4,NR,WORLD,BE,2012	3936747 	: 	: 	: 
N_GE4,NR,WORLD,BE,2013	5030113 	: 	: 	: 
N_GE4,NR,WORLD,BE,2014	4493768 	: 	: 	: 
N_GE4,NR,WORLD,BE,2015	4759873 	: 	: 	: 
N_GE4,NR,WORLD,BE,2016	5124488 	: 	: 	: 
N_GE4,NR,WORLD,BE,2017	4892543 b	: 	: 	: 
N_GE4,NR,WORLD,BG,2012	708617 b	: 	: 	: 
N_GE4,NR,WORLD,BG,2013	898328 	: 	: 	: 
N_GE4,NR,WORLD,BG,2014	1048103 	: 	: 	: 
N_GE4,NR,WORLD,BG,2015	1340724 	: 	: 	: 
N_GE4,NR,WORLD,BG,2016	1250157 	: 	: 	: 
N_GE4,NR,WORLD,BG,2017	1589043 	: 	: 	: 
N_GE4,NR,WORLD,CH,2012	4906022 	: 	: 	: 
N_GE4,NR,WORLD,CH,2013	5021948 	: 	: 	: 
N_GE4,NR,WORLD,CH,2014	5157234 	: 	: 	: 
N_GE4,NR,WORLD,CH,2015	5215723 	: 	: 	: 
N_GE4,NR,WORLD,CH,2016	5506010 	: 	: 	: 
N_GE4,NR,WORLD,CY,2012	316849 e	: 	: 	: 
N_GE4,NR,WORLD,CY,2013	201147 e	: 	: 	: 
N_GE4,NR,WORLD,CY,2014	335665 e	: 	: 	: 
N_GE4,NR,WORLD,CY,2015	374251 e	: 	: 	: 
N_GE4,NR,WORLD,CY,2016	377204 e	: 	: 	: 
N_GE4,NR,WORLD,CY,2017	377691 e	: 	: 	: 
N_GE4,NR,WORLD,CZ,2012	5105154 e	: 	: 	: 
N_GE4,NR,WORLD,CZ,2013	5050417 	: 	: 	: 
N_GE4,NR,WORLD,CZ,2014	5860238 	: 	: 	: 
N_GE4,NR,WORLD,CZ,2015	5404775 	: 	: 	: 
N_GE4,NR,WORLD,CZ,2016	5461837 	: 	: 	: 
N_GE4,NR,WORLD,CZ,2017	5617867 	: 	: 	: 
N_GE4,NR,WORLD,DE,2012	45450152 	: 	: 	: 
N_GE4,NR,WORLD,DE,2013	45500860 	: 	: 	: 
N_GE4,NR,WORLD,DE,2014	45176420 	: 	: 	: 
N_GE4,NR,WORLD,DE,2015	44854461 	: 	: 	: 
N_GE4,NR,WORLD,DE,2016	45666926 	: 	: 	: 
N_GE4,NR,WORLD,DE,2017	43914403 	: 	: 	: 
N_GE4,NR,WORLD,DK,2012	3349876 	: 	: 	: 
N_GE4,NR,WORLD,DK,2013	3431117 	: 	: 	: 
N_GE4,NR,WORLD,DK,2014	3459870 	: 	: 	: 
N_GE4,NR,WORLD,DK,2015	3431417 	: 	: 	: 
N_GE4,NR,WORLD,DK,2016	3543693 	: 	: 	: 
N_GE4,NR,WORLD,EE,2012	416498 b	: 	: 	: 
N_GE4,NR,WORLD,EE,2013	439550 	: 	: 	: 
N_GE4,NR,WORLD,EE,2014	478734 	: 	: 	: 
N_GE4,NR,WORLD,EE,2015	457647 	: 	: 	: 
N_GE4,NR,WORLD,EE,2016	485221 	: 	: 	: 
N_GE4,NR,WORLD,EE,2017	483428 	: 	: 	: 
N_GE4,NR,WORLD,EL,2012	2720425 	: 	: 	: 
N_GE4,NR,WORLD,EL,2013	2609241 	: 	: 	: 
N_GE4,NR,WORLD,EL,2014	3041058 	: 	: 	: 
N_GE4,NR,WORLD,EL,2015	2780638 	: 	: 	: 
N_GE4,NR,WORLD,EL,2016	2668259 	: 	: 	: 
N_GE4,NR,WORLD,EL,2017	3030286 	: 	: 	: 
N_GE4,NR,WORLD,ES,2012	14857373 	5763922 	4787007 	4306444 
N_GE4,NR,WORLD,ES,2013	15103549 	5789080 	4884858 	4429612 
N_GE4,NR,WORLD,ES,2014	14768231 	5628505 	4747831 	4391895 
N_GE4,NR,WORLD,ES,2015	18689044 b	7118360 b	4271356 b	7299329 b
N_GE4,NR,WORLD,ES,2016	19664167 	7600825 	4356246 	7707096 
N_GE4,NR,WORLD,ES,2017	19486797 	7404840 	4280049 	7801908 
N_GE4,NR,WORLD,FI,2012	3003136 b	766638 b	1100401 b	1136097 b
N_GE4,NR,WORLD,FI,2013	3043838 	678463 	1213799 	1151576 
N_GE4,NR,WORLD,FI,2014	3009361 	664947 	1198542 	1145872 
N_GE4,NR,WORLD,FI,2015	3153223 	644187 	1204825 	1304211 
N_GE4,NR,WORLD,FI,2016	3074364 	600927 	1180354 	1293083 
N_GE4,NR,WORLD,FI,2017	3091860 	632902 	1173815 	1285143 
N_GE4,NR,WORLD,FR,2012	33475541 	: 	: 	: 
N_GE4,NR,WORLD,FR,2013	33732725 	: 	: 	: 
N_GE4,NR,WORLD,FR,2014	33641401 	: 	: 	: 
N_GE4,NR,WORLD,FR,2015	33640981 	: 	: 	: 
N_GE4,NR,WORLD,FR,2016	32822497 	: 	: 	: 
N_GE4,NR,WORLD,FR,2017	30076449 	: 	: 	: 
N_GE4,NR,WORLD,HR,2012	1238527 	279961 	706274 	252293 
N_GE4,NR,WORLD,HR,2013	1071901 	180342 	610876 	280684 
N_GE4,NR,WORLD,HR,2014	1236591 	: 	: 	: 
N_GE4,NR,WORLD,HR,2015	1084727 b	: b	: b	: b
N_GE4,NR,WORLD,HR,2016	1119576 	: 	: 	: 
N_GE4,NR,WORLD,HR,2017	1235242 	: 	: 	: 
N_GE4,NR,WORLD,HU,2012	2972789 b	: 	: 	: 
N_GE4,NR,WORLD,HU,2013	2883016 	: 	: 	: 
N_GE4,NR,WORLD,HU,2014	2932883 	: 	: 	: 
N_GE4,NR,WORLD,HU,2015	3066132 	: 	: 	: 
N_GE4,NR,WORLD,HU,2016	3145209 	: 	: 	: 
N_GE4,NR,WORLD,IE,2012	1892215 	: 	: 	: 
N_GE4,NR,WORLD,IE,2013	1811280 	: 	: 	: 
N_GE4,NR,WORLD,IE,2014	2024182 	: 	: 	: 
N_GE4,NR,WORLD,IE,2015	1987949 	: 	: 	: 
N_GE4,NR,WORLD,IE,2016	2112565 	: 	: 	: 
N_GE4,NR,WORLD,IE,2017	2141669 	: 	: 	: 
N_GE4,NR,WORLD,IT,2012	20543435 	: 	: 	: 
N_GE4,NR,WORLD,IT,2013	17605427 	: 	: 	: 
N_GE4,NR,WORLD,IT,2014	17283859 b	: 	: 	: 
N_GE4,NR,WORLD,IT,2015	19000316 	: 	: 	: 
N_GE4,NR,WORLD,IT,2016	18386564 	: 	: 	: 
N_GE4,NR,WORLD,IT,2017	18902078 	: 	: 	: 
N_GE4,NR,WORLD,LT,2012	624272 	: 	: 	: 
N_GE4,NR,WORLD,LT,2013	682718 	: 	: 	: 
N_GE4,NR,WORLD,LT,2014	711835 	: 	: 	: 
N_GE4,NR,WORLD,LT,2015	701600 	: 	: 	: 
N_GE4,NR,WORLD,LT,2016	664420 	: 	: 	: 
N_GE4,NR,WORLD,LT,2017	667774 	: 	: 	: 
N_GE4,NR,WORLD,LU,2012	305243 	: 	: 	: 
N_GE4,NR,WORLD,LU,2013	349212 	55223 e	129290 e	164699 e
N_GE4,NR,WORLD,LU,2014	306831 	36964 e	131521 e	138346 e
N_GE4,NR,WORLD,LU,2015	350013 	: 	: 	: 
N_GE4,NR,WORLD,LU,2016	363632 	: 	: 	: 
N_GE4,NR,WORLD,LV,2012	390030 	: 	: 	: 
N_GE4,NR,WORLD,LV,2013	469646 	: 	: 	: 
N_GE4,NR,WORLD,LV,2014	451906 	: 	: 	: 
N_GE4,NR,WORLD,LV,2015	497235 	41204 	228788 	227243 
N_GE4,NR,WORLD,LV,2016	528144 	56126 	230147 	241872 
N_GE4,NR,WORLD,LV,2017	514757 	48606 	239689 	226462 
N_GE4,NR,WORLD,ME,2016	: c	: 	: 	: 
N_GE4,NR,WORLD,MT,2012	121013 	: 	: 	: 
N_GE4,NR,WORLD,MT,2013	130118 	: 	: 	: 
N_GE4,NR,WORLD,MT,2014	142470 	: 	: 	: 
N_GE4,NR,WORLD,MT,2015	141236 	: 	: 	: 
N_GE4,NR,WORLD,MT,2016	165513 	: 	: 	: 
N_GE4,NR,WORLD,MT,2017	198633 	: 	: 	: 
N_GE4,NR,WORLD,NL,2012	10249101 b	2327724 b	3611113 b	4310265 b
N_GE4,NR,WORLD,NL,2013	10122479 	2387447 	3488260 	4246771 
N_GE4,NR,WORLD,NL,2014	9916805 	2220478 	3335514 	4360813 
N_GE4,NR,WORLD,NL,2015	10022710 	2264541 	3382849 	4375320 
N_GE4,NR,WORLD,NL,2016	10435079 	2202675 	3569185 	4663219 
N_GE4,NR,WORLD,NL,2017	10586178 	2067328 	5034122 	3484728 
N_GE4,NR,WORLD,NO,2013	3152020 	: 	: 	: 
N_GE4,NR,WORLD,NO,2016	2950695 	: 	: 	: 
N_GE4,NR,WORLD,NO,2017	3287871 	: 	: 	: 
N_GE4,NR,WORLD,PL,2012	10860000 	: 	: 	: 
N_GE4,NR,WORLD,PL,2013	11880000 	: 	: 	: 
N_GE4,NR,WORLD,PL,2014	11815917 	: 	: 	: 
N_GE4,NR,WORLD,PL,2015	11806067 	: 	: 	: 
N_GE4,NR,WORLD,PL,2016	12512686 	: 	: 	: 
N_GE4,NR,WORLD,PL,2017	12867405 	: 	: 	: 
N_GE4,NR,WORLD,PT,2012	1919079 	: 	: 	: 
N_GE4,NR,WORLD,PT,2013	2448343 	: 	: 	: 
N_GE4,NR,WORLD,PT,2014	2341800 	: 	: 	: 
N_GE4,NR,WORLD,PT,2015	2586208 	: 	: 	: 
