unit,purpose,duration,partner,wstatus,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
THS_EUR,PERS,N_GE4,OUT,EDUC,RO	62819.9 u	26605.52 	22740.54 u	31421.09 u	17462.72 u	18052.3 u
THS_EUR,PERS,N_GE4,OUT,EDUC,SI	: 	85688.65 	93198.08 	72672.93 	68119.55 	92254.52 
THS_EUR,PERS,N_GE4,OUT,EMP,AT	4847903.22 	4182318.08 	3973348.79 	3912845.15 	3810074.74 	3551734.84 
THS_EUR,PERS,N_GE4,OUT,EMP,EA	: 	: 	: 	: 	16790208.47 e	17443102.39 e
THS_EUR,PERS,N_GE4,OUT,EMP,EE	366353.85 	303770.64 	327082.71 	272458.88 	249538.67 	160810.12 
THS_EUR,PERS,N_GE4,OUT,EMP,ES	5885943.44 	5788356.65 	5071156.62 b	3479926.03 	3279594.1 	3376491.13 
THS_EUR,PERS,N_GE4,OUT,EMP,EU27	: 	: 	22563784.91 e	: 	17559590.93 e	20719951.56 e
THS_EUR,PERS,N_GE4,OUT,EMP,EU28	: 	: 	22869004.54 e	: 	17557173.43 e	20716682.98 e
THS_EUR,PERS,N_GE4,OUT,EMP,FI	3091851.86 	2742405.17 	2945325.44 	2894778.92 	2673915.67 	2669985.6 
THS_EUR,PERS,N_GE4,OUT,EMP,HR	214859.55 	: 	290835.87 	211191.87 	: 	: 
THS_EUR,PERS,N_GE4,OUT,EMP,LU	: 	: 	: 	: 	: 	494288.26 
THS_EUR,PERS,N_GE4,OUT,EMP,LV	: 	170187.39 	190951.74 	219238.06 	196585.86 	172287.93 
THS_EUR,PERS,N_GE4,OUT,EMP,MT	: 	210312.22 	148353.92 	: 	: 	: 
THS_EUR,PERS,N_GE4,OUT,EMP,NL	8690853.23 	6650509 	6032766.13 	6119265.6 	6276433.5 	6693949.58 
THS_EUR,PERS,N_GE4,OUT,EMP,PL	: 	: 	: 	: 	: 	: u
THS_EUR,PERS,N_GE4,OUT,EMP,PT	104345.91 	283419.81 	412124.62 	: 	200402.3 	223790.17 
THS_EUR,PERS,N_GE4,OUT,EMP,RO	353811.73 	280609.09 	277378.72 	255087.54 	256865.55 	245373.75 
THS_EUR,PERS,N_GE4,OUT,EMP,SI	: 	326023.54 	320436.83 	295649.28 	298189.35 	269906.76 
THS_EUR,PERS,N_GE4,OUT,INAC_OTH,AT	1984333.5 	1927513.74 	1740778.69 	1862529.68 	2074562.16 	1897254.04 
THS_EUR,PERS,N_GE4,OUT,INAC_OTH,EA	: 	: 	: 	: 	6826523.52 e	6863270.48 e
THS_EUR,PERS,N_GE4,OUT,INAC_OTH,EE	54258.33 	38096.25 	43305.69 	48865.48 	39347.36 	51566.61 u
THS_EUR,PERS,N_GE4,OUT,INAC_OTH,ES	1511721.15 	1348513.32 	1277696.98 b	1087792.37 	1121500.16 	998349.35 
THS_EUR,PERS,N_GE4,OUT,INAC_OTH,EU27	: 	: 	7876784.27 e	: 	7057341.32 e	8134543.49 e
THS_EUR,PERS,N_GE4,OUT,INAC_OTH,EU28	: 	: 	7977133.81 e	: 	7056369.7 e	8133260.26 e
THS_EUR,PERS,N_GE4,OUT,INAC_OTH,FI	1032073.87 	1062152.19 	892011.02 	961320.48 	977695.09 	963995.31 
THS_EUR,PERS,N_GE4,OUT,INAC_OTH,HR	77741.19 	: 	96108.22 	92589.48 	: 	: 
THS_EUR,PERS,N_GE4,OUT,INAC_OTH,LU	: 	: 	: 	: 	: 	206777.98 
THS_EUR,PERS,N_GE4,OUT,INAC_OTH,LV	: 	32429.38 u	29772.13 	54250.32 	49419.64 	84665.17 
THS_EUR,PERS,N_GE4,OUT,INAC_OTH,MT	: 	66159.04 	59080.23 	: 	: 	: 
THS_EUR,PERS,N_GE4,OUT,INAC_OTH,NL	3327702.78 	2336633.8 	2528744.14 	2525010.81 	2469856.6 	2565455.74 
THS_EUR,PERS,N_GE4,OUT,INAC_OTH,PL	: 	: 	: 	: 	: 	: u
THS_EUR,PERS,N_GE4,OUT,INAC_OTH,PT	40274.2 	114729.83 	155327.13 	: 	76631.04 	103824.3 
THS_EUR,PERS,N_GE4,OUT,INAC_OTH,RO	50100.18 	51871.24 	58161.37 	65084.08 	47220.18 	33897.38 
THS_EUR,PERS,N_GE4,OUT,INAC_OTH,SI	: 	121248.27 	97041.77 	87309.99 	66093.5 	75202.8 
THS_EUR,PERS,N_GE4,OUT,UNE,AT	53822.14 u	102473.98 u	59926.57 u	90290.28 u	: u	56952.14 u
THS_EUR,PERS,N_GE4,OUT,UNE,EA	: 	: 	: 	: 	1075062.49 e	1103199.36 e
THS_EUR,PERS,N_GE4,OUT,UNE,EE	: c	: u	: u	14617.06 u	11948.75 u	: u
THS_EUR,PERS,N_GE4,OUT,UNE,ES	755025.73 	743080.01 	631574.94 b	419001.7 	422445.42 	418601.51 
THS_EUR,PERS,N_GE4,OUT,UNE,EU27	: 	: 	1779746.99 e	: 	1116814.43 e	1388529.3 e
THS_EUR,PERS,N_GE4,OUT,UNE,EU28	: 	: 	1885034.66 e	: 	1116660.67 e	1388310.25 e
THS_EUR,PERS,N_GE4,OUT,UNE,FI	173874.16 u	145095.68 u	164267.03 u	84368.91 u	120084.94 u	85999.94 u
THS_EUR,PERS,N_GE4,OUT,UNE,HR	47377.63 	: 	93936.4 	65291.32 	: 	: 
THS_EUR,PERS,N_GE4,OUT,UNE,LU	: 	: 	: 	: 	: 	46160.01 
THS_EUR,PERS,N_GE4,OUT,UNE,LV	: 	18605.49 u	20946.9 u	20733.44 u	13381.16 u	11533.13 u
THS_EUR,PERS,N_GE4,OUT,UNE,MT	: 	: u	: c	: 	: 	: 
THS_EUR,PERS,N_GE4,OUT,UNE,NL	391606.92 	571352.95 	596962.75 	591265.42 	432891.23 	432022.41 
THS_EUR,PERS,N_GE4,OUT,UNE,PL	: 	: 	: 	: 	: 	: u
THS_EUR,PERS,N_GE4,OUT,UNE,PT	10613.74 u	24664.12 	30528.64 	: 	21982.5 u	16583.62 u
THS_EUR,PERS,N_GE4,OUT,UNE,RO	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N_GE4,OUT,UNE,SI	: 	31085.82 	24888.55 	13311.79 u	28774.93 	35019.94 
THS_EUR,PERS,N_GE4,OUT,UNK,BE	6002321.9 b	6936092.99 	5892098.32 	6062451.52 	6730264.63 	4454416.98 
THS_EUR,PERS,N_GE4,OUT,UNK,BG	226471.58 	163140.84 	145251.63 	142115.03 	120203.63 	115527.48 
THS_EUR,PERS,N_GE4,OUT,UNK,CH	: 	11736038.14 	10389402.92 	9051169.06 	9205031.32 	8886207.34 
THS_EUR,PERS,N_GE4,OUT,UNK,CY	1036988.77 	896415.27 	755925.46 	828550.56 	735901.36 	511215.32 
THS_EUR,PERS,N_GE4,OUT,UNK,CZ	2453236.26 	2151299.05 	1918439.81 	1848009.88 	2048688.02 	2034102.32 
THS_EUR,PERS,N_GE4,OUT,UNK,DE	66323195.21 	57834194.85 	52891054.43 	: 	56025352.7 	49648150.5 
THS_EUR,PERS,N_GE4,OUT,UNK,DK	: 	5324632.51 	3734441.68 	4106273.06 b	3460557.42 b	3367837.26 
THS_EUR,PERS,N_GE4,OUT,UNK,EA	: 	: 	: 	: 	98446385.31 e	87420399.86 e
THS_EUR,PERS,N_GE4,OUT,UNK,EL	: 	327421.31 	271257.27 	294669.46 	292192.79 	196885.63 
THS_EUR,PERS,N_GE4,OUT,UNK,EU27	: 	: 	119256728.07 e	: 	142007547.75 e	117838422.5 e
THS_EUR,PERS,N_GE4,OUT,UNK,EU28	: 	: 	119111545.86 e	: 	142618305.06 e	118353752.88 e
THS_EUR,PERS,N_GE4,OUT,UNK,FR	22699082.14 	19517870.77 	18319072.76 	21778230.46 	20136194.06 	19096832.37 
THS_EUR,PERS,N_GE4,OUT,UNK,HR	: 	303179.83 	: 	: 	620189.68 	524173.69 
THS_EUR,PERS,N_GE4,OUT,UNK,HU	1327462.59 	1198991.44 	1128160.15 	1050531.34 	815307.53 	852600.59 
THS_EUR,PERS,N_GE4,OUT,UNK,IE	4289523.14 	4019372.35 	3677174.19 	3712250.02 	3551697.73 	3631068.96 
THS_EUR,PERS,N_GE4,OUT,UNK,IT	5863657.08 	4720626.78 	4410508.22 	5362626.55 b	7296314.07 	7960448.83 
THS_EUR,PERS,N_GE4,OUT,UNK,LT	627855.81 	602513.02 	553622.84 	539064.91 	563865.83 	525417.57 
THS_EUR,PERS,N_GE4,OUT,UNK,LU	: 	915004.53 	879398.49 	946128.94 	828940.63 	: 
THS_EUR,PERS,N_GE4,OUT,UNK,MT	315093.54 	: 	: 	220780.12 b	238363.46 	214347.46 
THS_EUR,PERS,N_GE4,OUT,UNK,NL	: 	: 	: 	: 	: 	107845.38 
THS_EUR,PERS,N_GE4,OUT,UNK,NO	9904335.91 	: 	9210307.3 	9306418.34 	8292689.08 	: 
THS_EUR,PERS,N_GE4,OUT,UNK,PL	5274022.63 	4725207.96 	4485521.13 	4144413.94 b	4594264.62 	4310477.62 
THS_EUR,PERS,N_GE4,OUT,UNK,PT	483483.66 	: 	: 	531397.83 	64951.25 	: 
THS_EUR,PERS,N_GE4,OUT,UNK,SE	: 	3175169.99 	3930221.64 	3959265.73 	: 	: 
THS_EUR,PERS,N_GE4,OUT,UNK,SI	533769.65 	: 	: 	: 	: 	: 
THS_EUR,PERS,N_GE4,OUT,UNK,SK	1243025.7 	1067669.9 	1134981.1 	791399.6 	898838.48 b	1338516.05 
THS_EUR,PERS,N_GE4,OUT,UNK,UK	: 	: 	: 	: 	30580114.48 	21355641.99 
THS_EUR,PERS,N_GE4,WORLD,ACT_INAC,AT	9391705.72 	8927052.29 	8102880.15 	8012767.68 	8434137.74 	7888928.76 
THS_EUR,PERS,N_GE4,WORLD,ACT_INAC,BE	6240903.62 b	7318613.52 	6152877.98 	6313708.88 	7046095.28 	4790975.18 
THS_EUR,PERS,N_GE4,WORLD,ACT_INAC,BG	564975.19 	390754.99 	336549.92 	349710.41 	338309.8 	309249.96 
THS_EUR,PERS,N_GE4,WORLD,ACT_INAC,CH	: 	13006753.05 	11458136.11 	10284787.71 	10499253.22 	10018032.83 
THS_EUR,PERS,N_GE4,WORLD,ACT_INAC,CY	1103830.74 	953142.95 	801353.17 	910815 	822210.08 	539727.84 
THS_EUR,PERS,N_GE4,WORLD,ACT_INAC,CZ	3601283.88 	3158861.5 	2801795.01 	2575662.65 	2886276.38 	2881581.08 
THS_EUR,PERS,N_GE4,WORLD,ACT_INAC,DE	84789973.41 	75913594.86 	70730735.41 	: 	73301246.58 	67055415.34 
THS_EUR,PERS,N_GE4,WORLD,ACT_INAC,DK	: 	6620802.17 	5072366.88 	5634114.97 b	4409527.27 b	4259401.75 
THS_EUR,PERS,N_GE4,WORLD,ACT_INAC,EA	: 	: 	: 	: 	202841487.8 e	192761577.05 e
THS_EUR,PERS,N_GE4,WORLD,ACT_INAC,EE	511668.19 	412150.54 	440607.08 	381474.42 	349244.97 	282838.75 
THS_EUR,PERS,N_GE4,WORLD,ACT_INAC,EL	: 	1417358.6 	1327430.81 	1425485.76 	1318284.24 	1063440.31 
THS_EUR,PERS,N_GE4,WORLD,ACT_INAC,ES	22161501.71 	20981297.07 	19109273.34 b	15154269.51 	15492411.88 	14742401.88 
THS_EUR,PERS,N_GE4,WORLD,ACT_INAC,EU27	: 	: 	249653844.21 e	: 	263206218.28 e	246599226.65 e
THS_EUR,PERS,N_GE4,WORLD,ACT_INAC,EU28	: 	: 	250472036.29 e	: 	264312208.72 e	247567206.47 e
THS_EUR,PERS,N_GE4,WORLD,ACT_INAC,FI	6110447.67 	5910066.48 	5936474.51 	6039023.18 	5874694.61 	5953979.61 
THS_EUR,PERS,N_GE4,WORLD,ACT_INAC,FR	55947420.65 	50318825.09 	49115668.67 	55534851.58 	52937596.3 	51389177.2 
THS_EUR,PERS,N_GE4,WORLD,ACT_INAC,HR	752867.63 	589703.64 	980954.47 	853291.01 	1123890.85 	988502.14 
THS_EUR,PERS,N_GE4,WORLD,ACT_INAC,HU	1691967.09 	1553422.3 	1493269.49 	1448478.58 	1198279.3 	1217203.63 
THS_EUR,PERS,N_GE4,WORLD,ACT_INAC,IE	4686612.22 	4444447.28 	4071372.62 	4089516.09 	3929876.59 	4003354.8 
THS_EUR,PERS,N_GE4,WORLD,ACT_INAC,IT	15485465.57 	13364260.56 	11635127.53 	11921836.38 b	16017261.44 	18043594.97 
THS_EUR,PERS,N_GE4,WORLD,ACT_INAC,LT	670423.16 	643015.9 	590569.26 	571486.85 	600923.82 	551434.49 
THS_EUR,PERS,N_GE4,WORLD,ACT_INAC,LU	: 	921871.35 	885396.46 	951579.88 	830551.7 	821097.4 
THS_EUR,PERS,N_GE4,WORLD,ACT_INAC,LV	: 	281801.1 	294529.05 	383378.08 	318284.77 	319749.82 
THS_EUR,PERS,N_GE4,WORLD,ACT_INAC,MT	326463.77 	320121.67 	245128.16 	227010.1 b	243584.69 	219206.44 
THS_EUR,PERS,N_GE4,WORLD,ACT_INAC,NL	15720083.75 	12206756.9 	11631412.45 	11523060.9 	11612600.22 	12250147.45 
THS_EUR,PERS,N_GE4,WORLD,ACT_INAC,NO	11944810.47 	: 	11030041.67 	11158249.24 	10169923.15 	: 
THS_EUR,PERS,N_GE4,WORLD,ACT_INAC,PL	8998559.44 	8073668.54 	7444177.44 	6817271.72 b	8936526.07 	9161663.58 
THS_EUR,PERS,N_GE4,WORLD,ACT_INAC,PT	1588780.73 	1265206.28 	1531830.09 	1267615.99 	1030482.15 	970003.05 
THS_EUR,PERS,N_GE4,WORLD,ACT_INAC,RO	1467831.32 	1287661.05 	1185063.3 	1144452.05 	1168899.74 	1170440.52 
THS_EUR,PERS,N_GE4,WORLD,ACT_INAC,SE	: 	4200835.68 	4978809.92 	4793699.9 	: 	: 
THS_EUR,PERS,N_GE4,WORLD,ACT_INAC,SI	619527.6 	649300.39 	609784.07 	540663.1 	539216.51 	552731.68 
THS_EUR,PERS,N_GE4,WORLD,ACT_INAC,SK	1598711.13 	1416729.46 	1455929.99 	1096500.3 	1141730.86 b	1816877.05 
THS_EUR,PERS,N_GE4,WORLD,ACT_INAC,UK	: 	: 	: 	: 	38271378.72 	29592809.74 
THS_EUR,PERS,N_GE4,WORLD,EDUC,AT	718715.5 	918208.66 	778615.11 	730742 	786381.15 	719943.16 
THS_EUR,PERS,N_GE4,WORLD,EDUC,EA	: 	: 	: 	: 	5090330.21 e	5157342.76 e
THS_EUR,PERS,N_GE4,WORLD,EDUC,EE	44256.22 	33903.4 	29203.24 	27869.75 	34700.84 	35291.96 u
THS_EUR,PERS,N_GE4,WORLD,EDUC,ES	2568512.52 	2150346.74 	2080763.84 b	2116930.88 	2304443.7 	2202760.23 
THS_EUR,PERS,N_GE4,WORLD,EDUC,EU27	: 	: 	5464981.11 e	: 	5391953.8 e	6998162.75 e
THS_EUR,PERS,N_GE4,WORLD,EDUC,EU28	: 	: 	5653059.92 e	: 	5391211.46 e	6997058.78 e
THS_EUR,PERS,N_GE4,WORLD,EDUC,FI	522479.36 	632622.23 	560078.8 	749638.61 	658944.3 	843912.52 
THS_EUR,PERS,N_GE4,WORLD,EDUC,HR	132650.03 	: 	170234.28 	214456.45 	: 	: 
THS_EUR,PERS,N_GE4,WORLD,EDUC,HU	31618.38 	31660.01 	23828.37 	: 	: 	: 
THS_EUR,PERS,N_GE4,WORLD,EDUC,LU	: 	: 	: 	: 	: 	71735.23 
THS_EUR,PERS,N_GE4,WORLD,EDUC,LV	: 	42899.99 u	30799.26 u	61756.22 	42043.53 	29397.22 
THS_EUR,PERS,N_GE4,WORLD,EDUC,MT	: 	34304.34 	29245.92 	: 	: 	: 
THS_EUR,PERS,N_GE4,WORLD,EDUC,NL	1684067.62 	1020375.44 	877321.74 	823373.56 	1146274.97 	1093278.16 
THS_EUR,PERS,N_GE4,WORLD,EDUC,PL	: 	: 	: 	: 	: 	: u
THS_EUR,PERS,N_GE4,WORLD,EDUC,PT	19478.3 	127484.69 	143951.89 	: 	84763.34 	93041.41 
THS_EUR,PERS,N_GE4,WORLD,EDUC,RO	182061.35 	126946.37 	115845.49 	133291.67 	142877.88 	157169.98 
THS_EUR,PERS,N_GE4,WORLD,EDUC,SI	: 	92005.21 	98359 	76100.87 	74197.32 	96745.61 
THS_EUR,PERS,N_GE4,WORLD,EMP,AT	6019087.62 	5367212.27 	4966296.85 	4787257.73 	4830569.37 	4601322.2 
THS_EUR,PERS,N_GE4,WORLD,EMP,EA	: 	: 	: 	: 	24211946.19 e	24811274.24 e
THS_EUR,PERS,N_GE4,WORLD,EMP,EE	388736.46 	319013.82 	346169.4 	284609.27 	260375.4 	177669.49 
THS_EUR,PERS,N_GE4,WORLD,EMP,ES	12507543.25 	12126679.29 	10910495.26 b	7870467.68 	7692128.59 	7718985.42 
THS_EUR,PERS,N_GE4,WORLD,EMP,EU27	: 	: 	33860948.31 e	: 	25794918.54 e	31212953.72 e
THS_EUR,PERS,N_GE4,WORLD,EMP,EU28	: 	: 	34385302.2 e	: 	25791367.25 e	31208029.87 e
THS_EUR,PERS,N_GE4,WORLD,EMP,FI	3886955.9 	3552351.06 	3803740.91 	3722603.61 	3627912.74 	3582424.14 
THS_EUR,PERS,N_GE4,WORLD,EMP,HR	413689.97 	: 	494425.62 	361954.62 	: 	: 
THS_EUR,PERS,N_GE4,WORLD,EMP,HU	207207.48 	212972.09 	220397.06 	: 	: 	: 
THS_EUR,PERS,N_GE4,WORLD,EMP,LU	: 	: 	: 	: 	: 	494793.39 
THS_EUR,PERS,N_GE4,WORLD,EMP,LV	: 	177888.97 	204240.49 	238009.06 	203484.26 	184533.68 
THS_EUR,PERS,N_GE4,WORLD,EMP,MT	: 	215328.81 	152181.83 	: 	: 	: 
THS_EUR,PERS,N_GE4,WORLD,EMP,NL	9584566.63 	7539907.43 	6828083.07 	6842948.08 	6947231.47 	7397635.45 
THS_EUR,PERS,N_GE4,WORLD,EMP,PL	: 	: 	: 	: 	: 	: u
THS_EUR,PERS,N_GE4,WORLD,EMP,PT	147847.07 	711936.96 	867518.85 	: 	516823.03 	528679.53 
THS_EUR,PERS,N_GE4,WORLD,EMP,RO	1143845.83 	1022209.37 	913519.29 	858946.54 	887548.85 	877995.86 
THS_EUR,PERS,N_GE4,WORLD,EMP,SI	: 	363311.1 	350897.76 	326570.02 	333934.8 	306712.21 
THS_EUR,PERS,N_GE4,WORLD,INAC_OTH,AT	2584219.62 	2507456.93 	2292537.61 	2395304.74 	2757331.8 	2488471.78 
THS_EUR,PERS,N_GE4,WORLD,INAC_OTH,EA	: 	: 	: 	: 	11977979.16 e	11469412.35 e
THS_EUR,PERS,N_GE4,WORLD,INAC_OTH,EE	63266.29 	45102.29 	50046.1 	54077.96 	41950.58 	54623.23 
THS_EUR,PERS,N_GE4,WORLD,INAC_OTH,ES	5309836.49 	4939315.99 	4442049.76 b	4176304.14 	4445011.89 	3808892.98 
THS_EUR,PERS,N_GE4,WORLD,INAC_OTH,EU27	: 	: 	14007578.08 e	: 	12421089.79 e	14152465.98 e
THS_EUR,PERS,N_GE4,WORLD,INAC_OTH,EU28	: 	: 	14190197.13 e	: 	12419379.73 e	14150233.42 e
THS_EUR,PERS,N_GE4,WORLD,INAC_OTH,FI	1452426.09 	1513009.76 	1329948.18 	1417576.69 	1397861.48 	1383104.4 
THS_EUR,PERS,N_GE4,WORLD,INAC_OTH,HR	132143.63 	: 	174552.75 	167227.78 	: 	: 
THS_EUR,PERS,N_GE4,WORLD,INAC_OTH,HU	123278.49 	105729.41 	114463.42 	: 	: 	: 
THS_EUR,PERS,N_GE4,WORLD,INAC_OTH,LU	: 	: 	: 	: 	: 	208221.62 
THS_EUR,PERS,N_GE4,WORLD,INAC_OTH,LV	: 	41168.67 	34699.34 	61437.41 	57089.68 	93361.78 
THS_EUR,PERS,N_GE4,WORLD,INAC_OTH,MT	: 	68128.33 	60097.28 	: 	: 	: 
THS_EUR,PERS,N_GE4,WORLD,INAC_OTH,NL	4000185.1 	2924162.73 	3184597.91 	3132884.88 	2976498.14 	3111175.76 
THS_EUR,PERS,N_GE4,WORLD,INAC_OTH,PL	: 	: 	: 	: 	: 	: u
THS_EUR,PERS,N_GE4,WORLD,INAC_OTH,PT	94229.03 	364843.83 	449553.77 	: 	258628.31 	302706.05 
THS_EUR,PERS,N_GE4,WORLD,INAC_OTH,RO	135436.37 	131548.14 	145563.72 	142730.53 	123589.87 	119603.71 
THS_EUR,PERS,N_GE4,WORLD,INAC_OTH,SI	: 	159917.41 	131405.56 	119917.28 	99227.27 	110805.5 
THS_EUR,PERS,N_GE4,WORLD,UNE,AT	69682.97 u	134174.43 	65430.57 u	99463.21 u	59855.41 u	79191.61 u
THS_EUR,PERS,N_GE4,WORLD,UNE,EA	: 	: 	: 	: 	1946514.44 e	1905739.07 e
THS_EUR,PERS,N_GE4,WORLD,UNE,EE	15409.22 u	14131.04 u	15188.33 u	14917.44 u	12218.15 u	: u
THS_EUR,PERS,N_GE4,WORLD,UNE,ES	1775609.45 	1764955.06 	1675964.48 b	990566.81 	1050827.7 	1011763.25 
THS_EUR,PERS,N_GE4,WORLD,UNE,EU27	: 	: 	3304968.42 e	: 	2022318.29 e	2483058.57 e
THS_EUR,PERS,N_GE4,WORLD,UNE,EU28	: 	: 	3463084.16 e	: 	2022039.87 e	2482666.87 e
THS_EUR,PERS,N_GE4,WORLD,UNE,FI	248586.31 	212083.42 	242706.61 	149204.26 	189976.09 	144538.54 
THS_EUR,PERS,N_GE4,WORLD,UNE,HR	74384 	: 	141741.82 	109652.16 	: 	: 
THS_EUR,PERS,N_GE4,WORLD,UNE,HU	2400.15 	4069.35 	6420.48 	: 	: 	: 
THS_EUR,PERS,N_GE4,WORLD,UNE,LU	: 	: 	: 	: 	: 	46347.15 
THS_EUR,PERS,N_GE4,WORLD,UNE,LV	: 	19843.47 u	24789.96 u	22175.39 u	15667.31 u	12457.15 
THS_EUR,PERS,N_GE4,WORLD,UNE,MT	: 	: u	: c	: 	: 	: 
THS_EUR,PERS,N_GE4,WORLD,UNE,NL	451264.39 	722311.29 	741409.73 	723854.38 	542595.63 	524365.57 
THS_EUR,PERS,N_GE4,WORLD,UNE,PL	: 	: 	: 	: 	: 	: u
THS_EUR,PERS,N_GE4,WORLD,UNE,PT	16010.59 	60940.8 	70805.59 	: 	58945.48 	45576.07 
THS_EUR,PERS,N_GE4,WORLD,UNE,RO	6487.78 u	6957.17 u	10134.79 	9483.31 	14883.13 	15670.97 
THS_EUR,PERS,N_GE4,WORLD,UNE,SI	: 	34066.67 	29121.74 	18074.93 	31857.13 	38468.36 
THS_EUR,PERS,N_GE4,WORLD,UNK,BE	6240903.62 b	7318613.52 	6152877.98 	6313708.88 	7046095.28 	4790975.18 
THS_EUR,PERS,N_GE4,WORLD,UNK,BG	564975.19 	390754.99 	336549.92 	349710.41 	338309.8 	309249.96 
THS_EUR,PERS,N_GE4,WORLD,UNK,CH	: 	13006753.05 	11458136.11 	10284787.71 	10499253.22 	10018032.83 
THS_EUR,PERS,N_GE4,WORLD,UNK,CY	1103830.74 	953142.95 	801353.17 	910815 	822210.08 	539727.84 
THS_EUR,PERS,N_GE4,WORLD,UNK,CZ	3601283.88 	3158861.5 	2801795.01 	2575662.65 	2886276.38 	2881581.08 
THS_EUR,PERS,N_GE4,WORLD,UNK,DE	84789973.41 	75913594.86 	70730735.41 	: 	73301246.58 	67055415.34 
THS_EUR,PERS,N_GE4,WORLD,UNK,DK	: 	6620802.17 	5072366.88 	5634114.97 b	4409527.27 b	4259401.75 
THS_EUR,PERS,N_GE4,WORLD,UNK,EA	: 	: 	: 	: 	159614717.8 e	149417808.64 e
THS_EUR,PERS,N_GE4,WORLD,UNK,EL	: 	1417358.6 	1327430.81 	1425485.76 	1318284.24 	1063440.31 
THS_EUR,PERS,N_GE4,WORLD,UNK,EU27	: 	: 	193015368.28 e	: 	217575937.87 e	191752585.63 e
THS_EUR,PERS,N_GE4,WORLD,UNK,EU28	: 	: 	192780392.87 e	: 	218688210.41 e	192729217.53 e
THS_EUR,PERS,N_GE4,WORLD,UNK,FR	55947420.65 	50318825.09 	49115668.67 	55534851.58 	52937596.3 	51389177.2 
THS_EUR,PERS,N_GE4,WORLD,UNK,HR	: 	589703.64 	: 	: 	1123890.85 	988502.14 
THS_EUR,PERS,N_GE4,WORLD,UNK,HU	1327462.59 	1198991.44 	1128160.15 	1448478.58 	1198279.3 	1217203.63 
THS_EUR,PERS,N_GE4,WORLD,UNK,IE	4686612.22 	4444447.28 	4071372.62 	4089516.09 	3929876.59 	4003354.8 
THS_EUR,PERS,N_GE4,WORLD,UNK,IT	15485465.57 	13364260.56 	11635127.53 	11921836.38 b	16017261.44 	18043594.97 
THS_EUR,PERS,N_GE4,WORLD,UNK,LT	670423.16 	643015.9 	590569.26 	571486.85 	600923.82 	551434.49 
THS_EUR,PERS,N_GE4,WORLD,UNK,LU	: 	921871.35 	885396.46 	951579.88 	830551.7 	: 
THS_EUR,PERS,N_GE4,WORLD,UNK,MT	326463.77 	: 	: 	227010.1 b	243584.69 	219206.44 
THS_EUR,PERS,N_GE4,WORLD,UNK,NL	: 	: 	: 	: 	: 	123692.52 
THS_EUR,PERS,N_GE4,WORLD,UNK,NO	11944810.47 	: 	11030041.67 	11158249.24 	10169923.15 	: 
THS_EUR,PERS,N_GE4,WORLD,UNK,PL	8998559.44 	8073668.54 	7444177.44 	6817271.72 b	8936526.07 	9161663.58 
THS_EUR,PERS,N_GE4,WORLD,UNK,PT	1311215.73 	: 	: 	1267615.99 	111321.99 	: 
THS_EUR,PERS,N_GE4,WORLD,UNK,SE	: 	4200835.68 	4978809.92 	4793699.9 	: 	: 
THS_EUR,PERS,N_GE4,WORLD,UNK,SI	619527.6 	: 	: 	: 	: 	: 
THS_EUR,PERS,N_GE4,WORLD,UNK,SK	1598711.13 	1416729.46 	1455929.99 	1096500.3 	1141730.86 b	1816877.05 
THS_EUR,PERS,N_GE4,WORLD,UNK,UK	: 	: 	: 	: 	38271378.72 	29592809.74 
THS_EUR,PROF,N1-3,DOM,ACT_INAC,AT	459155.45 	539936.73 	456491.7 	491791.38 	547261.21 	508756.42 
THS_EUR,PROF,N1-3,DOM,ACT_INAC,BE	18497.82 b	22243.19 	17059.36 	6680.92 u	11867.34 u	28260.48 
THS_EUR,PROF,N1-3,DOM,ACT_INAC,BG	11524.23 	7642.36 	9367.46 	15314.78 	8618.64 	6666.73 
THS_EUR,PROF,N1-3,DOM,ACT_INAC,CH	: 	114786.34 u	128793.13 	68896.07 u	217748.97 u	153716.06 u
THS_EUR,PROF,N1-3,DOM,ACT_INAC,CY	: c	1776.13 u	3066.8 u	4313.38 u	8882.5 	2771.12 u
THS_EUR,PROF,N1-3,DOM,ACT_INAC,CZ	83541.9 	89167.71 	66016.64 	66488.95 	98312.13 	78907.42 
THS_EUR,PROF,N1-3,DOM,ACT_INAC,DE	7736405.26 	7666222.26 	7060660.92 	: 	8448387.94 	9351125.22 
THS_EUR,PROF,N1-3,DOM,ACT_INAC,DK	: 	309120.74 	411528.94 	287422.71 b	402371.32 b	265905.26 
THS_EUR,PROF,N1-3,DOM,ACT_INAC,EA	: 	: 	: 	: 	16570138.95 e	18433499.31 e
THS_EUR,PROF,N1-3,DOM,ACT_INAC,EE	39672.35 	34771.94 	26932.41 	24319.95 	15096.36 	9245.87 
THS_EUR,PROF,N1-3,DOM,ACT_INAC,EL	: 	30245.54 	35200.55 	34496.37 	44764.3 	27861.98 
THS_EUR,PROF,N1-3,DOM,ACT_INAC,ES	1480942.78 	1639868.44 	1075727.51 b	686897.65 	831418.44 	873973.22 
THS_EUR,PROF,N1-3,DOM,ACT_INAC,EU27	: 	: 	18294333.88 e	: 	21481372.88 e	24254270.94 e
