unit,purpose,duration,partner,tripdest,geo\time	2017 	2016 	2015 	2014 	2013 
NR,TOTAL,N1-3,DOM,SEA,UK	: 	: 	: 	: 	20831067 
NR,TOTAL,N1-3,DOM,TOTAL,AT	15773301 	16257031 	: 	: 	15253009 
NR,TOTAL,N1-3,DOM,TOTAL,BE	4309911 	3355452 	: 	: 	3248618 
NR,TOTAL,N1-3,DOM,TOTAL,BG	5915739 	3504825 	: 	: 	4047323 
NR,TOTAL,N1-3,DOM,TOTAL,CH	: 	7346354 	7380562 	: 	8293885 
NR,TOTAL,N1-3,DOM,TOTAL,CY	1963743 	1924813 	: 	: 	1598378 
NR,TOTAL,N1-3,DOM,TOTAL,CZ	39893468 	35465802 	: 	: 	34972909 
NR,TOTAL,N1-3,DOM,TOTAL,DE	200578738 	210294432 	: 	: 	216828807 
NR,TOTAL,N1-3,DOM,TOTAL,DK	: 	28403517 	: 	: 	31295329 
NR,TOTAL,N1-3,DOM,TOTAL,EA	: 	: 	: 	: 	769016382 e
NR,TOTAL,N1-3,DOM,TOTAL,EE	4644796 	4677975 	: 	: 	2573480 
NR,TOTAL,N1-3,DOM,TOTAL,EL	: 	3375073 	: 	: 	3288418 
NR,TOTAL,N1-3,DOM,TOTAL,ES	185772751 	177085913 	: 	: 	173860543 
NR,TOTAL,N1-3,DOM,TOTAL,EU27	: 	: 	: 	: 	1103679335 e
NR,TOTAL,N1-3,DOM,TOTAL,EU28	: 	: 	: 	: 	1110505870 e
NR,TOTAL,N1-3,DOM,TOTAL,FI	44057895 	42907710 	: 	: 	44460433 
NR,TOTAL,N1-3,DOM,TOTAL,FR	204016311 	176986811 	: 	: 	203557046 
NR,TOTAL,N1-3,DOM,TOTAL,HR	2870200 	3061201 	: 	: 	6874447 
NR,TOTAL,N1-3,DOM,TOTAL,HU	18549024 	18276858 	: 	: 	16948852 
NR,TOTAL,N1-3,DOM,TOTAL,IE	10936902 	10580401 	: 	: 	8356554 
NR,TOTAL,N1-3,DOM,TOTAL,IT	46691994 	50532996 	: 	: 	39524206 
NR,TOTAL,N1-3,DOM,TOTAL,LT	3747548 	3685924 	: 	: 	3630209 
NR,TOTAL,N1-3,DOM,TOTAL,LU	: 	21539 u	: 	: 	69594 
NR,TOTAL,N1-3,DOM,TOTAL,LV	: 	4178004 	: 	: 	4358425 
NR,TOTAL,N1-3,DOM,TOTAL,MT	425450 	414717 	363501 	344477 	328693 
NR,TOTAL,N1-3,DOM,TOTAL,NL	28835394 	28932575 	28632271 	: 	30914323 
NR,TOTAL,N1-3,DOM,TOTAL,NO	22042128 	19636706 	20172976 	22353341 	17016887 
NR,TOTAL,N1-3,DOM,TOTAL,PL	54834172 	50598127 	: 	: 	55786497 
NR,TOTAL,N1-3,DOM,TOTAL,PT	18650741 	17649279 	: 	: 	15303155 
NR,TOTAL,N1-3,DOM,TOTAL,RO	22840431 	22238600 	: 	: 	21157275 
NR,TOTAL,N1-3,DOM,TOTAL,SE	: 	42854443 	: 	: 	: 
NR,TOTAL,N1-3,DOM,TOTAL,SI	2663542 	2552797 	: 	: 	3020153 
NR,TOTAL,N1-3,DOM,TOTAL,SK	10512653 	9862592 	: 	6866945 	6736614 
NR,TOTAL,N1-3,DOM,TOTAL,UK	: 	: 	: 	: 	141502309 
NR,TOTAL,N1-3,OUT,CITY,AT	4222955 	4249599 	: 	: 	3604108 
NR,TOTAL,N1-3,OUT,CITY,BE	: 	4590031 	: 	: 	3167211 
NR,TOTAL,N1-3,OUT,CITY,BG	: 	212957 	: 	: 	231542 
NR,TOTAL,N1-3,OUT,CITY,CH	: 	3332640 	2785153 	: 	2464079 
NR,TOTAL,N1-3,OUT,CITY,CY	: 	184961 	: 	: 	394115 
NR,TOTAL,N1-3,OUT,CITY,CZ	: 	1499884 	: 	: 	1389859 
NR,TOTAL,N1-3,OUT,CITY,DE	: 	23986992 	: 	: 	20572658 
NR,TOTAL,N1-3,OUT,CITY,DK	: 	2678958 	: 	: 	1753583 
NR,TOTAL,N1-3,OUT,CITY,EA	: 	: 	: 	: 	59086326 e
NR,TOTAL,N1-3,OUT,CITY,EE	: 	554933 	: 	: 	677221 
NR,TOTAL,N1-3,OUT,CITY,EL	: 	199741 	: 	: 	145371 
NR,TOTAL,N1-3,OUT,CITY,ES	: 	5827872 	: 	: 	4776814 
NR,TOTAL,N1-3,OUT,CITY,EU27	: 	: 	: 	: 	86015188 e
NR,TOTAL,N1-3,OUT,CITY,EU28	: 	: 	: 	: 	87563334 e
NR,TOTAL,N1-3,OUT,CITY,FI	: 	6185542 	: 	: 	5816544 
NR,TOTAL,N1-3,OUT,CITY,FR	: 	4588934 	: 	: 	5535330 
NR,TOTAL,N1-3,OUT,CITY,HR	: 	525611 	: 	: 	1532656 
NR,TOTAL,N1-3,OUT,CITY,HU	5787187 	5424786 	: 	: 	3297637 
NR,TOTAL,N1-3,OUT,CITY,IE	: 	2905117 	: 	: 	2797782 
NR,TOTAL,N1-3,OUT,CITY,IT	: 	3274462 	: 	: 	4791507 
NR,TOTAL,N1-3,OUT,CITY,LT	: 	754303 	: 	: 	419109 
NR,TOTAL,N1-3,OUT,CITY,LU	: 	664233 	: 	: 	739361 
NR,TOTAL,N1-3,OUT,CITY,LV	: 	480843 	: 	: 	578473 
NR,TOTAL,N1-3,OUT,CITY,MT	: 	181197 	: 	: 	120006 
NR,TOTAL,N1-3,OUT,CITY,NL	: 	4183749 	: 	: 	4373183 
NR,TOTAL,N1-3,OUT,CITY,NO	2463680 	2577194 	2401520 	2769515 	1892300 
NR,TOTAL,N1-3,OUT,CITY,PL	: 	3896386 	: 	: 	2946667 
NR,TOTAL,N1-3,OUT,CITY,PT	: 	629029 	: 	: 	257287 
NR,TOTAL,N1-3,OUT,CITY,RO	239791 	290383 	: 	: 	201301 
NR,TOTAL,N1-3,OUT,CITY,SE	: 	1794104 	: 	: 	: 
NR,TOTAL,N1-3,OUT,CITY,SI	: 	835152 	: 	: 	705158 
NR,TOTAL,N1-3,OUT,CITY,SK	: 	1355380 	: 	: 	605421 u
NR,TOTAL,N1-3,OUT,CITY,UK	: 	: 	: 	: 	14476772 
NR,TOTAL,N1-3,OUT,CRS,AT	: c	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,CRS,BE	: 	25948 	: 	: 	: u
NR,TOTAL,N1-3,OUT,CRS,CH	: 	: 	: u	: 	: u
NR,TOTAL,N1-3,OUT,CRS,CY	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,CRS,CZ	: 	: 	: 	: 	: u
NR,TOTAL,N1-3,OUT,CRS,DE	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,CRS,DK	: 	: u	: 	: 	: 
NR,TOTAL,N1-3,OUT,CRS,EA	: 	: 	: 	: 	3171929 e
NR,TOTAL,N1-3,OUT,CRS,EE	: 	72417 u	: 	: 	74111 u
NR,TOTAL,N1-3,OUT,CRS,ES	: 	: 	: 	: 	156422 u
NR,TOTAL,N1-3,OUT,CRS,EU27	: 	: 	: 	: 	3279491 e
NR,TOTAL,N1-3,OUT,CRS,EU28	: 	: 	: 	: 	3282188 e
NR,TOTAL,N1-3,OUT,CRS,FI	: 	2250902 	: 	: 	2511523 
NR,TOTAL,N1-3,OUT,CRS,FR	: u	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,CRS,HR	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,CRS,HU	: c	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,CRS,IE	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,CRS,IT	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,CRS,LT	: 	12522 u	: 	: 	: 
NR,TOTAL,N1-3,OUT,CRS,LU	: 	: u	: 	: 	: 
NR,TOTAL,N1-3,OUT,CRS,LV	: 	76361 u	: 	: 	: u
NR,TOTAL,N1-3,OUT,CRS,MT	: 	: c	: 	: 	: u
NR,TOTAL,N1-3,OUT,CRS,NL	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,CRS,NO	: u	207692 u	182640 u	218486 u	230893 
NR,TOTAL,N1-3,OUT,CRS,PL	: 	78191 	: 	: 	: u
NR,TOTAL,N1-3,OUT,CRS,RO	: c	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,CRS,SE	: 	712750 	: 	: 	: 
NR,TOTAL,N1-3,OUT,CRS,SK	: 	: 	: 	: 	: b
NR,TOTAL,N1-3,OUT,CRS,UK	: 	: 	: 	: 	: u
NR,TOTAL,N1-3,OUT,CTRY,AT	1910568 	1972201 	: 	: 	1430356 
NR,TOTAL,N1-3,OUT,CTRY,BE	: 	2100410 	: 	: 	1445696 
NR,TOTAL,N1-3,OUT,CTRY,BG	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,CTRY,CH	: 	987643 	1239498 	: 	889955 u
NR,TOTAL,N1-3,OUT,CTRY,CY	: 	: 	: 	: 	: u
NR,TOTAL,N1-3,OUT,CTRY,CZ	: 	584899 	: 	: 	381042 
NR,TOTAL,N1-3,OUT,CTRY,DE	: 	13029983 	: 	: 	12570347 
NR,TOTAL,N1-3,OUT,CTRY,DK	: 	959417 	: 	: 	: 
NR,TOTAL,N1-3,OUT,CTRY,EA	: 	: 	: 	: 	20494244 e
NR,TOTAL,N1-3,OUT,CTRY,EE	: 	88855 u	: 	: 	89829 u
NR,TOTAL,N1-3,OUT,CTRY,EL	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,CTRY,ES	: 	1742974 	: 	: 	1254872 
NR,TOTAL,N1-3,OUT,CTRY,EU27	: 	: 	: 	: 	25008630 e
NR,TOTAL,N1-3,OUT,CTRY,EU28	: 	: 	: 	: 	25485716 e
NR,TOTAL,N1-3,OUT,CTRY,FI	: 	510724 	: 	: 	517209 
NR,TOTAL,N1-3,OUT,CTRY,FR	: 	731007 	: 	: 	791170 
NR,TOTAL,N1-3,OUT,CTRY,HR	: 	103967 u	: 	: 	472072 
NR,TOTAL,N1-3,OUT,CTRY,HU	1219747 	1205022 	: 	: 	645733 
NR,TOTAL,N1-3,OUT,CTRY,IE	: 	347145 	: 	: 	256020 
NR,TOTAL,N1-3,OUT,CTRY,IT	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,CTRY,LT	: 	66164 	: 	: 	89381 
NR,TOTAL,N1-3,OUT,CTRY,LU	: 	199389 	: 	: 	252830 
NR,TOTAL,N1-3,OUT,CTRY,LV	: 	118145 u	: 	: 	62690 u
NR,TOTAL,N1-3,OUT,CTRY,MT	: 	64962 	: 	: 	22662 
NR,TOTAL,N1-3,OUT,CTRY,NL	: 	815086 	: 	: 	925943 
NR,TOTAL,N1-3,OUT,CTRY,NO	404218 u	391360 u	499289 	394314 	400215 
NR,TOTAL,N1-3,OUT,CTRY,PL	: 	199819 	: 	: 	269331 u
NR,TOTAL,N1-3,OUT,CTRY,PT	: 	69642 u	: 	: 	: u
NR,TOTAL,N1-3,OUT,CTRY,RO	: c	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,CTRY,SE	: 	1236575 	: 	: 	: 
NR,TOTAL,N1-3,OUT,CTRY,SI	: 	234162 	: 	: 	465018 
NR,TOTAL,N1-3,OUT,CTRY,SK	: 	268772 u	: 	: 	: u
NR,TOTAL,N1-3,OUT,CTRY,UK	: 	: 	: 	: 	2570987 
NR,TOTAL,N1-3,OUT,MNT,AT	402006 	364458 	: 	: 	324886 
NR,TOTAL,N1-3,OUT,MNT,BE	: 	546605 	: 	: 	660479 
NR,TOTAL,N1-3,OUT,MNT,BG	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,MNT,CH	: 	568859 u	763528 u	: 	621704 u
NR,TOTAL,N1-3,OUT,MNT,CY	: 	: 	: 	: 	: u
NR,TOTAL,N1-3,OUT,MNT,CZ	: 	1047802 	: 	: 	843458 
NR,TOTAL,N1-3,OUT,MNT,DE	: 	9284985 	: 	: 	7192389 
NR,TOTAL,N1-3,OUT,MNT,DK	: 	271188 u	: 	: 	559965 
NR,TOTAL,N1-3,OUT,MNT,EA	: 	: 	: 	: 	12943521 e
NR,TOTAL,N1-3,OUT,MNT,EE	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,MNT,EL	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,MNT,ES	: 	1349275 	: 	: 	1406352 
NR,TOTAL,N1-3,OUT,MNT,EU27	: 	: 	: 	: 	16405855 e
NR,TOTAL,N1-3,OUT,MNT,EU28	: 	: 	: 	: 	16674483 e
NR,TOTAL,N1-3,OUT,MNT,FI	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,MNT,FR	: 	557942 	: 	: 	516399 
NR,TOTAL,N1-3,OUT,MNT,HR	: 	: u	: 	: 	266178 
NR,TOTAL,N1-3,OUT,MNT,HU	684792 	521251 	: 	: 	455165 
NR,TOTAL,N1-3,OUT,MNT,IE	: 	76366 u	: 	: 	70202 u
NR,TOTAL,N1-3,OUT,MNT,IT	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,MNT,LT	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,MNT,LU	: 	35166 	: 	: 	60646 
NR,TOTAL,N1-3,OUT,MNT,LV	: 	: c	: 	: 	: u
NR,TOTAL,N1-3,OUT,MNT,MT	: 	42579 	: 	: 	9660 
NR,TOTAL,N1-3,OUT,MNT,NL	: 	2284922 	: 	: 	2038367 
NR,TOTAL,N1-3,OUT,MNT,NO	: u	: u	265155 u	: u	202187 u
NR,TOTAL,N1-3,OUT,MNT,PL	: 	295947 	: 	: 	637096 u
NR,TOTAL,N1-3,OUT,MNT,PT	: 	70162 u	: 	: 	: u
NR,TOTAL,N1-3,OUT,MNT,RO	: c	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,MNT,SE	: 	: u	: 	: 	: 
NR,TOTAL,N1-3,OUT,MNT,SI	: 	75232 u	: 	: 	198040 
NR,TOTAL,N1-3,OUT,MNT,SK	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,MNT,UK	: 	: 	: 	: 	596357 
NR,TOTAL,N1-3,OUT,OTH,AT	: c	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,OTH,BE	: 	221822 	: 	: 	285194 
NR,TOTAL,N1-3,OUT,OTH,CH	: 	: u	: u	: 	446596 u
NR,TOTAL,N1-3,OUT,OTH,CY	: 	351908 	: 	: 	: u
NR,TOTAL,N1-3,OUT,OTH,CZ	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,OTH,DE	: 	4440131 	: 	: 	3515047 
NR,TOTAL,N1-3,OUT,OTH,DK	: 	814437 	: 	: 	1357119 
NR,TOTAL,N1-3,OUT,OTH,EA	: 	: 	: 	: 	8634025 e
NR,TOTAL,N1-3,OUT,OTH,EE	: 	186435 	: 	: 	: u
NR,TOTAL,N1-3,OUT,OTH,EL	: 	: u	: 	: 	: 
NR,TOTAL,N1-3,OUT,OTH,ES	: 	911710 	: 	: 	103839 u
NR,TOTAL,N1-3,OUT,OTH,EU27	: 	: 	: 	: 	12271006 e
NR,TOTAL,N1-3,OUT,OTH,EU28	: 	: 	: 	: 	12435557 e
NR,TOTAL,N1-3,OUT,OTH,FI	: 	120607 u	: 	: 	: u
NR,TOTAL,N1-3,OUT,OTH,FR	13460009 	4077070 	: 	: 	3525101 
NR,TOTAL,N1-3,OUT,OTH,HR	: 	902974 	: 	: 	163406 u
NR,TOTAL,N1-3,OUT,OTH,HU	31304 u	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,OTH,IE	: 	92888 u	: 	: 	111808 u
NR,TOTAL,N1-3,OUT,OTH,IT	: 	: u	: 	: 	433861 u
NR,TOTAL,N1-3,OUT,OTH,LT	: 	57079 	: 	: 	352718 
NR,TOTAL,N1-3,OUT,OTH,LU	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,OTH,LV	: 	296996 	: 	: 	: u
NR,TOTAL,N1-3,OUT,OTH,MT	: 	51625 	: 	: 	37183 
NR,TOTAL,N1-3,OUT,OTH,NL	: 	709510 	: 	: 	248569 u
NR,TOTAL,N1-3,OUT,OTH,NO	: u	: 	: u	: u	: 
NR,TOTAL,N1-3,OUT,OTH,PL	: 	66216 	: 	: 	: u
NR,TOTAL,N1-3,OUT,OTH,PT	: 	52483 u	: 	: 	69922 u
NR,TOTAL,N1-3,OUT,OTH,RO	: c	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,OTH,SE	: 	1811788 	: 	: 	: 
NR,TOTAL,N1-3,OUT,OTH,SI	: 	109463 u	: 	: 	46412 u
NR,TOTAL,N1-3,OUT,OTH,SK	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,OTH,UK	: 	: 	: 	: 	1498926 
NR,TOTAL,N1-3,OUT,SEA,AT	1725359 	1614089 	: 	: 	1049694 
NR,TOTAL,N1-3,OUT,SEA,BE	: 	1406609 	: 	: 	1059083 
NR,TOTAL,N1-3,OUT,SEA,BG	: 	96982 u	: 	: 	121705 u
NR,TOTAL,N1-3,OUT,SEA,CH	: 	347557 u	355884 u	: 	: u
NR,TOTAL,N1-3,OUT,SEA,CY	: 	: u	: 	: 	37321 u
NR,TOTAL,N1-3,OUT,SEA,CZ	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,SEA,DE	: 	9778400 	: 	: 	6035956 
NR,TOTAL,N1-3,OUT,SEA,DK	: 	282471 	: 	: 	1681722 
NR,TOTAL,N1-3,OUT,SEA,EA	: 	: 	: 	: 	14909855 e
NR,TOTAL,N1-3,OUT,SEA,EE	: 	89102 u	: 	: 	64646 u
NR,TOTAL,N1-3,OUT,SEA,EL	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,SEA,ES	: 	1496753 	: 	: 	1531182 
NR,TOTAL,N1-3,OUT,SEA,EU27	: 	: 	: 	: 	20839798 e
NR,TOTAL,N1-3,OUT,SEA,EU28	: 	: 	: 	: 	20875480 e
NR,TOTAL,N1-3,OUT,SEA,FI	: 	1372183 	: 	: 	963225 
NR,TOTAL,N1-3,OUT,SEA,FR	: 	1030714 	: 	: 	1157965 
NR,TOTAL,N1-3,OUT,SEA,HR	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,SEA,HU	184337 	133925 	: 	: 	66687 
NR,TOTAL,N1-3,OUT,SEA,IE	: 	410349 	: 	: 	435563 
NR,TOTAL,N1-3,OUT,SEA,IT	: 	1111472 u	: 	: 	749683 u
NR,TOTAL,N1-3,OUT,SEA,LT	: 	138131 	: 	: 	99259 
NR,TOTAL,N1-3,OUT,SEA,LU	: 	139916 	: 	: 	119051 
NR,TOTAL,N1-3,OUT,SEA,LV	: 	127675 u	: 	: 	: u
NR,TOTAL,N1-3,OUT,SEA,MT	: 	47268 	: 	: 	16349 
NR,TOTAL,N1-3,OUT,SEA,NL	: 	253858 u	: 	: 	265597 u
NR,TOTAL,N1-3,OUT,SEA,NO	343325 u	321740 u	533312 	456046 	494338 
NR,TOTAL,N1-3,OUT,SEA,PL	: 	274696 	: 	: 	: u
NR,TOTAL,N1-3,OUT,SEA,PT	: 	154924 	: 	: 	100496 u
NR,TOTAL,N1-3,OUT,SEA,RO	: c	: u	: 	: 	81200 u
NR,TOTAL,N1-3,OUT,SEA,SE	: 	: u	: 	: 	: 
NR,TOTAL,N1-3,OUT,SEA,SI	: 	1493619 	: 	: 	1272459 
NR,TOTAL,N1-3,OUT,SEA,SK	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,SEA,UK	: 	: 	: 	: 	3131652 
NR,TOTAL,N1-3,OUT,TOTAL,AT	9843190 	9733779 	: 	: 	9135269 
NR,TOTAL,N1-3,OUT,TOTAL,BE	8758892 	9601182 	: 	: 	6831938 
NR,TOTAL,N1-3,OUT,TOTAL,BG	509511 	412304 	: 	: 	448806 
NR,TOTAL,N1-3,OUT,TOTAL,CH	: 	9593433 	10463086 	: 	9232563 
NR,TOTAL,N1-3,OUT,TOTAL,CY	949617 	770120 	: 	: 	660456 
NR,TOTAL,N1-3,OUT,TOTAL,CZ	3572551 	3643985 	: 	: 	3307275 
NR,TOTAL,N1-3,OUT,TOTAL,DE	48091013 	49528184 	: 	: 	46781084 
NR,TOTAL,N1-3,OUT,TOTAL,DK	: 	6293385 	: 	: 	6116723 
NR,TOTAL,N1-3,OUT,TOTAL,EA	: 	: 	: 	: 	122008927 e
NR,TOTAL,N1-3,OUT,TOTAL,EE	1202831 	1303349 	: 	: 	1135144 
NR,TOTAL,N1-3,OUT,TOTAL,EL	: 	299776 	: 	: 	264507 
NR,TOTAL,N1-3,OUT,TOTAL,ES	10888485 	9469738 	: 	: 	7824935 
NR,TOTAL,N1-3,OUT,TOTAL,EU27	: 	: 	: 	: 	170797585 e
NR,TOTAL,N1-3,OUT,TOTAL,EU28	: 	: 	: 	: 	173457003 e
NR,TOTAL,N1-3,OUT,TOTAL,FI	9339621 	8978063 	: 	: 	8415898 
NR,TOTAL,N1-3,OUT,TOTAL,FR	18101221 	13261780 	: 	: 	14181598 
NR,TOTAL,N1-3,OUT,TOTAL,HR	2045529 	1850627 	: 	: 	2636505 
NR,TOTAL,N1-3,OUT,TOTAL,HU	6592317 	6224640 	: 	: 	4023497 
NR,TOTAL,N1-3,OUT,TOTAL,IE	5503913 	4381231 	: 	: 	4036450 
NR,TOTAL,N1-3,OUT,TOTAL,IT	8444589 	7283253 	: 	: 	7427652 
NR,TOTAL,N1-3,OUT,TOTAL,LT	1373747 	1363905 	: 	: 	1182360 
NR,TOTAL,N1-3,OUT,TOTAL,LU	: 	1238751 	: 	: 	1392167 
NR,TOTAL,N1-3,OUT,TOTAL,LV	: 	1095057 	: 	: 	1061933 
NR,TOTAL,N1-3,OUT,TOTAL,MT	416274 	327869 	255756 	230609 	211936 
NR,TOTAL,N1-3,OUT,TOTAL,NL	12070155 	9823874 	9727323 	: 	9182155 
NR,TOTAL,N1-3,OUT,TOTAL,NO	6348154 	6761384 	7063308 	7623259 	6375575 
NR,TOTAL,N1-3,OUT,TOTAL,PL	5567743 	5065703 	: 	: 	5153064 
NR,TOTAL,N1-3,OUT,TOTAL,PT	1346632 	1333245 	: 	: 	746621 
NR,TOTAL,N1-3,OUT,TOTAL,RO	332392 	379231 	: 	: 	310572 
NR,TOTAL,N1-3,OUT,TOTAL,SE	: 	6432090 	: 	: 	: 
NR,TOTAL,N1-3,OUT,TOTAL,SI	3370232 	2842765 	: 	: 	2767720 
NR,TOTAL,N1-3,OUT,TOTAL,SK	3732348 	2512501 	: 	2505071 	998426 
NR,TOTAL,N1-3,OUT,TOTAL,UK	: 	: 	: 	: 	23940584 
NR,TOTAL,N1-3,WORLD,CITY,AT	8406967 	8337953 	: 	: 	7105549 
NR,TOTAL,N1-3,WORLD,CITY,BE	: 	5435456 	: 	: 	4043635 
NR,TOTAL,N1-3,WORLD,CITY,BG	: 	1844250 	: 	: 	2103408 
NR,TOTAL,N1-3,WORLD,CITY,CH	: 	3667631 	3090696 	: 	2995866 
NR,TOTAL,N1-3,WORLD,CITY,CY	: 	539427 	: 	: 	506655 
NR,TOTAL,N1-3,WORLD,CITY,CZ	: 	15596789 	: 	: 	15526080 
NR,TOTAL,N1-3,WORLD,CITY,DE	: 	134115483 	: 	: 	125320294 
NR,TOTAL,N1-3,WORLD,CITY,DK	: 	2825373 	: 	: 	20096137 
NR,TOTAL,N1-3,WORLD,CITY,EA	: 	: 	: 	: 	392498294 e
NR,TOTAL,N1-3,WORLD,CITY,EE	: 	2303879 	: 	: 	1962147 
NR,TOTAL,N1-3,WORLD,CITY,EL	: 	1819841 	: 	: 	1307321 
NR,TOTAL,N1-3,WORLD,CITY,ES	: 	80183573 	: 	: 	68118453 
NR,TOTAL,N1-3,WORLD,CITY,EU27	: 	: 	: 	: 	558587201 e
NR,TOTAL,N1-3,WORLD,CITY,EU28	: 	: 	: 	: 	563693927 e
NR,TOTAL,N1-3,WORLD,CITY,FI	: 	28717263 	: 	: 	27812656 
NR,TOTAL,N1-3,WORLD,CITY,FR	94921113 	88593032 	: 	: 	104158679 
NR,TOTAL,N1-3,WORLD,CITY,HR	: 	1422162 	: 	: 	5099725 
NR,TOTAL,N1-3,WORLD,CITY,HU	16470726 	16467709 	: 	: 	13057834 
NR,TOTAL,N1-3,WORLD,CITY,IE	: 	8704379 	: 	: 	7542542 
NR,TOTAL,N1-3,WORLD,CITY,IT	: 	14649343 	: 	: 	20417668 
NR,TOTAL,N1-3,WORLD,CITY,LT	: 	3327700 	: 	: 	2208498 
NR,TOTAL,N1-3,WORLD,CITY,LU	: 	667628 	: 	: 	770508 
NR,TOTAL,N1-3,WORLD,CITY,LV	: 	1157444 	: 	: 	2958879 
NR,TOTAL,N1-3,WORLD,CITY,MT	: 	399933 	: 	: 	120006 
NR,TOTAL,N1-3,WORLD,CITY,NL	: 	12351384 	: 	: 	14054173 
NR,TOTAL,N1-3,WORLD,CITY,NO	3543255 	3664532 	3560489 	3819838 	2785672 
NR,TOTAL,N1-3,WORLD,CITY,PL	: 	35825570 	: 	: 	29645929 
NR,TOTAL,N1-3,WORLD,CITY,PT	: 	5131740 	: 	: 	4515215 
NR,TOTAL,N1-3,WORLD,CITY,RO	8658969 	8292804 	: 	: 	7663965 
NR,TOTAL,N1-3,WORLD,CITY,SE	: 	7755209 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,CITY,SI	: 	1627226 	: 	: 	1474656 
NR,TOTAL,N1-3,WORLD,CITY,SK	: 	5599090 	: 	: 	3219978 
NR,TOTAL,N1-3,WORLD,CITY,UK	: 	: 	: 	: 	62218501 
NR,TOTAL,N1-3,WORLD,CRS,AT	: c	: u	: 	: 	1638296 
NR,TOTAL,N1-3,WORLD,CRS,BE	: 	50913 	: 	: 	: u
NR,TOTAL,N1-3,WORLD,CRS,CH	: 	: 	: u	: 	: u
NR,TOTAL,N1-3,WORLD,CRS,CY	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,WORLD,CRS,CZ	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,WORLD,CRS,DE	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,WORLD,CRS,DK	: 	: u	: 	: 	504891 
NR,TOTAL,N1-3,WORLD,CRS,EA	: 	: 	: 	: 	6028558 e
NR,TOTAL,N1-3,WORLD,CRS,EE	: 	72417 u	: 	: 	74111 u
NR,TOTAL,N1-3,WORLD,CRS,EL	: 	: u	: 	: 	: 
NR,TOTAL,N1-3,WORLD,CRS,ES	: 	: 	: 	: 	156422 u
NR,TOTAL,N1-3,WORLD,CRS,EU27	: 	: 	: 	: 	6897953 e
NR,TOTAL,N1-3,WORLD,CRS,EU28	: 	: 	: 	: 	6916105 e
NR,TOTAL,N1-3,WORLD,CRS,FI	: 	2610153 	: 	: 	2719425 
NR,TOTAL,N1-3,WORLD,CRS,FR	: u	134768 u	: 	: 	794445 
NR,TOTAL,N1-3,WORLD,CRS,HR	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,WORLD,CRS,HU	: c	: u	: 	: 	: u
NR,TOTAL,N1-3,WORLD,CRS,IE	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,WORLD,CRS,IT	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,WORLD,CRS,LT	: 	12522 u	: 	: 	: 
NR,TOTAL,N1-3,WORLD,CRS,LU	: 	: u	: 	: 	: 
NR,TOTAL,N1-3,WORLD,CRS,LV	: 	76361 u	: 	: 	: u
NR,TOTAL,N1-3,WORLD,CRS,MT	: 	: c	: 	: 	: u
NR,TOTAL,N1-3,WORLD,CRS,NL	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,WORLD,CRS,NO	: u	247678 u	195077 u	229372 u	246500 
