duration,dest,purpose,tinfo,unit,geo\time	2011Q4 	2011Q3 	2011Q2 	2011Q1 	2010Q4 	2010Q3 	2010Q2 	2010Q1 	2009Q4 	2009Q3 	2009Q2 	2009Q1 	2008Q4 	2008Q3 	2008Q2 	2008Q1 	2007Q4 	2007Q3 	2007Q2 	2007Q1 	2006Q4 	2006Q3 	2006Q2 	2006Q1 	2005Q4 	2005Q3 	2005Q2 	2005Q1 	2004Q4 	2004Q3 	2004Q2 	2004Q1 	2003Q4 	2003Q3 	2003Q2 	2003Q1 	2002Q4 	2002Q3 	2002Q2 	2002Q1 	2001Q4 	2001Q3 	2001Q2 	2001Q1 	2000Q4 	2000Q3 	2000Q2 	2000Q1 	1999Q4 	1999Q3 	1999Q2 	1999Q1 	1998Q4 	1998Q3 	1998Q2 	1998Q1 	1997Q4 	1997Q3 	1997Q2 	1997Q1 	1996Q4 	1996Q3 	1996Q2 	1996Q1 	1995Q4 	1995Q3 	1995Q2 	1995Q1 
N_GE1,DOM,PROF,PYM09,NR,RO	: 	: 	: 	: 	: 	: 	: 	: 	30771 	30771 	: 	: 	: 	150525 	: 	: 	33772 	33772 	: 	: 	82072 	82072 	: 	: 	113445 	113445 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM09,NR,SI	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM09,NR,SK	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM10,NR,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	352672 	352672 	352672 	352672 	352788 	352788 	352788 	352788 	600375 	600375 	600375 	600375 	742152 	742152 	742152 	742152 	348954 	348954 	348954 	348954 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM10,NR,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	3311000 	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM10,NR,EL	: 	: 	: 	: 	: 	: 	: 	: 	210381 	: 	: 	: 	239202 	: 	: 	: 	510908 	: 	: 	: 	855249 	: 	: 	: 	297995 	: 	: 	: 	229524 	: 	: 	: 	254111 	: 	: 	: 	222603 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM10,NR,ES	: 	: 	: 	: 	: 	6989844 	6989844 	6989844 	6490756 	6490756 	6490756 	6490756 	7685176 	7685176 	7685176 	7685176 	6291291 	6291291 	6291291 	6291291 	5823478 	5823478 	5823478 	5823478 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM10,NR,FR	0 	0 	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1568000 	: 	: 	: 	1586000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM10,NR,HU	: 	: 	: 	27512 	: 	33652 	33652 	33652 	92198 	92198 	92198 	92198 	39156 	39156 	39156 	39156 	90945 	90945 	90945 	90945 	73196 	73196 	73196 	73196 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM10,NR,IE	: 	: 	: 	: 	: 	: 	: 	: 	170000 	: 	: 	: 	157000 	: 	: 	: 	144000 	171000 	: 	: 	171000 	: 	: 	: 	110000 	: 	: 	: 	154000 	: 	: 	: 	151000 	: 	: 	: 	166000 	: 	: 	: 	140000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM10,NR,LV	: 	: 	: 	14515 	: 	57239 	: 	57239 	85669 	85669 	85669 	85669 	74877 	74877 	74877 	74877 	68120 	68120 	68120 	68120 	61130 	61130 	61130 	29485 	108454 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM10,NR,PT	: 	: 	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	670761 	: 	: 	139394 	139394 	139394 	139394 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM10,NR,RO	: 	: 	: 	: 	: 	: 	: 	: 	43140 	: 	: 	: 	50065 	: 	: 	: 	93223 	: 	: 	: 	73267 	: 	: 	: 	224833 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM10,NR,SI	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM10,NR,SK	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM11,NR,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	621939 	621939 	621939 	621939 	816896 	816896 	816896 	816896 	211699 	211699 	211699 	211699 	724033 	724033 	724033 	724033 	396010 	396010 	396010 	396010 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM11,NR,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	2654000 	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM11,NR,EL	: 	: 	: 	: 	: 	: 	: 	: 	113105 	: 	: 	: 	652190 	: 	: 	: 	547776 	: 	: 	: 	746667 	: 	: 	: 	392046 	: 	: 	: 	150479 	: 	: 	: 	211044 	: 	: 	: 	78079 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM11,NR,ES	: 	: 	: 	: 	: 	6555850 	6555850 	6555850 	7163453 	7163453 	7163453 	7163453 	8129880 	8129880 	8129880 	8129880 	6653565 	6653565 	6653565 	6653565 	6204802 	6204802 	6204802 	6204802 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM11,NR,FR	0 	0 	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	579339 	0 	0 	0 	0 	1749000 	: 	: 	: 	1671000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM11,NR,HU	: 	: 	: 	6677 	: 	37252 	37252 	37252 	60525 	60525 	60525 	60525 	71237 	71237 	71237 	71237 	79051 	79051 	79051 	79051 	100516 	100516 	100516 	100516 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM11,NR,IE	: 	: 	: 	: 	: 	: 	: 	: 	149000 	: 	: 	: 	172000 	: 	: 	: 	150000 	229000 	: 	: 	229000 	: 	: 	: 	138000 	: 	: 	: 	196000 	: 	: 	: 	167000 	: 	: 	: 	176000 	: 	: 	: 	105000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM11,NR,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	452296 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	349835 	: 	: 	: 	: 	: 	: 	: 	329942 	: 	: 	: 	285120 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM11,NR,LV	: 	: 	: 	150582 	: 	46126 	: 	46126 	41534 	41534 	41534 	41534 	60533 	60533 	60533 	60533 	63180 	63180 	63180 	63180 	90529 	90529 	90529 	32217 	92850 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM11,NR,PT	: 	: 	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	206836 	: 	: 	210009 	210009 	210009 	210009 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM11,NR,RO	: 	: 	: 	: 	: 	: 	: 	: 	63503 	: 	: 	: 	26502 	: 	: 	: 	33314 	: 	: 	: 	106335 	: 	: 	: 	168765 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM11,NR,SI	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM11,NR,SK	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM12,NR,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	338660 	338660 	338660 	338660 	340553 	340553 	340553 	340553 	205951 	205951 	205951 	205951 	330763 	330763 	330763 	330763 	308283 	308283 	308283 	308283 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM12,NR,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	1535000 	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM12,NR,EL	: 	: 	: 	: 	: 	: 	: 	: 	347617 	: 	: 	: 	305762 	: 	: 	: 	357406 	: 	: 	: 	449691 	: 	: 	: 	177662 	: 	: 	: 	101382 	: 	: 	: 	60966 	: 	: 	: 	78599 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM12,NR,ES	: 	: 	: 	: 	: 	6151310 	6151310 	6151310 	6659676 	6659676 	6659676 	6659676 	7464345 	7464345 	7464345 	7464345 	6238419 	6238419 	6238419 	6238419 	6008896 	6008896 	6008896 	6008896 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM12,NR,FI	: 	: 	: 	: 	: 	: 	: 	125000 	: 	: 	: 	3000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	51000 	: 	: 	: 	18000 	: 	: 	: 	3000 	: 	: 	: 	88000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM12,NR,FR	0 	0 	0 	331826 	0 	0 	0 	877917 	: 	: 	: 	454341 	0 	0 	0 	751210 	0 	0 	0 	354924 	0 	0 	0 	209014 	0 	0 	0 	406890 	1081000 	: 	: 	: 	950000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM12,NR,HU	: 	: 	: 	24109 	: 	18067 	18067 	18067 	43495 	43495 	43495 	43495 	56877 	56877 	56877 	56877 	88428 	88428 	88428 	88428 	56072 	56072 	56072 	56072 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM12,NR,IE	: 	: 	: 	: 	: 	: 	: 	: 	105000 	: 	: 	: 	131000 	: 	: 	: 	109000 	158000 	: 	: 	158000 	: 	: 	: 	87000 	: 	: 	: 	152000 	: 	: 	: 	122000 	: 	: 	: 	130000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM12,NR,IT	: 	: 	: 	: 	: 	: 	: 	692188 	: 	: 	: 	122916 	: 	: 	: 	242450 	: 	: 	1043824 	: 	: 	: 	: 	2457331 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	319026 	: 	: 	: 	20306 	: 	: 	: 	3535 	: 	: 	: 	: 	: 	: 	: 	507002 	: 	: 	: 	85621 	: 	: 	: 	497565 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM12,NR,LV	: 	: 	: 	40805 	: 	10814 	: 	10814 	24043 	24043 	24043 	24043 	74261 	74261 	74261 	74261 	29234 	29234 	29234 	29234 	66943 	66943 	66943 	23061 	103630 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM12,NR,PT	: 	: 	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	144982 	: 	: 	230289 	230289 	230289 	230289 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM12,NR,RO	: 	: 	: 	: 	: 	: 	: 	: 	64471 	: 	: 	: 	17252 	: 	: 	: 	32204 	: 	: 	: 	73297 	: 	: 	: 	61814 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM12,NR,SI	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM12,NR,SK	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	3875 	: 	: 	: 	23634 	: 	: 	: 	: 	: 	: 	: 	3325 	: 	: 	: 	19728 	: 	: 	: 	11928 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM_NSP,NR,FR	0 	0 	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM_NSP,NR,HU	: 	: 	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM_NSP,NR,PT	: 	: 	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM_NSP,NR,SI	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,PYM_NSP,NR,SK	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,SPE,NR,BE	: u	: u	: u	: u	: u	: 	: u	: u	: 	6323 	: u	: u	36012 	: 	10891 	: 	21476 	28674 	1204 	20020 	11344 	22198 	943 	: 	38466 	27868 	22164 	23473 	34933 	12770 	20092 	20190 	12149 	1476 	7162 	7835 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,SPE,NR,CH	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,SPE,NR,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: u	: u	: 	: u	162725 	: 	: u	: 	: 	: 	: u	: 	: 	: 	: u	: u	: 	: u	184564 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,SPE,NR,DE	1239947 	: u	879232 	1359539 	987013 	761272 	589687 	1442298 	551155 	1275570 	467915 	631455 	2212819 	834983 	2460396 	4702479 	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u	: u	803000 	: u	: u	: u	: u	: 	: u	: u	: 	: u	: u	: u	: u	: 	: u	: u	341700 	: 	600000 	200000 	200000 	300000 	300000 	200000 	900000 	100000 	300000 	100000 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,SPE,NR,EL	7303 	0 	2685 	0 	74465 	0 	34416 	: 	: 	: 	: 	18450 	21500 	6171 	: 	: 	: 	81850 	124606 	: 	25106 	47537 	4792 	23934 	114269 	4083 	20310 	2719 	: 	13460 	: 	4746 	: 	: 	520 	: 	: 	72226 	: 	: 	: 	29560 	: 	: 	: 	: 	31740 	: 	0 	126191 	0 	116393 	4811 	4000 	15823 	9753 	12190 	: 	: 	: 	22416 	16423 	72683 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,SPE,NR,ES	675850 	978368 	769404 	768269 	1001463 	997885 	909755 	1032957 	1076323 	: u	856618 	1154851 	1313549 	: u	1625632 	1248794 	1150400 	1941800 	1954096 	1778394 	1246170 	858227 	: u	1165668 	1028100 	1930883 	2653236 	1937585 	6711 	155977 	34341 	95378 	131941 	31183 	18519 	92764 	290406 	171796 	94337 	103460 	151448 	306795 	247983 	268909 	428163 	24384 	269585 	143847 	17817 	58314 	127607 	106691 	: 	: 	: 	: 	: 	51399 	551384 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,SPE,NR,FR	0 	0 	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	547000 	1062000 	683000 	556000 	215000 	753000 	449000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,SPE,NR,HR	3959 	0 	10636 	0 	0 	0 	0 	0 	13369 	: 	: 	: 	: 	: 	: 	: 	: 	17381 	5687 	6093 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,DOM,PROF,SPE,NR,HU	1834 	0 	0 	2224 	0 	24414 	: 	3225 	3924 	3735 	2548 	556 	8511 	3457 	1855 	: 	2042 	6408 	5699 	2073 	6021 	1726 	6382 	5940 	6164 	3915 	8838 	3777 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
