unit,purpose,duration,partner,tripdest,geo\time	2017 	2016 	2015 	2014 	2013 
NR,TOTAL,N_GE4,DOM,MNT,SI	: 	59811 u	: 	: 	75384 
NR,TOTAL,N_GE4,DOM,MNT,SK	: 	625946 	: 	: 	619424 
NR,TOTAL,N_GE4,DOM,MNT,UK	: 	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,OTH,AT	: c	: u	: 	: 	: u
NR,TOTAL,N_GE4,DOM,OTH,BE	: 	30021 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,OTH,BG	: 	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,OTH,CH	: 	: u	: u	: 	: u
NR,TOTAL,N_GE4,DOM,OTH,CY	: 	158175 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,OTH,CZ	: 	216072 	: 	: 	136161 u
NR,TOTAL,N_GE4,DOM,OTH,DE	: 	5696440 	: 	: 	5627138 
NR,TOTAL,N_GE4,DOM,OTH,DK	: 	1141045 	: 	: 	403246 
NR,TOTAL,N_GE4,DOM,OTH,EA	: 	: 	: 	: 	14336861 e
NR,TOTAL,N_GE4,DOM,OTH,EE	: 	78361 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,OTH,EL	: 	37164 	: 	: 	21862 u
NR,TOTAL,N_GE4,DOM,OTH,ES	: 	1919394 	: 	: 	5046002 
NR,TOTAL,N_GE4,DOM,OTH,EU27	: 	: 	: 	: 	21042647 e
NR,TOTAL,N_GE4,DOM,OTH,EU28	: 	: 	: 	: 	21241589 e
NR,TOTAL,N_GE4,DOM,OTH,FI	: 	173045 u	: 	: 	156384 
NR,TOTAL,N_GE4,DOM,OTH,FR	4598358 	1925993 	: 	: 	2045914 
NR,TOTAL,N_GE4,DOM,OTH,HR	: 	507986 	: 	: 	198555 
NR,TOTAL,N_GE4,DOM,OTH,IE	: 	41484 	: 	: 	47949 
NR,TOTAL,N_GE4,DOM,OTH,IT	: 	: u	: 	: 	1010161 
NR,TOTAL,N_GE4,DOM,OTH,LT	: 	: u	: 	: 	18812 
NR,TOTAL,N_GE4,DOM,OTH,LU	: 	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,OTH,LV	: 	200647 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,OTH,MT	: 	4249 u	: 	: 	: 
NR,TOTAL,N_GE4,DOM,OTH,NL	: 	438855 	: 	: 	102366 u
NR,TOTAL,N_GE4,DOM,OTH,NO	: u	: u	: u	: u	: u
NR,TOTAL,N_GE4,DOM,OTH,PL	: 	162637 	: 	: 	203426 u
NR,TOTAL,N_GE4,DOM,OTH,PT	: 	191516 	: 	: 	111697 
NR,TOTAL,N_GE4,DOM,OTH,RO	34509 u	49000 	: 	: 	107790 
NR,TOTAL,N_GE4,DOM,OTH,SE	: 	2895484 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,OTH,SI	: 	119897 	: 	: 	108345 
NR,TOTAL,N_GE4,DOM,OTH,SK	: 	: u	: 	: 	: u
NR,TOTAL,N_GE4,DOM,OTH,UK	: 	: 	: 	: 	5413988 
NR,TOTAL,N_GE4,DOM,SEA,AT	: 	: 	: 	: 	1550298 
NR,TOTAL,N_GE4,DOM,SEA,BE	: 	570334 	: 	: 	594029 
NR,TOTAL,N_GE4,DOM,SEA,BG	: 	716952 	: 	: 	654296 
NR,TOTAL,N_GE4,DOM,SEA,CH	: 	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,SEA,CY	: 	117076 	: 	: 	247040 
NR,TOTAL,N_GE4,DOM,SEA,DE	: 	12391487 	: 	: 	10716013 
NR,TOTAL,N_GE4,DOM,SEA,DK	: 	2970335 	: 	: 	1768720 
NR,TOTAL,N_GE4,DOM,SEA,EA	: 	: 	: 	: 	72580984 e
NR,TOTAL,N_GE4,DOM,SEA,EE	: 	46337 u	: 	: 	26657 u
NR,TOTAL,N_GE4,DOM,SEA,EL	: 	1602817 	: 	: 	1916108 
NR,TOTAL,N_GE4,DOM,SEA,ES	: 	17451378 	: 	: 	16358284 
NR,TOTAL,N_GE4,DOM,SEA,EU27	: 	: 	: 	: 	89314728 e
NR,TOTAL,N_GE4,DOM,SEA,EU28	: 	: 	: 	: 	90659979 e
NR,TOTAL,N_GE4,DOM,SEA,FI	: 	332207 	: 	: 	326583 
NR,TOTAL,N_GE4,DOM,SEA,FR	22956362 	22695170 	: 	: 	25775980 
NR,TOTAL,N_GE4,DOM,SEA,HR	: 	712915 	: 	: 	1334128 
NR,TOTAL,N_GE4,DOM,SEA,IE	: 	657280 	: 	: 	548581 
NR,TOTAL,N_GE4,DOM,SEA,IT	: 	8611013 	: 	: 	11253047 
NR,TOTAL,N_GE4,DOM,SEA,LT	: 	115270 	: 	: 	151833 
NR,TOTAL,N_GE4,DOM,SEA,LU	: 	: u	: 	: 	: 
NR,TOTAL,N_GE4,DOM,SEA,LV	: 	: c	: 	: 	: u
NR,TOTAL,N_GE4,DOM,SEA,MT	: 	20107 	: 	: 	20752 u
NR,TOTAL,N_GE4,DOM,SEA,NL	: 	1569783 	: 	: 	1490979 
NR,TOTAL,N_GE4,DOM,SEA,NO	613079 	571568 	642064 	674504 	564759 
NR,TOTAL,N_GE4,DOM,SEA,PL	: 	5002203 	: 	: 	3572428 
NR,TOTAL,N_GE4,DOM,SEA,PT	: 	1619412 	: 	: 	1640054 
NR,TOTAL,N_GE4,DOM,SEA,RO	1734602 	1635865 	: 	: 	1511438 
NR,TOTAL,N_GE4,DOM,SEA,SE	: 	163269 u	: 	: 	: 
NR,TOTAL,N_GE4,DOM,SEA,SI	: 	101485 	: 	: 	107673 
NR,TOTAL,N_GE4,DOM,SEA,SK	: 	: 	: 	: 	: b
NR,TOTAL,N_GE4,DOM,SEA,UK	: 	: 	: 	: 	7375360 
NR,TOTAL,N_GE4,DOM,TOTAL,AT	3372479 	3516673 	: 	: 	3589753 
NR,TOTAL,N_GE4,DOM,TOTAL,BE	791475 	1131879 	: 	: 	920335 
NR,TOTAL,N_GE4,DOM,TOTAL,BG	1855838 	1308035 	: 	: 	1433066 
NR,TOTAL,N_GE4,DOM,TOTAL,CH	: 	2193772 	2070867 	: 	2401548 
NR,TOTAL,N_GE4,DOM,TOTAL,CY	217683 	246132 	: 	: 	394017 
NR,TOTAL,N_GE4,DOM,TOTAL,CZ	8209895 	8489339 	: 	: 	7274188 
NR,TOTAL,N_GE4,DOM,TOTAL,DE	48111248 	52479748 	: 	: 	49080350 
NR,TOTAL,N_GE4,DOM,TOTAL,DK	: 	3274981 	: 	: 	3157981 
NR,TOTAL,N_GE4,DOM,TOTAL,EA	: 	: 	: 	: 	218279702 e
NR,TOTAL,N_GE4,DOM,TOTAL,EE	312781 	285161 	: 	: 	186626 
NR,TOTAL,N_GE4,DOM,TOTAL,EL	: 	3375820 	: 	: 	3351880 
NR,TOTAL,N_GE4,DOM,TOTAL,ES	34852891 	34214263 	: 	: 	34619359 
NR,TOTAL,N_GE4,DOM,TOTAL,EU27	: 	: 	: 	: 	290858747 e
NR,TOTAL,N_GE4,DOM,TOTAL,EU28	: 	: 	: 	: 	293227043 e
NR,TOTAL,N_GE4,DOM,TOTAL,FI	5554006 	5707844 	: 	: 	5571514 
NR,TOTAL,N_GE4,DOM,TOTAL,FR	77714440 	75310157 	: 	: 	86881886 
NR,TOTAL,N_GE4,DOM,TOTAL,HR	1509169 	1338844 	: 	: 	2370152 
NR,TOTAL,N_GE4,DOM,TOTAL,HU	2922440 	3029988 	: 	: 	3351572 
NR,TOTAL,N_GE4,DOM,TOTAL,IE	1189430 	1204903 	: 	: 	1135329 
NR,TOTAL,N_GE4,DOM,TOTAL,IT	20705234 	19888651 	: 	: 	19364438 
NR,TOTAL,N_GE4,DOM,TOTAL,LT	424336 	431243 	: 	: 	520854 
NR,TOTAL,N_GE4,DOM,TOTAL,LU	: 	: u	: 	: 	4848 u
NR,TOTAL,N_GE4,DOM,TOTAL,LV	: 	303885 	: 	: 	339480 
NR,TOTAL,N_GE4,DOM,TOTAL,MT	42825 	32565 	32274 	30461 	21649 u
NR,TOTAL,N_GE4,DOM,TOTAL,NL	6918470 	7382140 	7084005 	: 	7330434 
NR,TOTAL,N_GE4,DOM,TOTAL,NO	4088565 	3804793 	3602933 	4122611 	3424170 
NR,TOTAL,N_GE4,DOM,TOTAL,PL	17986336 	17073468 	: 	: 	17028721 
NR,TOTAL,N_GE4,DOM,TOTAL,PT	3947044 	3544883 	: 	: 	4120120 
NR,TOTAL,N_GE4,DOM,TOTAL,RO	5678291 	5651132 	: 	: 	6348244 
NR,TOTAL,N_GE4,DOM,TOTAL,SE	: 	7415205 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,TOTAL,SI	311778 	380058 	: 	: 	364167 
NR,TOTAL,N_GE4,DOM,TOTAL,SK	1740178 	1816440 	: 	: 	1316215 
NR,TOTAL,N_GE4,DOM,TOTAL,UK	: 	: 	: 	: 	27602141 
NR,TOTAL,N_GE4,OUT,CITY,AT	2396593 	2496710 	: 	: 	1677058 
NR,TOTAL,N_GE4,OUT,CITY,BE	: 	2319056 	: 	: 	2021009 
NR,TOTAL,N_GE4,OUT,CITY,BG	: 	205447 	: 	: 	209889 
NR,TOTAL,N_GE4,OUT,CITY,CH	: 	2015585 	1631650 	: 	1441202 
NR,TOTAL,N_GE4,OUT,CITY,CY	: 	252353 	: 	: 	640807 
NR,TOTAL,N_GE4,OUT,CITY,CZ	: 	1223320 	: 	: 	1059142 
NR,TOTAL,N_GE4,OUT,CITY,DE	: 	31264050 	: 	: 	27389042 
NR,TOTAL,N_GE4,OUT,CITY,DK	: 	1640596 	: 	: 	2657199 
NR,TOTAL,N_GE4,OUT,CITY,EA	: 	: 	: 	: 	57118240 e
NR,TOTAL,N_GE4,OUT,CITY,EE	: 	317181 	: 	: 	296318 
NR,TOTAL,N_GE4,OUT,CITY,EL	: 	446845 	: 	: 	378624 
NR,TOTAL,N_GE4,OUT,CITY,ES	: 	6985955 	: 	: 	4815073 
NR,TOTAL,N_GE4,OUT,CITY,EU27	: 	: 	: 	: 	95636996 e
NR,TOTAL,N_GE4,OUT,CITY,EU28	: 	: 	: 	: 	96604569 e
NR,TOTAL,N_GE4,OUT,CITY,FI	: 	3449878 	: 	: 	3103812 
NR,TOTAL,N_GE4,OUT,CITY,FR	: 	5306112 	: 	: 	6214937 
NR,TOTAL,N_GE4,OUT,CITY,HR	: 	267509 	: 	: 	964610 
NR,TOTAL,N_GE4,OUT,CITY,HU	2501873 	2311358 	: 	: 	1734561 
NR,TOTAL,N_GE4,OUT,CITY,IE	: 	2232539 	: 	: 	1877096 
NR,TOTAL,N_GE4,OUT,CITY,IT	: 	2184278 	: 	: 	4733763 
NR,TOTAL,N_GE4,OUT,CITY,LT	: 	899602 	: 	: 	466818 
NR,TOTAL,N_GE4,OUT,CITY,LU	: 	383254 	: 	: 	385240 
NR,TOTAL,N_GE4,OUT,CITY,LV	: 	251977 	: 	: 	458269 
NR,TOTAL,N_GE4,OUT,CITY,MT	: 	245564 	: 	: 	166118 
NR,TOTAL,N_GE4,OUT,CITY,NL	: 	2108230 	: 	: 	2266895 
NR,TOTAL,N_GE4,OUT,CITY,NO	1464919 	1277592 	1540713 	1334543 	1119232 
NR,TOTAL,N_GE4,OUT,CITY,PL	: 	6398052 	: 	: 	4319697 
NR,TOTAL,N_GE4,OUT,CITY,PT	: 	456723 	: 	: 	332031 
NR,TOTAL,N_GE4,OUT,CITY,RO	456666 	441163 	: 	: 	420555 
NR,TOTAL,N_GE4,OUT,CITY,SE	: 	789696 	: 	: 	: 
NR,TOTAL,N_GE4,OUT,CITY,SI	: 	514547 	: 	: 	330559 
NR,TOTAL,N_GE4,OUT,CITY,SK	: 	638845 	: 	: 	482849 
NR,TOTAL,N_GE4,OUT,CITY,UK	: 	: 	: 	: 	25374883 
NR,TOTAL,N_GE4,OUT,CRS,AT	171204 	130007 	: 	: 	129924 
NR,TOTAL,N_GE4,OUT,CRS,BE	: 	114470 	: 	: 	90751 
NR,TOTAL,N_GE4,OUT,CRS,CH	: 	193931 u	169023 u	: 	162289 u
NR,TOTAL,N_GE4,OUT,CRS,CY	: 	: u	: 	: 	19798 u
NR,TOTAL,N_GE4,OUT,CRS,CZ	: 	: u	: 	: 	103344 u
NR,TOTAL,N_GE4,OUT,CRS,DE	: 	2578558 	: 	: 	2556835 
NR,TOTAL,N_GE4,OUT,CRS,DK	: 	: u	: 	: 	: 
NR,TOTAL,N_GE4,OUT,CRS,EA	: 	: 	: 	: 	4822764 e
NR,TOTAL,N_GE4,OUT,CRS,EE	: 	: u	: 	: 	: u
NR,TOTAL,N_GE4,OUT,CRS,EL	: 	: u	: 	: 	: u
NR,TOTAL,N_GE4,OUT,CRS,ES	: 	308813 	: 	: 	334173 
NR,TOTAL,N_GE4,OUT,CRS,EU27	: 	: 	: 	: 	5251457 e
NR,TOTAL,N_GE4,OUT,CRS,EU28	: 	: 	: 	: 	5274513 e
NR,TOTAL,N_GE4,OUT,CRS,FI	: 	453129 	: 	: 	447458 
NR,TOTAL,N_GE4,OUT,CRS,FR	418393 	495242 	: 	: 	74093 u
NR,TOTAL,N_GE4,OUT,CRS,HR	: 	: u	: 	: 	: u
NR,TOTAL,N_GE4,OUT,CRS,HU	: c	9727 u	: 	: 	8240 u
NR,TOTAL,N_GE4,OUT,CRS,IE	: 	64884 	: 	: 	66294 
NR,TOTAL,N_GE4,OUT,CRS,IT	: 	: u	: 	: 	753594 
NR,TOTAL,N_GE4,OUT,CRS,LT	: 	37887 	: 	: 	: 
NR,TOTAL,N_GE4,OUT,CRS,LU	: 	10425 	: 	: 	7886 u
NR,TOTAL,N_GE4,OUT,CRS,LV	: 	: c	: 	: 	: u
NR,TOTAL,N_GE4,OUT,CRS,MT	: 	6314 u	: 	: 	2011 u
NR,TOTAL,N_GE4,OUT,CRS,NL	: 	148159 	: 	: 	239148 
NR,TOTAL,N_GE4,OUT,CRS,NO	: u	: u	: u	: u	65987 u
NR,TOTAL,N_GE4,OUT,CRS,PL	: 	124037 	: 	: 	71923 u
NR,TOTAL,N_GE4,OUT,CRS,PT	: 	12277 u	: 	: 	: u
NR,TOTAL,N_GE4,OUT,CRS,RO	: c	: u	: 	: 	: u
NR,TOTAL,N_GE4,OUT,CRS,SE	: 	83060 u	: 	: 	: 
NR,TOTAL,N_GE4,OUT,CRS,SI	: 	: u	: 	: 	: u
NR,TOTAL,N_GE4,OUT,CRS,SK	: 	: u	: 	: 	: u
NR,TOTAL,N_GE4,OUT,CRS,UK	: 	: 	: 	: 	135583 
NR,TOTAL,N_GE4,OUT,CTRY,AT	1611577 	1597741 	: 	: 	1050036 
NR,TOTAL,N_GE4,OUT,CTRY,BE	: 	1947275 	: 	: 	1813908 
NR,TOTAL,N_GE4,OUT,CTRY,BG	: 	: u	: 	: 	: u
NR,TOTAL,N_GE4,OUT,CTRY,CH	: 	2041791 	1786434 	: 	1286051 
NR,TOTAL,N_GE4,OUT,CTRY,CY	: 	: u	: 	: 	33223 u
NR,TOTAL,N_GE4,OUT,CTRY,CZ	: 	726585 	: 	: 	348994 
NR,TOTAL,N_GE4,OUT,CTRY,DE	: 	24943939 	: 	: 	22084056 
NR,TOTAL,N_GE4,OUT,CTRY,DK	: 	555738 	: 	: 	: 
NR,TOTAL,N_GE4,OUT,CTRY,EA	: 	: 	: 	: 	33053443 e
NR,TOTAL,N_GE4,OUT,CTRY,EE	: 	130192 	: 	: 	88309 
NR,TOTAL,N_GE4,OUT,CTRY,EL	: 	: u	: 	: 	25967 u
NR,TOTAL,N_GE4,OUT,CTRY,ES	: 	2918361 	: 	: 	1896624 
NR,TOTAL,N_GE4,OUT,CTRY,EU27	: 	: 	: 	: 	46277804 e
NR,TOTAL,N_GE4,OUT,CTRY,EU28	: 	: 	: 	: 	46522282 e
NR,TOTAL,N_GE4,OUT,CTRY,FI	: 	1080394 	: 	: 	972497 
NR,TOTAL,N_GE4,OUT,CTRY,FR	: 	1487148 	: 	: 	1926111 
NR,TOTAL,N_GE4,OUT,CTRY,HR	: 	31416 u	: 	: 	247278 
NR,TOTAL,N_GE4,OUT,CTRY,HU	373170 	334767 	: 	: 	280739 
NR,TOTAL,N_GE4,OUT,CTRY,IE	: 	531374 	: 	: 	540674 
NR,TOTAL,N_GE4,OUT,CTRY,IT	: 	256085 u	: 	: 	541715 
NR,TOTAL,N_GE4,OUT,CTRY,LT	: 	202491 	: 	: 	21027 
NR,TOTAL,N_GE4,OUT,CTRY,LU	: 	232493 	: 	: 	268712 
NR,TOTAL,N_GE4,OUT,CTRY,LV	: 	51628 u	: 	: 	: u
NR,TOTAL,N_GE4,OUT,CTRY,MT	: 	89320 	: 	: 	32520 
NR,TOTAL,N_GE4,OUT,CTRY,NL	: 	1385691 	: 	: 	1441600 
NR,TOTAL,N_GE4,OUT,CTRY,NO	491803 	413764 	479923 	520904 	358242 
NR,TOTAL,N_GE4,OUT,CTRY,PL	: 	554455 	: 	: 	439449 
NR,TOTAL,N_GE4,OUT,CTRY,PT	: 	62459 	: 	: 	20111 u
NR,TOTAL,N_GE4,OUT,CTRY,RO	63550 	72654 	: 	: 	49340 u
NR,TOTAL,N_GE4,OUT,CTRY,SE	: 	1392064 	: 	: 	: 
NR,TOTAL,N_GE4,OUT,CTRY,SI	: 	169686 	: 	: 	147920 
NR,TOTAL,N_GE4,OUT,CTRY,SK	: 	253508 u	: 	: 	165405 u
NR,TOTAL,N_GE4,OUT,CTRY,UK	: 	: 	: 	: 	11180647 
NR,TOTAL,N_GE4,OUT,MNT,AT	485274 	390252 	: 	: 	274321 
NR,TOTAL,N_GE4,OUT,MNT,BE	: 	1942676 	: 	: 	1814798 
NR,TOTAL,N_GE4,OUT,MNT,BG	: 	: u	: 	: 	: u
NR,TOTAL,N_GE4,OUT,MNT,CH	: 	1048223 	705394 	: 	581062 
NR,TOTAL,N_GE4,OUT,MNT,CY	: 	: u	: 	: 	28212 u
NR,TOTAL,N_GE4,OUT,MNT,CZ	: 	948624 	: 	: 	764603 
NR,TOTAL,N_GE4,OUT,MNT,DE	: 	14856432 	: 	: 	14048612 
NR,TOTAL,N_GE4,OUT,MNT,DK	: 	910710 	: 	: 	174951 u
NR,TOTAL,N_GE4,OUT,MNT,EA	: 	: 	: 	: 	26480551 e
NR,TOTAL,N_GE4,OUT,MNT,EE	: 	65778 	: 	: 	53623 
NR,TOTAL,N_GE4,OUT,MNT,EL	: 	21032 u	: 	: 	35100 
NR,TOTAL,N_GE4,OUT,MNT,ES	: 	1875621 	: 	: 	1418101 
NR,TOTAL,N_GE4,OUT,MNT,EU27	: 	: 	: 	: 	34979851 e
NR,TOTAL,N_GE4,OUT,MNT,EU28	: 	: 	: 	: 	35214710 e
NR,TOTAL,N_GE4,OUT,MNT,FI	: 	871430 	: 	: 	836340 
NR,TOTAL,N_GE4,OUT,MNT,FR	: 	914998 	: 	: 	1311222 
NR,TOTAL,N_GE4,OUT,MNT,HR	: 	26455 u	: 	: 	236028 
NR,TOTAL,N_GE4,OUT,MNT,HU	261443 	282309 	: 	: 	252206 
NR,TOTAL,N_GE4,OUT,MNT,IE	: 	377590 	: 	: 	343794 
NR,TOTAL,N_GE4,OUT,MNT,IT	: 	606719 u	: 	: 	771810 
NR,TOTAL,N_GE4,OUT,MNT,LT	: 	18446 u	: 	: 	19542 
NR,TOTAL,N_GE4,OUT,MNT,LU	: 	130087 	: 	: 	173543 
NR,TOTAL,N_GE4,OUT,MNT,LV	: 	54855 u	: 	: 	: u
NR,TOTAL,N_GE4,OUT,MNT,MT	: 	50774 	: 	: 	7127 
NR,TOTAL,N_GE4,OUT,MNT,NL	: 	4940236 	: 	: 	5054672 
NR,TOTAL,N_GE4,OUT,MNT,NO	109504 u	: u	102621 u	114039 u	108892 u
NR,TOTAL,N_GE4,OUT,MNT,PL	: 	955898 	: 	: 	855920 
NR,TOTAL,N_GE4,OUT,MNT,PT	: 	62090 	: 	: 	48637 u
NR,TOTAL,N_GE4,OUT,MNT,RO	88328 	66401 	: 	: 	76428 
NR,TOTAL,N_GE4,OUT,MNT,SE	: 	134391 u	: 	: 	: 
NR,TOTAL,N_GE4,OUT,MNT,SI	: 	85557 	: 	: 	85275 
NR,TOTAL,N_GE4,OUT,MNT,SK	: 	: u	: 	: 	172116 u
NR,TOTAL,N_GE4,OUT,MNT,UK	: 	: 	: 	: 	5669634 
NR,TOTAL,N_GE4,OUT,OTH,AT	87060 u	100189 u	: 	: 	202630 
NR,TOTAL,N_GE4,OUT,OTH,BE	: 	588739 	: 	: 	591178 
NR,TOTAL,N_GE4,OUT,OTH,BG	: 	: 	: 	: 	: u
NR,TOTAL,N_GE4,OUT,OTH,CH	: 	: u	74631 u	: 	408418 
NR,TOTAL,N_GE4,OUT,OTH,CY	: 	678847 	: 	: 	: u
NR,TOTAL,N_GE4,OUT,OTH,CZ	: 	: u	: 	: 	69852 u
NR,TOTAL,N_GE4,OUT,OTH,DE	: 	7926680 	: 	: 	7305203 
NR,TOTAL,N_GE4,OUT,OTH,DK	: 	587734 	: 	: 	1146616 
NR,TOTAL,N_GE4,OUT,OTH,EA	: 	: 	: 	: 	15785277 e
NR,TOTAL,N_GE4,OUT,OTH,EE	: 	128979 	: 	: 	: u
NR,TOTAL,N_GE4,OUT,OTH,EL	: 	: u	: 	: 	27805 u
NR,TOTAL,N_GE4,OUT,OTH,ES	: 	820194 	: 	: 	199233 
NR,TOTAL,N_GE4,OUT,OTH,EU27	: 	: 	: 	: 	21171065 e
NR,TOTAL,N_GE4,OUT,OTH,EU28	: 	: 	: 	: 	21284600 e
NR,TOTAL,N_GE4,OUT,OTH,FI	: 	171838 u	: 	: 	156037 u
NR,TOTAL,N_GE4,OUT,OTH,FR	18153591 	6432232 	: 	: 	5691756 
NR,TOTAL,N_GE4,OUT,OTH,HR	: 	373324 	: 	: 	114784 u
NR,TOTAL,N_GE4,OUT,OTH,HU	23046 	16233 	: 	: 	: u
NR,TOTAL,N_GE4,OUT,OTH,IE	: 	203169 	: 	: 	218385 
NR,TOTAL,N_GE4,OUT,OTH,IT	: 	250246 u	: 	: 	731516 
NR,TOTAL,N_GE4,OUT,OTH,LT	: 	209359 	: 	: 	489496 
NR,TOTAL,N_GE4,OUT,OTH,LU	: 	19742 	: 	: 	9049 u
NR,TOTAL,N_GE4,OUT,OTH,LV	: 	265543 	: 	: 	: u
NR,TOTAL,N_GE4,OUT,OTH,MT	: 	69951 	: 	: 	89147 
NR,TOTAL,N_GE4,OUT,OTH,NL	: 	1068030 	: 	: 	321720 
NR,TOTAL,N_GE4,OUT,OTH,NO	: u	: u	: u	: u	: u
NR,TOTAL,N_GE4,OUT,OTH,PL	: 	143272 	: 	: 	358136 
NR,TOTAL,N_GE4,OUT,OTH,PT	: 	67113 	: 	: 	182266 
NR,TOTAL,N_GE4,OUT,OTH,RO	: c	: u	: 	: 	25844 u
NR,TOTAL,N_GE4,OUT,OTH,SE	: 	1412599 	: 	: 	: 
NR,TOTAL,N_GE4,OUT,OTH,SI	: 	21818 u	: 	: 	: u
NR,TOTAL,N_GE4,OUT,OTH,SK	: 	: u	: 	: 	: u
NR,TOTAL,N_GE4,OUT,OTH,UK	: 	: 	: 	: 	2865604 
NR,TOTAL,N_GE4,OUT,SEA,AT	3268814 	3172268 	: 	: 	2632222 
NR,TOTAL,N_GE4,OUT,SEA,BE	: 	3350417 	: 	: 	3010084 
NR,TOTAL,N_GE4,OUT,SEA,BG	: 	183633 	: 	: 	115784 
NR,TOTAL,N_GE4,OUT,SEA,CH	: 	2879384 	2552113 	: 	2495532 
NR,TOTAL,N_GE4,OUT,SEA,CY	: 	46738 	: 	: 	73583 
NR,TOTAL,N_GE4,OUT,SEA,CZ	: 	2365074 	: 	: 	2507412 
NR,TOTAL,N_GE4,OUT,SEA,DE	: 	34029285 	: 	: 	32644792 
NR,TOTAL,N_GE4,OUT,SEA,DK	: 	1451308 	: 	: 	887151 
NR,TOTAL,N_GE4,OUT,SEA,EA	: 	: 	: 	: 	58752706 e
NR,TOTAL,N_GE4,OUT,SEA,EE	: 	214703 	: 	: 	179213 
NR,TOTAL,N_GE4,OUT,SEA,EL	: 	37524 	: 	: 	67375 
NR,TOTAL,N_GE4,OUT,SEA,ES	: 	2560832 	: 	: 	2240765 
NR,TOTAL,N_GE4,OUT,SEA,EU27	: 	: 	: 	: 	86974692 e
NR,TOTAL,N_GE4,OUT,SEA,EU28	: 	: 	: 	: 	87148101 e
NR,TOTAL,N_GE4,OUT,SEA,FI	: 	1840305 	: 	: 	1748570 
NR,TOTAL,N_GE4,OUT,SEA,FR	: 	4803845 	: 	: 	5684674 
NR,TOTAL,N_GE4,OUT,SEA,HR	: 	42359 u	: 	: 	184082 
NR,TOTAL,N_GE4,OUT,SEA,HU	1018849 	906760 	: 	: 	600652 
NR,TOTAL,N_GE4,OUT,SEA,IE	: 	1932515 	: 	: 	1870882 
NR,TOTAL,N_GE4,OUT,SEA,IT	: 	1666958 	: 	: 	2487167 
NR,TOTAL,N_GE4,OUT,SEA,LT	: 	90543 	: 	: 	53688 
NR,TOTAL,N_GE4,OUT,SEA,LU	: 	411210 	: 	: 	393635 
NR,TOTAL,N_GE4,OUT,SEA,LV	: 	108908 u	: 	: 	41591 u
NR,TOTAL,N_GE4,OUT,SEA,MT	: 	66738 	: 	: 	24975 
NR,TOTAL,N_GE4,OUT,SEA,NL	: 	3567605 	: 	: 	3541415 
NR,TOTAL,N_GE4,OUT,SEA,NO	2090214 	2029487 	2039702 	2230276 	2034574 
NR,TOTAL,N_GE4,OUT,SEA,PL	: 	2929931 	: 	: 	2109228 
NR,TOTAL,N_GE4,OUT,SEA,PT	: 	300643 	: 	: 	248041 
NR,TOTAL,N_GE4,OUT,SEA,RO	340826 	337445 	: 	: 	282489 
NR,TOTAL,N_GE4,OUT,SEA,SE	: 	1555084 	: 	: 	: 
NR,TOTAL,N_GE4,OUT,SEA,SI	: 	1010410 	: 	: 	876715 
NR,TOTAL,N_GE4,OUT,SEA,SK	: 	1052217 	: 	: 	1021391 
NR,TOTAL,N_GE4,OUT,SEA,UK	: 	: 	: 	: 	19971724 
NR,TOTAL,N_GE4,OUT,TOTAL,AT	7021470 	7064042 	: 	: 	6446897 
NR,TOTAL,N_GE4,OUT,TOTAL,BE	7883542 	8533844 	: 	: 	7440346 
NR,TOTAL,N_GE4,OUT,TOTAL,BG	552939 	414198 	: 	: 	353987 
NR,TOTAL,N_GE4,OUT,TOTAL,CH	: 	9351637 	8774079 	: 	7968762 
NR,TOTAL,N_GE4,OUT,TOTAL,CY	1027987 	957394 	: 	: 	844030 
NR,TOTAL,N_GE4,OUT,TOTAL,CZ	5155092 	4383789 	: 	: 	4327099 
NR,TOTAL,N_GE4,OUT,TOTAL,DE	71158778 	68677091 	: 	: 	66791082 
NR,TOTAL,N_GE4,OUT,TOTAL,DK	: 	4752697 	: 	: 	5122014 
NR,TOTAL,N_GE4,OUT,TOTAL,EA	: 	: 	: 	: 	142275745 e
NR,TOTAL,N_GE4,OUT,TOTAL,EE	662549 	674105 	: 	: 	608247 
NR,TOTAL,N_GE4,OUT,TOTAL,EL	: 	567139 	: 	: 	558669 
NR,TOTAL,N_GE4,OUT,TOTAL,ES	9315895 	8967430 	: 	: 	6597342 
NR,TOTAL,N_GE4,OUT,TOTAL,EU27	: 	: 	: 	: 	210356367 e
NR,TOTAL,N_GE4,OUT,TOTAL,EU28	: 	: 	: 	: 	211958821 e
NR,TOTAL,N_GE4,OUT,TOTAL,FI	4393093 	4363435 	: 	: 	3938736 
NR,TOTAL,N_GE4,OUT,TOTAL,FR	19504805 	17342596 	: 	: 	18654837 
NR,TOTAL,N_GE4,OUT,TOTAL,HR	925018 	688188 	: 	: 	1605885 
