c_resid,unit,nace_r2,terrtypo,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
TOTAL,PCH_PRE,I551,TOTAL,TR63	: 	6.22 	13.9 	5.88 	: 	: 
TOTAL,PCH_PRE,I551,TOTAL,TR7	: 	-25.35 	-8.64 	4.94 	: 	: 
TOTAL,PCH_PRE,I551,TOTAL,TR71	: 	-39.09 	-11.67 	3.44 	: 	: 
TOTAL,PCH_PRE,I551,TOTAL,TR72	: 	14.83 	1.55 	10.31 	: 	: 
TOTAL,PCH_PRE,I551,TOTAL,TR8	: 	7.93 	3.36 	16.98 	: 	: 
TOTAL,PCH_PRE,I551,TOTAL,TR81	: 	19.6 	-10.12 	12.9 	: 	: 
TOTAL,PCH_PRE,I551,TOTAL,TR82	: 	-15.17 	22.29 	7.25 	: 	: 
TOTAL,PCH_PRE,I551,TOTAL,TR83	: 	11.89 	4.17 	23.38 	: 	: 
TOTAL,PCH_PRE,I551,TOTAL,TR9	: 	-38.82 	71.55 	9.6 	: 	: 
TOTAL,PCH_PRE,I551,TOTAL,TR90	: 	-38.82 	71.55 	9.6 	: 	: 
TOTAL,PCH_PRE,I551,TOTAL,TRA	: 	20.2 	0.49 	-4.7 	: 	: 
TOTAL,PCH_PRE,I551,TOTAL,TRA1	: 	10.34 	5.67 	2.43 	: 	: 
TOTAL,PCH_PRE,I551,TOTAL,TRA2	: 	40.77 	-8.84 	-15.31 	: 	: 
TOTAL,PCH_PRE,I551,TOTAL,TRB	: 	-1.82 	10.58 	13.48 	: 	: 
TOTAL,PCH_PRE,I551,TOTAL,TRB1	: 	7.47 	14.58 	3.98 	: 	: 
TOTAL,PCH_PRE,I551,TOTAL,TRB2	: 	-11.91 	6.54 	25 	: 	: 
TOTAL,PCH_PRE,I551,TOTAL,TRC	: 	-2.13 	-15.63 	0.66 	: 	: 
TOTAL,PCH_PRE,I551,TOTAL,TRC1	: 	3.51 	-9.73 	-6.02 	: 	: 
TOTAL,PCH_PRE,I551,TOTAL,TRC2	: 	-13.68 	-6.52 	6.9 	: 	: 
TOTAL,PCH_PRE,I551,TOTAL,TRC3	: 	7.58 	-34.89 	3.29 	: 	: 
TOTAL,PCH_PRE,I551,TOTAL,UK	: 	4.03 	: 	: 	5.37 	12.1 b
TOTAL,PCH_PRE,I551,TOTAL,UKC	: 	-7.57 	: 	: 	-2.02 	24.6 b
TOTAL,PCH_PRE,I551,TOTAL,UKC1	: 	-10.84 	: 	: 	-9.67 	-0.9 b
TOTAL,PCH_PRE,I551,TOTAL,UKC2	: 	-6.27 	: 	: 	1.13 	39.5 b
TOTAL,PCH_PRE,I551,TOTAL,UKD	: 	2.11 	: 	: 	4.69 	11.3 b
TOTAL,PCH_PRE,I551,TOTAL,UKD1	: 	4.22 	: 	: 	-14.97 	14.7 b
TOTAL,PCH_PRE,I551,TOTAL,UKD3	: 	-1.75 	: 	: 	5.91 	16.8 b
TOTAL,PCH_PRE,I551,TOTAL,UKD4	: 	6.96 	: 	: 	10.76 	16.2 b
TOTAL,PCH_PRE,I551,TOTAL,UKD6	: 	-5.97 	: 	: 	18.97 	-0.8 b
TOTAL,PCH_PRE,I551,TOTAL,UKD7	: 	7.37 	: 	: 	14.14 	0 b
TOTAL,PCH_PRE,I551,TOTAL,UKE	: 	2.61 	: 	: 	6.5 	24.8 b
TOTAL,PCH_PRE,I551,TOTAL,UKE1	: 	4 	: 	: 	-23.6 	10.8 b
TOTAL,PCH_PRE,I551,TOTAL,UKE2	: 	3.87 	: 	: 	13.56 	18.3 b
TOTAL,PCH_PRE,I551,TOTAL,UKE3	: 	0.51 	: 	: 	-1.84 	55.5 b
TOTAL,PCH_PRE,I551,TOTAL,UKE4	: 	1.08 	: 	: 	9.35 	28.3 b
TOTAL,PCH_PRE,I551,TOTAL,UKF	: 	1 	: 	: 	-14.25 	12.7 b
TOTAL,PCH_PRE,I551,TOTAL,UKF1	: 	5.17 	: 	: 	-10.03 	2.4 b
TOTAL,PCH_PRE,I551,TOTAL,UKF2	: 	0.88 	: 	: 	-30.55 	39.2 b
TOTAL,PCH_PRE,I551,TOTAL,UKF3	: 	-7.71 	: 	: 	12.43 	-1.7 b
TOTAL,PCH_PRE,I551,TOTAL,UKG	: 	3.26 	: 	: 	1.25 	28.8 b
TOTAL,PCH_PRE,I551,TOTAL,UKG1	: 	1.7 	: 	: 	9.27 	24.6 b
TOTAL,PCH_PRE,I551,TOTAL,UKG2	: 	0.91 	: 	: 	3.35 	45.9 b
TOTAL,PCH_PRE,I551,TOTAL,UKG3	: 	5.08 	: 	: 	-4.18 	24.3 b
TOTAL,PCH_PRE,I551,TOTAL,UKH	: 	-5.32 	: 	: 	-3.99 	11.6 b
TOTAL,PCH_PRE,I551,TOTAL,UKH1	: 	-6.28 	: 	: 	-7.35 	4.8 b
TOTAL,PCH_PRE,I551,TOTAL,UKH2	: 	-0.41 	: 	: 	-12.86 	20.7 b
TOTAL,PCH_PRE,I551,TOTAL,UKH3	: 	-9.1 	: 	: 	22.59 	24.9 b
TOTAL,PCH_PRE,I551,TOTAL,UKI	: 	2.49 	: 	: 	12.34 	5.6 b
TOTAL,PCH_PRE,I551,TOTAL,UKI1	: 	: 	: 	: 	11.72 	-18.4 b
TOTAL,PCH_PRE,I551,TOTAL,UKI2	: 	: 	: 	: 	14.08 	: 
TOTAL,PCH_PRE,I551,TOTAL,UKI3	: 	2.43 	: 	: 	: 	: 
TOTAL,PCH_PRE,I551,TOTAL,UKI4	: 	2.48 	: 	: 	: 	: 
TOTAL,PCH_PRE,I551,TOTAL,UKI5	: 	2.53 	: 	: 	: 	: 
TOTAL,PCH_PRE,I551,TOTAL,UKI6	: 	2.49 	: 	: 	: 	: 
TOTAL,PCH_PRE,I551,TOTAL,UKI7	: 	2.58 	: 	: 	: 	: 
TOTAL,PCH_PRE,I551,TOTAL,UKJ	: 	1.16 	: 	: 	2.58 	9.4 b
TOTAL,PCH_PRE,I551,TOTAL,UKJ1	: 	0.26 	: 	: 	2.27 	-3.2 b
TOTAL,PCH_PRE,I551,TOTAL,UKJ2	: 	7.04 	: 	: 	0.14 	14.7 b
TOTAL,PCH_PRE,I551,TOTAL,UKJ3	: 	0.64 	: 	: 	3.2 	14 b
TOTAL,PCH_PRE,I551,TOTAL,UKJ4	: 	-10.52 	: 	: 	7.2 	20.2 b
TOTAL,PCH_PRE,I551,TOTAL,UKK	: 	2.33 	: 	: 	6.08 	12 b
TOTAL,PCH_PRE,I551,TOTAL,UKK1	: 	0.49 	: 	: 	6.36 	9 b
TOTAL,PCH_PRE,I551,TOTAL,UKK2	: 	6.81 	: 	: 	12.8 	12.2 b
TOTAL,PCH_PRE,I551,TOTAL,UKK3	: 	1.36 	: 	: 	7.3 	-10.5 b
TOTAL,PCH_PRE,I551,TOTAL,UKK4	: 	0.49 	: 	: 	-1.41 	42.2 b
TOTAL,PCH_PRE,I551,TOTAL,UKL	: 	6.6 	: 	: 	0.4 	16 b
TOTAL,PCH_PRE,I551,TOTAL,UKL1	: 	6.13 	: 	: 	-5.17 	18.6 b
TOTAL,PCH_PRE,I551,TOTAL,UKL2	: 	7.31 	: 	: 	11.97 	11 b
TOTAL,PCH_PRE,I551,TOTAL,UKM	: 	24.14 	: 	: 	5.11 	16.9 b
TOTAL,PCH_PRE,I551,TOTAL,UKM2	: 	3.25 	: 	: 	-1.24 	22.4 b
TOTAL,PCH_PRE,I551,TOTAL,UKM3	: 	-0.17 	: 	: 	-1.35 	1.8 b
TOTAL,PCH_PRE,I551,TOTAL,UKM5	: 	0.22 	: 	: 	19.09 	12 b
TOTAL,PCH_PRE,I551,TOTAL,UKM6	: 	208.64 	: 	: 	18.31 	26.1 b
TOTAL,PCH_PRE,I551,TOTAL,UKN	: 	1.58 	: 	: 	9.61 	8.7 b
TOTAL,PCH_PRE,I551,TOTAL,UKN0	: 	1.58 	: 	: 	9.61 	8.7 b
TOTAL,PCH_PRE,I551-I553,CST_A,BE	-2.76 	-0.95 	21.52 	: 	0.1 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,BE2	-2.76 	-0.95 	21.52 	: 	0.1 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,BE25	-2.76 	-0.95 	21.52 	: 	0.1 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,BG	2.99 	21.8 	-3.9 	-3.34 	6.6 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,BG3	2.99 	21.8 	-3.9 	-3.34 	6.6 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,BG33	3.92 	21.76 	-1.73 	-7.74 	4.4 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,BG34	2.25 	21.83 	-5.57 	0.36 	8.6 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,CY	9.41 	15.02 	-5.78 	-2.37 	-3.6 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,CY0	9.41 	15.02 	-5.78 	-2.37 	-3.6 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,CY00	9.41 	15.02 	-5.78 	-2.37 	-3.6 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,DE	2.53 	4.81 	3.96 	3.92 	2 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,DE5	2.47 	1.32 	3.35 	8.31 	5.9 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,DE50	2.47 	1.32 	3.35 	8.31 	5.9 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,DE6	3.43 	5.47 	5.26 	3.49 	9.1 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,DE60	3.43 	5.47 	5.26 	3.49 	9.1 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,DE8	-2.64 	4.37 	4.7 	1.77 	0.6 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,DE80	-2.64 	4.37 	4.7 	1.77 	0.6 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,DE9	1.95 	5.2 	2.31 	2.06 	-1 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,DE93	0.86 	4.51 	2.33 	5.1 	-2.7 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,DE94	2.26 	5.4 	2.31 	1.23 	-0.5 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,DEF	7.62 	5.01 	3.44 	7.17 	0.8 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,DEF0	7.62 	5.01 	3.44 	7.17 	0.8 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,DK	0.62 	3.59 	3.88 	4.34 	1.7 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,DK0	0.62 	3.59 	3.88 	4.34 	1.7 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,DK01	2.2 	4.16 	7.07 	6.44 	5.1 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,DK02	0.55 	4.62 	-0.24 	5.29 	0.9 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,DK03	-1.9 	2.91 	3.75 	4.47 	0.5 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,DK04	2.89 	3.23 	2.78 	3.95 	2.7 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,DK05	-0.74 	3.12 	0.57 	-0.46 	-3 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,EA	5.12 e	4.26 	: 	: 	: 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,EE	3.24 	7.45 	-0.64 	1.59 	2.6 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,EE0	3.24 	7.45 	-0.64 	1.59 	2.6 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,EE00	3.24 	7.45 	-0.64 	1.59 	2.6 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,EL	9.13 e	3.29 e	3.92 e	6.71 e	11.02 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,EL3	10.29 	-0.04 	1.78 	21.63 	13.12 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,EL30	10.29 	-0.04 	1.78 	21.63 	13.12 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,EL4	9.38 	3.79 	3.69 	3.92 	12.33 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,EL41	14.81 	-13.52 	5.96 	12.37 	18.88 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,EL42	11.02 	1.34 	4.69 	2.66 	9.96 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,EL43	7.36 	8.09 	2.47 	4.38 	14.21 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,EL5	9.7 	-2.38 	4.52 	: 	7.89 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,EL51	10.17 	-3.27 	8.1 	: 	30.68 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,EL52	8.63 	-3.24 	4.28 	: 	4.56 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,EL54	20.8 	11.14 	-0.9 	: 	12.78 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,EL6	7.67 	8.27 	4.87 	: 	9.75 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,EL61	6.09 	4.97 	1.44 	: 	5.07 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,EL62	7.49 	7.61 	4.88 	: 	10.83 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,EL63	4.23 	5.99 	14.6 	: 	4.45 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,EL64	12.21 	13.33 	4.2 	: 	4.28 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,EL65	8.78 	11.49 	2.76 	: 	14.02 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ES	3.06 	7.77 	3.39 	2.54 	2.3 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ES1	8.63 	6.76 	8.3 	6.18 	-2.2 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ES11	8.41 	9.65 	6.83 	3.75 	-1.2 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ES12	13.31 	0.41 	11.31 	9.42 	-5.4 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ES13	5.87 	7.25 	8.28 	7.5 	-1.5 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ES2	5.29 	11.2 	12.34 	6.06 	0.4 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ES21	5.29 	11.2 	12.34 	6.06 	0.4 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ES5	3.31 	7 	4.45 	0.13 	1.7 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ES51	3.84 	4.91 	3.98 	2.27 	1.3 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ES52	5.96 	10.1 	6.65 	3.05 	3.9 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ES53	1.11 	7.18 	3.61 	-3.55 	1 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ES6	3.39 	7.74 	5.45 	5.51 	5.4 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ES61	3.61 	7.84 	5.94 	5.48 	5.5 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ES62	0.99 	6.35 	0.25 	4.99 	4.2 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ES63	-1.68 	15.23 	-1.51 	4.94 	4.6 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ES64	-2.47 	3.2 	-5.38 	30.9 	-2.2 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ES7	1.66 	9.21 	-0.31 	5 	2.6 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ES70	1.66 	9.21 	-0.31 	5 	2.6 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,EU27	4.21 e	4.48 e	: 	2.68 e	3.64 e	: 
TOTAL,PCH_PRE,I551-I553,CST_A,EU28	4.54 e	4.69 e	: 	2.95 e	3.67 e	: 
TOTAL,PCH_PRE,I551-I553,CST_A,FI	11.96 	0.37 	2.31 	-0.06 	-2.3 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,FI1	12.65 	0.37 	2.22 	0.2 	-2.4 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,FI19	4.23 	-6.26 	1.53 	-3.94 	-1.4 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,FI1B	17.65 	1.56 	5.47 	0.45 	-3.5 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,FI1C	5.9 	1.09 	-2.59 	-1.38 	-1.4 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,FI1D	6.68 	-0.62 	-2.92 	3.92 	-0.2 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,FI2	-0.57 	0.37 	4.06 	-4.73 	0.6 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,FI20	-0.57 	0.37 	4.06 	-4.73 	0.6 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,FR	7.98 	-2.39 u	3.21 	-1.42 	5.55 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,FR2	: 	-1.85 	0.46 	-0.26 	6.24 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,FR22	: 	-1.98 	-1.93 	-6.49 	14.51 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,FR23	: 	-0.88 	1.97 	0.04 	11 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,FR25	: 	-2.1 	0.56 	1.08 	3.33 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,FR3	: 	2.37 	6.35 	0.98 	7.73 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,FR30	: 	2.37 	6.35 	0.98 	7.73 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,FR5	: 	-3.83 	4.62 	2.79 	5.35 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,FR51	: 	-5.16 	4.58 	4.42 	0.92 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,FR52	: 	-3.89 	5.7 	2.71 	9.56 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,FR53	: 	-1.93 	2.73 	0.88 	3.99 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,FR6	: 	-0.31 	7.16 	-2.09 	7.14 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,FR61	: 	-0.31 	7.16 	-2.09 	7.14 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,FR8	: 	-2.81 	1.73 	-3.54 	4.98 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,FR81	: 	-0.59 	0.76 	-2.27 	3.51 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,FR82	: 	-6.77 	1.71 	-3.23 	2.47 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,FR83	: 	6.27 	4.16 	-7.56 	19.19 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,FRA	: 	6.62 u	0.37 	: 	: 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,FRA1	: 	14.69 u	0.65 	: 	: 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,FRA2	: 	-8.87 u	-8.6 	-11.33 	9.83 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,FRA3	: 	0.59 	6.34 	-3.27 	-5.73 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,FRA4	: 	13.3 	14.1 	-4 	14.82 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,HR	10.48 	8.56 	7.35 	2.27 	3.1 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,HR0	10.48 	8.56 	7.35 	2.27 	3.1 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,HR03	10.48 	8.56 	7.35 	2.27 	3.1 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,IE	: 	7.49 e	1.01 e	4.57 e	: 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,IE0	: 	7.49 e	1.01 e	4.57 e	: 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,IE01	: 	2.17 e	-6.63 e	10.25 e	: 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,IE02	: 	9.19 e	3.74 e	2.68 e	: 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,IS	: 	17.76 	18.61 	30.22 	14.8 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,IS0	: 	17.76 	18.61 	30.22 	14.8 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,IS00	: 	17.76 	18.61 	30.22 	14.8 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,IT	5.15 	1.86 	3.13 	0.17 	-2 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ITC	3.43 	4.91 	6.35 	2.17 	-1.8 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ITC3	3.43 	4.91 	6.35 	2.17 	-1.8 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ITF	4.38 	4.72 	2.96 	-0.57 	-2.9 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ITF1	2.37 	1.7 	-4.07 	-5.95 	-4.3 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ITF2	4.97 	-10.38 	31.06 	-15.95 	-4.4 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ITF3	2.12 	5.65 	4.32 	1.59 	-3.7 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ITF4	7 	6.29 	2.03 	0.09 	-1.2 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ITF5	5.16 	1.33 	4.81 	1.35 	1.7 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ITF6	6.62 	3.25 	4.71 	-2.44 	-3.7 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ITG	6.24 	0.98 	2.64 	3.94 	0.7 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ITG1	6.87 	-5.96 	-2.24 	2.13 	2.2 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ITG2	5.61 	8.94 	8.86 	6.36 	-1.2 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ITH	7.07 	0.95 	1.81 	-1.37 	-3.3 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ITH3	9.06 	0.65 	0.43 	0.37 	-2.4 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ITH4	5.44 	5.38 	3.13 	-2.14 	-12.9 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ITH5	4.93 	0.38 	3.31 	-3.37 	-2.3 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ITI	3.39 	0.41 	4.34 	0.53 	-0.9 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ITI1	2.91 	0.38 	1.59 	0.72 	-2.1 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ITI3	-6.74 	0.15 	8.36 	3.53 	-0.1 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ITI4	6.96 	0.52 	4.91 	-0.5 	-0.3 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,LT	6.64 	9.32 	-2.03 	7.23 	3.4 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,LT0	6.64 	9.32 	-2.03 	7.23 	3.4 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,LT00	: 	9.32 	-2.03 	7.23 	3.4 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,LV	9.54 	7.68 	0.08 	9 	6.5 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,LV0	9.54 	7.68 	0.08 	9 	6.5 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,LV00	9.54 	7.68 	0.08 	9 	6.5 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ME	: 	1.31 	: 	: 	: 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ME0	: 	1.31 	: 	: 	: 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ME00	: 	1.31 	: 	: 	: 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,MT	6.79 	0.63 	1.53 	3.29 	8.5 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,MT0	6.79 	0.63 	1.53 	3.29 	8.5 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,MT00	6.79 	0.63 	1.53 	3.29 	8.5 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,NL	4.13 	0.85 	1.71 	6.7 	13.3 b	: 
TOTAL,PCH_PRE,I551-I553,CST_A,NL1	6.83 	-11.36 	-3.24 	12.32 	7.4 b	: 
TOTAL,PCH_PRE,I551-I553,CST_A,NL11	-5.49 	-3.96 	9.71 	8.48 	34.1 b	: 
TOTAL,PCH_PRE,I551-I553,CST_A,NL12	8.18 	-12.1 	-4.38 	12.66 	5.5 b	: 
TOTAL,PCH_PRE,I551-I553,CST_A,NL2	17.11 	-2.51 	-1.66 	-6.39 	62.8 b	: 
TOTAL,PCH_PRE,I551-I553,CST_A,NL23	17.11 	-2.51 	-1.66 	-6.39 	62.8 b	: 
TOTAL,PCH_PRE,I551-I553,CST_A,NL3	3.16 	3.15 	3.04 	6.26 	13.3 b	: 
TOTAL,PCH_PRE,I551-I553,CST_A,NL32	2.68 	2.03 	4.88 	2.36 	-8.2 b	: 
TOTAL,PCH_PRE,I551-I553,CST_A,NL33	7.7 	5.42 	4.28 	6.1 	28.7 b	: 
TOTAL,PCH_PRE,I551-I553,CST_A,NL34	-0.26 	2.17 	0.72 	9.45 	24.3 b	: 
TOTAL,PCH_PRE,I551-I553,CST_A,NL4	-3.85 	-1.69 	-29.5 	48.17 	-56.7 b	: 
TOTAL,PCH_PRE,I551-I553,CST_A,NL41	-3.85 	-1.69 	-29.5 	48.17 	-56.7 b	: 
TOTAL,PCH_PRE,I551-I553,CST_A,NO	: 	4.51 	2.72 	5.25 	-1.2 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,NO0	: 	4.51 	3.27 	5.21 	-1.7 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,NO01	: 	5.66 	7.34 	7.01 	4.3 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,NO03	: 	1.68 	3.82 	6.05 	-1.7 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,NO04	: 	0.7 	-3.18 	1.59 	-4.9 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,NO05	: 	4.66 	1.54 	3.25 	-2.4 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,NO06	: 	5.18 	6.45 	4.59 	-3.2 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,NO07	: 	8.19 	4.65 	9.91 	-4.2 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,PL	5.6 	9.39 	5.8 	6.95 	2.5 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,PL4	4.9 	8.9 	2.86 	6.56 	2.6 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,PL42	4.9 	8.9 	2.86 	6.56 	2.6 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,PL6	6.68 	10.17 	10.79 	7.62 	2.3 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,PL62	2.02 	25.24 	-8 	20.57 	4.4 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,PL63	6.8 	9.82 	11.32 	7.3 	2.3 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,PT	8.02 	10.58 	7 	10.53 	6.3 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,PT1	8.56 	10.43 	6.49 	11.84 	5.1 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,PT11	12.88 	13.2 	12.09 	12.6 	13.7 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,PT15	5.75 	11.01 	2.7 	9.9 	4.1 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,PT16	3.05 	7.87 	15.57 	4.52 	-11.4 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,PT17	11.51 	8.98 	8.51 	15.48 	7.8 	: 
