c_resid,unit,nace_r2,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 
TOTAL,NR,I552,UK	: 	234875500 	231715445 	: 	: u	79893105 b	30614499 	27617965 	33248364 	34229426 	31037825 	38754140 	37284569 	40599057 	45851000 	45527000 	45495085 	48217000 	70270631 	69053500 	69098676 	41421575 	41539649 	58964668 	51573565 	50668040 	47920291 	49914086 
TOTAL,NR,I552_I553,AT	29514202 	27872641 	26099667 	25129421 	24915333 	24419036 b	23012835 	22598366 	22762176 	22344681 	21497428 	20738753 	20957575 	21244560 	21371967 	20247215 	19584035 	19061775 	18933038 	17636478 	14310771 	14809861 	15791129 	16353336 	16889942 	17397079 	17156014 	16779356 
TOTAL,NR,I552_I553,BE	19732438 	19671819 	19298016 	13597735 	13298267 	13392644 b	13414095 	13274776 	13313197 	13430526 	13652748 	14000364 	13770353 	14089553 	14677021 	14592190 	14625370 	14986374 	15076868 	15042593 	15889588 	16894719 	17061250 	16623310 	17423230 	17328179 	20185589 	22025083 
TOTAL,NR,I552_I553,BG	1982805 	1866465 	1742675 	1715199 	1703110 	1569806 b	1202455 	1136772 	1223467 	1172190 	1241124 	1237003 	643282 	598087 	476853 	305349 	406761 	414175 	511166 	670527 	662230 	784418 	952992 	1034881 	1106504 	1307482 	1195163 	4460017 
TOTAL,NR,I552_I553,CH	: 	14864450 	: 	2672542 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	34730329 	34849197 	35661831 	36411834 	35767742 	1262403 	1374906 	41575521 	42276651 	42777277 	42663239 	41247112 
TOTAL,NR,I552_I553,CY	5088 	1641 	2871 	25832 	26332 	29851 b	196887 	201526 	195747 	70715 	79189 	97222 	118987 	93917 	76623 	56184 	33248 	31168 	35125 	32967 	38116 	40677 	39367 	44402 	49312 	45434 	44378 	45067 
TOTAL,NR,I552_I553,CZ	13629193 	13204218 	12833464 	11260235 	11411760 	11432334 b	10355246 	10550336 	11321633 	11856634 	13787514 	15559095 	15111761 	15849246 	15876481 	13306892 	15348434 	18625209 	19820000 	22588000 	18886359 	15512183 	8770389 	5818087 	4951000 	4893000 	5781000 	9675000 
TOTAL,NR,I552_I553,DE	112403952 	109255106 	106030470 	103369065 	100049571 	100258700 b	98239696 	97137123 	97890365 	105630193 	102630493 	143048374 	143214008 	143721665 	103424234 	101515258 	101871548 	100417804 	99024984 	96450413 	96841592 	101705803 	103411458 	104575848 	142640384 	143822823 	124658169 	79769938 
TOTAL,NR,I552_I553,DK	16610823 	16888039 	16407291 	15866432 	15619163 	15640052 b	16338737 	16208282 	16525893 	17196068 	16988022 	16619951 	16127453 	16424324 	17143629 	16424066 	16023389 	15964575 	16444703 	16368435 	17351133 	17014464 	14048700 	12999800 	12816000 	14132300 	12640400 	12037180 
TOTAL,NR,I552_I553,EA	759083296 e	734602097 	713641029 	: 	: 	: 	: 	: 	: 	639638530 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552_I553,EE	1242254 	1174103 	1034819 	1003572 	976789 	895287 b	804589 	672585 	623565 	755330 	831798 	782177 	569489 	465377 	440574 	358972 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552_I553,EL	23643109 e	21970357 e	21845445 e	21164755 e	19039891 	17511933 e	18413126 	18684725 	20070303 	1550836 	1334712 	1088823 	1246837 	964228 	1026401 	988325 	1162874 	1345968 	996658 	1326948 	1245950 	1382750 	1249215 	1402663 	: 	: 	: 	: 
TOTAL,NR,I552_I553,ES	130621911 	123788305 	113990647 	108702393 	103181826 	102011427 b	103115450 	97716473 	97569638 	107263399 	110222977 	112247683 	107755245 	109572222 	114379637 	116314613 	116246994 	117520368 	25762550 	22634998 	20350353 	20160761 	20859797 	20164890 	18887706 	15542651 	15817071 	13497360 
TOTAL,NR,I552_I553,EU27	: u	1120454712 	1091919988 	895213170 e	893425028 e	880223354 b	818940887 e	806974695 e	740899927 e	793992715 e	735576629 e	779508898 	767240543 	733464988 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552_I553,EU28	: u	1175015980 	1141102644 	943887584 e	936749784 e	921269300 b	837724755 e	824639177 e	759777571 e	812112701 e	752955953 e	796160765 	783255945 	749484077 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552_I553,FI	4134635 	3714771 	3597021 	3820117 	3879641 	3651067 b	3621359 	3510646 	3440067 	3358855 	3219586 	3154478 	2984241 	2836146 	2652804 	2720089 	2654759 	2694631 	2707261 	2606962 	2640147 	2351404 	2533250 	2596160 	2477353 	2090950 	2316761 	2413698 
TOTAL,NR,I552_I553,FR	218783915 	200886378 	204386055 	200421079 	203025566 	198624777 b	199036681 	195316674 	102948518 	98762298 	97693891 	100061792 	97554213 	94493226 	98237879 	97483847 	98072173 	99582411 	95166708 	93714668 	: 	: 	97986381 	104674601 	100867875 	96397565 	96750385 	94011675 
TOTAL,NR,I552_I553,HR	61558305 	54561268 	49182656 	45120929 	43324756 	41045946 b	18783868 	17664482 	18877644 	17981323 	17379324 	16651867 	16015402 	16019089 	15577478 	14750727 	14784377 	12867390 	9434265 	10521204 	9804917 	7231391 	4610586 	6378536 	4425536 	: 	: 	: 
TOTAL,NR,I552_I553,HU	7302070 	6552513 	6324807 	5981749 	5461843 	5171623 b	3245773 	3413369 	3734935 	3691628 	3831388 	3843556 	3988454 	4237380 	4741184 	4615766 	4922464 	6889035 	5257761 	5221690 	5161388 	5509970 	5226798 	5728234 	6061417 	: 	: 	: 
TOTAL,NR,I552_I553,IE	: 	4841155 e	4264938 e	5383858 e	: u	: u	: u	: u	: u	7026000 u	: u	6843000 	6899000 	6994000 	7459000 	6894000 	5281000 	5574000 	5812000 	5644000 	7276000 	6419000 	6537000 	: 	: 	: 	: 	: 
TOTAL,NR,I552_I553,IS	: 	2638861 	2427387 	2202722 	1446915 	1254037 b	892117 	912229 	924255 	726805 	685475 	683276 	620199 	665125 	615720 	600184 	561803 	550464 	500872 	440174 	394811 	395671 	420000 	373000 	361300 	362800 	392001 	383500 
TOTAL,NR,I552_I553,IT	145495608 	135286900 	129812743 	122829371 	122026267 	125101340 b	126983880 	124444074 	124144270 	121988405 	122313009 	118509450 	114697038 	111596388 	115261865 	114114827 	111441396 	105272336 	89841741 	86137961 	84676119 	80547047 	78462101 	73637306 	66768583 	64796209 	64216929 	61151238 
TOTAL,NR,I552_I553,LI	23392 	21400 	20943 	22300 	22106 	26190 b	49736 	51784 	54772 	52811 	54741 	52165 	54016 	57404 	58789 	57503 	60177 	53335 	53395 	50989 	46876 	46043 	48428 	54874 	: 	: 	: 	64255 
TOTAL,NR,I552_I553,LT	3284172 	3157396 	2967803 	2921578 	2689541 	2571057 b	430236 	429026 	470586 	647533 	672399 	550904 	561273 	525806 	552089 	606147 	538828 	524296 	981046 	1058426 	925950 	993852 	1336696 	1554007 	: 	: 	: 	: 
TOTAL,NR,I552_I553,LU	1197879 	1202129 	1241354 	1169038 	1067555 	1002044 b	860268 	607760 	974578 	1057229 	1090281 	1249957 	1321979 	1441774 	1512360 	1425654 	1364583 	1332821 	1496392 	1390044 	1428689 	1325275 	1414127 	1561386 	1736698 	1560584 	1731603 	1537882 
TOTAL,NR,I552_I553,LV	1105583 	869026 	735842 	850581 	820797 	704354 b	467821 	373626 	356064 	646466 	565988 	513974 	331329 	191005 	175040 	165676 	141182 	123706 	132675 	164375 	182237 	125395 	141574 	: 	: 	: 	: 	: 
TOTAL,NR,I552_I553,ME	: 	8125166 	8198923 	: 	: 	6174957 b	201800 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552_I553,MK	437652 	401982 	398236 	435283 	462728 	494196 b	531793 	561587 	577960 	602815 	: 	: 	: 	: 	: 	415197 	265574 	537690 	563337 	605245 	482581 	484735 	593325 	: 	776508 	832266 	961854 	985191 
TOTAL,NR,I552_I553,MT	270653 	270760 	241942 	248356 	235772 	155795 b	152392 	144580 	162807 	166623 	166180 	116966 	103360 	71596 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552_I553,NL	62824984 	61622880 	61916823 	59887872 	58684183 b	49074847 b	50792800 	51165700 	53035100 	51833700 	54108500 	52184100 	50642200 	52526500 	54023700 	53856900 	51912000 	51541000 	54245000 	49438000 	41479000 	42380000 	43536000 	39526800 	40555400 	43366800 	41594300 	41329200 
TOTAL,NR,I552_I553,NO	: 	10490982 	10052680 	10025330 	9535077 	10111200 b	9871076 	10142130 	10370209 	10368539 	10133344 	9734013 	9162413 	8914287 	8172276 	8196177 	7916550 	7905645 	7916909 	7961735 	4479682 	4428083 	4752931 	: 	: 	: 	: 	5397529 
TOTAL,NR,I552_I553,PL	36742917 	35070412 	32429607 	30930352 	30225293 	31124226 b	27965909 	28653710 	30505616 	31405917 	30646874 	29414666 	28285373 	28209452 	31084396 	30830520 	32730701 	34496607 	34448556 	40166284 	36506052 	35143086 	35530394 	34924597 	35750854 	34674651 	37717959 	: 
TOTAL,NR,I552_I553,PT	12501400 	10755999 	8792809 	7529180 	7381161 b	7100051 b	7417543 	7643714 	7907673 	8100899 	8228026 	7955443 	7744451 	7582366 	7707761 	7602230 	7777346 	8160646 	8594838 	8194074 	7957814 	8172981 	8269232 	8309275 	8523140 	8410012 	9100432 	8742324 
TOTAL,NR,I552_I553,RO	4673662 	4041686 	3695778 	2913662 	2764147 	2588803 b	612102 	633575 	811327 	894577 	837471 	893952 	902156 	1310381 	1289770 	1437313 	1750155 	1699980 	1768000 	2226000 	2915000 	3373000 	3657000 	3072000 	3102000 	3666000 	4338000 	6532000 
TOTAL,NR,I552_I553,RS	: 	2517260 	2246301 	2096740 	2382931 	2413753 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552_I553,SE	22129093 	21918722 	22093969 	21206759 	20277853 	20019881 b	20432613 	20562383 	21432496 	20668261 	23189045 	23486977 	22040205 	21140061 	22985869 	21884615 	19530640 	18544846 	19147325 	17445567 	18062408 	17966184 	18823576 	17680767 	15647978 	15408298 	14343504 	17460626 
TOTAL,NR,I552_I553,SI	4709010 	3976537 	3632058 	3231250 	3296833 	3210433 b	2675730 	2571412 	2637745 	2644269 	2446891 	2301025 	2332470 	2336348 	2307525 	2264775 	2263871 	1891199 	1750203 	1889110 	1894413 	1479859 	1555981 	1584169 	1443982 	1369685 	1051000 	2242000 
TOTAL,NR,I552_I553,SK	4550204 	4284194 	3749706 	3472040 	3665600 	3515976 b	3395213 	3605303 	3917462 	4596807 	4189589 	3957704 	3788564 	3915596 	4582599 	4689680 	5213605 	4859725 	5308887 	5098211 	3871517 	3043041 	1882968 	2474243 	1929563 	1688758 	2611130 	4807064 
TOTAL,NR,I552_I553,UK	: 	286310560 	282751368 	: 	: u	134421370 b	79725348 	78973035 	96480011 	86852440 	92400506 	99051509 	103549247 	71033784 	80421000 	84832000 	81640000 	89625468 	116550976 	106216700 	111734805 	113468683 	112672242 	125345530 	112455312 	114787942 	110343585 	114835082 
TOTAL,NR,I553,AT	6408324 	5931418 	5453024 	5107327 	5321805 	5268945 b	4968626 	4787193 	5065751 	5027689 	4924089 	4669112 	4937544 	5203200 	5522271 	5019008 	4864264 	4603008 	4861853 	4813196 	4641670 	4928633 	5598023 	5978789 	6270244 	6889732 	6863928 	6618532 
TOTAL,NR,I553,BE	2740743 	2771752 	2960860 	2576405 	2570476 	2855169 b	3078032 	3076204 	3076732 	2795942 	2924764 	3141071 	3028407 	3248260 	3431797 	3243242 	3252153 	3698921 	3727788 	3727867 	4185243 	4953332 	4892271 	10447826 	11049367 	11194560 	11545985 	12080020 
TOTAL,NR,I553,BG	58340 	57007 	39830 	31689 	35416 	42069 b	50085 	20371 	21928 	67904 	77293 	100692 	155480 	141927 	135224 	138738 	207449 	208763 	256847 	378970 	387563 	334699 	391292 	466426 	477424 	457679 	332125 	2069984 
TOTAL,NR,I553,CH	: 	2786208 	2657280 	2672542 	2864076 	2964456 b	3056585 	3280546 	3653874 	: 	: 	: 	: 	: 	: 	: 	6955471 	7127840 	7156561 	7209915 	6876559 	: 	: 	8112071 	8079506 	8322214 	8281539 	7991166 
TOTAL,NR,I553,CY	5088 	1641 	2871 	25832 	26332 	29851 b	22627 	25147 	18580 	18168 	17594 	16669 	14628 	13361 	11141 	: 	13077 	: 	: 	22544 	29291 	29767 	27409 	22035 	25141 	20223 	25899 	17550 
TOTAL,NR,I553,CZ	2972519 	2782705 	2562987 	2195452 	2212130 	2072882 b	1952889 	2089470 	2463022 	2417874 	2781399 	3239208 	3316814 	3784112 	3289830 	2092817 	3428292 	3231814 	3928000 	4054000 	3837858 	3181883 	2541233 	2022374 	1808000 	2606000 	3553000 	5924000 
TOTAL,NR,I553,DE	31051262 	30462361 	29220430 	27876494 	25999677 	26008258 b	24960156 	24409347 	25061835 	23007518 	21920698 	21636951 	21725435 	21411343 	23460173 	21182832 	21308094 	21036998 	21335318 	19927646 	21153232 	21275302 	23149146 	23044926 	23150899 	24633462 	19232101 	18537875 
TOTAL,NR,I553,DK	10710826 	11073908 	11071457 	11179848 	10803401 	10677525 b	11289017 	11448417 	11770022 	12168909 	11684070 	11697984 	11287095 	11504774 	12054774 	11208263 	10942082 	10797885 	11360280 	11061207 	12123760 	11677936 	12391900 	11955200 	11792000 	13083700 	11595700 	11049300 
TOTAL,NR,I553,EA	281033422 e	277146830 	272454724 	: 	: 	: 	: 	: 	: 	261702630 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I553,EE	11231 	0 	0 	0 	0 	0 b	199433 	187962 	171096 	189133 	221549 	233880 	147325 	131290 	44676 	29746 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I553,EL	1674998 	1617625 	1560229 	1438804 	1403635 	1329676 b	1709824 	1741276 	1729827 	1550836 	1334712 	1088823 	1246837 	964228 	1026401 	988325 	1162874 	1345968 	996658 	1326948 	1245950 	1382750 	1249215 	1402663 	: 	: 	: 	: 
TOTAL,NR,I553,ES	38711804 	36641636 	34391739 	32309459 	31376344 	31338613 b	31669966 	30809194 	30519284 	31070449 	32046826 	31878520 	31182401 	30418990 	31114868 	31256071 	30600739 	28108427 	25762550 	22153597 	20350353 	20160760 	20859797 	20164890 	18887706 	15542651 	15817071 	13497360 
TOTAL,NR,I553,EU27	: u	361220049 	355704583 	350012271 e	346105765 	342239712 b	: 	: 	: 	345272797 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I553,EU28	: u	378703665 	372862664 	366530970 e	362752127 	358481452 b	: 	: 	: 	358630669 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I553,FI	1791364 	1815687 	1828587 	1973871 	2072094 	2001758 b	2182214 	2109331 	2108041 	2144497 	2240848 	2256722 	2126504 	2095352 	2056592 	2196884 	2123289 	2122236 	2142114 	2019716 	2070160 	1871143 	2094326 	2174733 	2093755 	2090950 	2316761 	2413837 
TOTAL,NR,I553,FR	123970907 	112166425 	112875630 	109743258 	109417961 	105682335 b	106778094 	103833966 	102948518 	98762298 	97693891 	100061792 	97554213 	94493226 	98237879 	97483847 	98072173 	99582411 	95166708 	93714668 	: 	: 	97986381 	104980585 	100867880 	96397565 	96750385 	94011675 
TOTAL,NR,I553,HR	19081574 	17483616 	17158081 	16518699 	16646362 	16241740 b	14841109 	13793118 	13795452 	13349431 	13017215 	12634032 	13095657 	13060925 	12474971 	11990840 	11717782 	10740132 	7640209 	8650000 	7856800 	5814700 	3428900 	5078700 	3562300 	: 	: 	: 
TOTAL,NR,I553,HU	1966475 	1786819 	1731609 	1641413 	1630613 	1577733 b	1240783 	1325167 	1626550 	1581665 	1549651 	1455837 	1590601 	1754040 	1958106 	2007360 	2247664 	2173178 	2212000 	2265600 	2340556 	2387998 	2397318 	2744847 	3037300 	: 	: 	: 
TOTAL,NR,I553,IE	: 	1033160 e	1037735 e	1046281 e	: u	: u	: u	: u	: u	2708000 u	: u	2676000 	2443000 	2605000 	2956000 	2762000 	: 	2414000 	1567000 	1530000 	: 	3325000 	3240000 	: 	: 	: 	: 	: 
TOTAL,NR,I553,IS	: 	937025 	858787 	946298 	521229 	571387 b	255741 	243754 	568708 	441927 	405993 	401855 	364357 	378148 	341968 	342440 	319784 	325854 	290290 	253829 	261794 	266961 	264000 	205000 	: 	: 	: 	: 
TOTAL,NR,I553,IT	56801182 	54314137 	53588158 	52900435 	53136987 	56345901 b	66862458 	66295393 	67446998 	65223136 	65356284 	62997013 	61680232 	61437977 	63877468 	64154851 	64537348 	61477918 	59566870 	57551631 	56693831 	56172217 	54816533 	51826382 	46432065 	45380858 	44807777 	41972262 
TOTAL,NR,I553,LI	2884 	1615 	1426 	1562 	1970 	1584 b	14664 	15388 	15165 	14699 	15224 	15487 	: 	16568 	: 	17093 	17156 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	17328 
TOTAL,NR,I553,LT	66200 	68048 	75204 	72247 	69231 	57800 b	57586 	52571 	65205 	70124 	72765 	65017 	62527 	28562 	32053 	28836 	26262 	18854 	24534 	28959 	27156 	23147 	23501 	27099 	16095 	: 	: 	: 
TOTAL,NR,I553,LU	939219 	969633 	998852 	934491 	856173 	776557 b	640965 	487343 	739208 	807087 	803459 	972458 	1045955 	1166789 	1211001 	1108797 	1059343 	1041471 	1187169 	1066332 	1110740 	1026057 	1176512 	1179414 	1335797 	1169838 	1289583 	1205545 
TOTAL,NR,I553,LV	139628 	139198 	126570 	242240 	203662 	158699 b	142067 	122889 	101049 	245816 	165725 	182036 	153113 	84290 	59725 	55522 	26715 	22463 	14468 	14439 	20050 	4887 	9915 	: 	: 	: 	: 	: 
TOTAL,NR,I553,ME	: 	30327 	20965 	: 	: 	25935 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I553,MK	56417 	39845 	41962 	58267 	73646 	94833 b	99306 	110340 	127524 	145418 	: 	: 	: 	: 	: 	140384 	63138 	147891 	144958 	202851 	130435 	125502 	169174 	218147 	247104 	267181 	346480 	372437 
TOTAL,NR,I553,MT	0 	0 	0 	0 	0 	0 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I553,NL	19797837 	20911424 	20992627 	21487386 	21059483 b	17413782 b	18817000 	19297400 	20084600 	18810900 	20823500 	21250700 	22116900 	22508700 	23146300 	21468100 	20419000 	19628000 	23065000 	20578000 	17557000 	18310000 	19246000 	17579200 	17603800 	19942700 	18075700 	17759200 
TOTAL,NR,I553,NO	: 	7490969 	7174718 	7190227 	6766832 	8238854 b	8079857 	8267999 	8535761 	8627098 	8401336 	8120483 	7759778 	7647621 	7247371 	7382674 	7118302 	7148173 	7154373 	7263247 	4101089 	4031640 	4369918 	4714000 	4819000 	4823000 	5069000 	5071768 
TOTAL,NR,I553,PL	1140798 	1065421 	990050 	850298 	854959 	870821 b	546685 	585221 	642343 	694912 	696481 	671545 	659833 	530237 	1196196 	1093710 	1055245 	1163789 	1806379 	1907647 	1955546 	2022774 	2535673 	2280147 	2676953 	3187031 	3077123 	: 
TOTAL,NR,I553,PT	6576219 	6612252 	5782307 	5637081 	5611886 	6225033 b	6434399 	6512198 	6749904 	6746876 	7003070 	6831903 	6599514 	6378772 	6491344 	6386492 	6533509 	6969909 	7444727 	7237408 	6978884 	7285706 	7380081 	7253464 	7374541 	7327057 	7991651 	7570876 
TOTAL,NR,I553,RO	272556 	234712 	257735 	157139 	222870 	260394 b	188110 	200921 	200742 	282862 	224495 	223717 	185771 	253757 	237365 	240707 	246507 	267206 	318000 	469000 	473000 	525000 	662000 	539000 	724000 	594000 	823000 	2372000 
TOTAL,NR,I553,RS	: 	42156 	41455 	37861 	35428 	34277 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I553,SE	15767279 	15637587 	15560268 	15046968 	14496850 	14035208 b	14448640 	14324646 	15225370 	14338214 	17011706 	17542494 	16434717 	15591009 	17138369 	15946336 	14836435 	13950664 	14712569 	12999236 	13550453 	12984683 	: 	12924579 	11412737 	11473831 	10388569 	12984947 
TOTAL,NR,I553,SI	1689050 	1396801 	1344658 	1218949 	1303825 	1297196 b	1273658 	1170610 	1268620 	1287583 	1106672 	1054165 	1096599 	1118466 	1089157 	854588 	679997 	953627 	858319 	991135 	995097 	870959 	849352 	914250 	796707 	666585 	: 	841000 
TOTAL,NR,I553,SK	310838 	293632 	215243 	183859 	223400 	217095 b	196445 	222394 	328835 	347554 	386272 	411870 	434200 	542346 	739079 	739109 	565281 	495175 	516198 	530027 	344489 	450981 	387851 	777464 	598155 	668972 	1298414 	1998565 
TOTAL,NR,I553,TR	: 	355240 	92125 	317613 	56865 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I553,UK	: 	51435060 	51035923 	: 	54135045 	54528265 b	49110847 	51355072 	63231642 	52623014 	61362682 	60297371 	66264679 	30434727 	34570000 	39305000 	36072915 	41334000 	46280345 	37163200 	42636129 	72047108 	71758770 	69413729 	60881747 	64119902 	62423294 	64920996 
TOTAL,PCH_PRE,I551,AT	1.7 	3.23 	2.29 	-0.5 	0.76 	3.4 	1.21 	1.6 	-2.8 	4.04 	2.3 	1.7 	2.8 	0.2 	0.5 	1.3 	1.3 	1.8 	0.5 	0.7 	-2.2 	-2 	-3.6 	-3.5 	-3 	0.1 	4.2 	1 
TOTAL,PCH_PRE,I551,BE	10.25 	-9.95 	0.39 	4.73 	1.5 	-0.5 	5.5 	6.8 	-3.7 	2.13 	5.4 	5.2 	1.4 	0.4 	-1.1 	3.1 	-1.1 	6.2 	3.2 	3 	6.5 	8 	2 	7.7 	-0.4 	7.7 	-3 	4.3 
TOTAL,PCH_PRE,I551,BG	3.22 	18.64 	-1.64 	0.35 	6.6 	7 	16.3 	6.8 	-17.4 	1.64 	3.8 	4.5 	13.8 	12.6 	20.7 	11.2 	10.3 	16.5 	-12.3 	1.6 	-13.1 	-0.1 	-10.5 	-13 	7 	10.6 	-62.4 	: 
TOTAL,PCH_PRE,I551,CH	: 	-0.27 	-0.85 	0.87 	2.5 	-2 	-2 	1.7 	-4.7 	2.66 	4.4 	5.8 	: 	: 	: 	-4.8 	-1 	7.1 	0.9 	3.2 	4 	-4.8 	-5.7 	-0.1 	-2.5 	-2.3 	-1.1 	1.4 
TOTAL,PCH_PRE,I551,CY	9.31 	14.77 	-2.32 	-2.37 	-3.6 	3.3 	3.6 	6.2 	-10.5 	0.08 	-0.3 	-4 	2.2 	1.7 	-10.7 	-14.3 	8.1 	4.1 	11.3 	9.7 	3.8 	-9.3 	-0.6 	16.2 	-12.7 	54.5 	-9.6 	: 
TOTAL,PCH_PRE,I551,CZ	8.49 	6.52 	8.12 	-0.66 	0.2 	14.2 	5.8 	4 	-7.6 	1.42 	4.5 	2.7 	1.1 	6.2 	-1.4 	0.1 	-7 	13.5 	5 	-4.4 	8.2 	35.4 	28 	24 	12.5 	2.1 	-35.9 	: 
TOTAL,PCH_PRE,I551,DE	3.28 	2.79 	3.37 	3.27 	1.9 	3.9 	5.5 	5.6 	-0.9 	1.66 	3.1 	3.7 	2.9 	2.9 	-0.2 	-3.6 	-0.5 	6.9 	4.7 	2.3 	0.5 	-0.1 	2.8 	-0.5 	-3.4 	8.7 	3.3 	6.4 
TOTAL,PCH_PRE,I551,DK	3.59 	4.21 	4.51 	6.98 	3.9 	4.4 	8.6 	9.8 	-8 	-2.24 	4.1 	5.4 	4.2 	6 	-1.1 	0.9 	-0.4 	4.9 	-0.4 	1.5 	0 	7.7 	-32.7 	3.5 	0.1 	2.9 	5.6 	8.1 
TOTAL,PCH_PRE,I551,EA	2.78 e	3.59 	3.41 	: 	: 	: 	: 	: 	: 	2.22 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,PCH_PRE,I551,EE	4.21 	6.47 	-1.22 	1.02 	2.3 	1.2 	14.1 	15.1 	-9 	0.11 	2.2 	6.2 	7.6 	24.5 	13.1 	22.2 	11.7 	15.4 	10.8 	14.6 	18.6 	5.6 	9.1 	23.2 	: 	: 	: 	: 
TOTAL,PCH_PRE,I551,EL	9.69 	4.05 	3.81 	5.55 	11.12 	-8.8 	6.3 	1.2 	0.3 	-0.02 	13 	5 	4.7 	-3.5 	0 	-3 	-9.4 	10.9 	6.8 	-4.5 	13.9 	-4.3 	-5.1 	: 	: 	: 	: 	: 
TOTAL,PCH_PRE,I551,ES	2.84 	7.44 	4.39 	3.23 	1.9 	-2.1 	7.3 	6.4 	-6.5 	-1.2 	1.7 	8.7 	4.7 	2.9 	2.5 	-2.7 	0.7 	-1.5 	29.3 	7 	5.5 	-0.8 	3 	12 	4.9 	-2.1 	4.3 	-1.6 
TOTAL,PCH_PRE,I551,EU27	: u	4.21 	3.68 	2 e	2.46 	1.58 	4.2 e	2.7 e	-4 e	-0.31 	3.5 e	2.9 	4.6 	1.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,PCH_PRE,I551,EU28	: u	4.22 	3.7 	1.97 e	2.42 	1.6 	4.3 e	2.7 e	-4 e	-0.33 	3.5 e	2.9 	4.6 	1.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,PCH_PRE,I551,FI	6.92 	3.02 	1.1 	-2.42 	-1.8 	1.8 	4 	4 	-6.1 	1.83 	5.3 	5.2 	3.5 	2.7 	1.2 	-2.1 	1.6 	3.7 	1.2 	3.5 	5.3 	2.4 	4.8 	6.7 	4.2 	-2.2 	-6.4 	1 
TOTAL,PCH_PRE,I551,FR	5.1 	-0.87 	1.87 	-1.56 	1.6 	0 	3.1 	2.2 	-5.2 	-0.97 	3.5 	-0.3 	5 	2 	-3.7 	0.4 	5.9 	10.7 	6.4 	: 	: 	: 	-1.3 	0.7 	-3.7 	8.7 	-3.8 	4.1 
TOTAL,PCH_PRE,I551,HR	5.48 	4.99 	5.49 	-0.42 	-0.2 	3.3 b	5.8 	4 	-9.5 	-1.86 	1.2 	-2.7 	6.5 	1.5 	0.4 	2.4 	6.3 	38 	-14.9 	0 	29.5 	53.5 	-35.5 	48.7 	: 	: 	: 	: 
TOTAL,PCH_PRE,I551,HU	6.9 	7.17 	5.71 	5.84 	5.4 	11.2 	3.7 	4.3 	-8 	-0.09 	3.1 	0.4 	7.4 	5.7 	0.3 	0.8 	1.4 	6.3 	2.5 	4 	3.2 	6.6 	1.2 	11.9 	: 	: 	: 	: 
TOTAL,PCH_PRE,I551,IE	: 	3.22 e	6.99 e	1.7 e	-2 e	: 	: 	: 	: 	-1.54 u	: 	6.4 	-1 	-0.5 	3.5 	-5.9 	7.9 	14.5 	4.3 	8.4 	1 	3.2 	: 	: 	: 	: 	: 	: 
