unit,purpose,duration,partner,expend,geo\time	2016 	2015 	2014 	2013 	2012 
EUR,PROF,N_GE1,WORLD,REST,EA	: 	: 	64.61 e	59.2 	58.2 
EUR,PROF,N_GE1,WORLD,REST,EE	70.4 	66.27 	54.61 	47.05 	27.83 
EUR,PROF,N_GE1,WORLD,REST,EL	121.65 	111.51 	101.73 	118.15 	88.56 
EUR,PROF,N_GE1,WORLD,REST,ES	95.91 	81.2 b	38.37 	23.5 	26.33 
EUR,PROF,N_GE1,WORLD,REST,EU27	: 	72.62 	63.52 e	51.85 	52.23 
EUR,PROF,N_GE1,WORLD,REST,EU28	: 	72.98 	63.48 e	52.2 	52.15 
EUR,PROF,N_GE1,WORLD,REST,FI	77.38 	82.69 	73.22 	73.02 	81.85 
EUR,PROF,N_GE1,WORLD,REST,FR	72.27 	69.89 	71.22 	70.45 	66.94 
EUR,PROF,N_GE1,WORLD,REST,HR	85.64 	88.45 	62.2 	70.7 	47.5 
EUR,PROF,N_GE1,WORLD,REST,HU	113.66 	100.36 	79.93 	67.28 	71.25 
EUR,PROF,N_GE1,WORLD,REST,IT	: 	: 	: b	: 	: 
EUR,PROF,N_GE1,WORLD,REST,LT	41.1 	37.62 	27.56 	35.76 	50.58 
EUR,PROF,N_GE1,WORLD,REST,LU	228.57 	187.83 	194.14 	160.06 	188.81 
EUR,PROF,N_GE1,WORLD,REST,LV	37.79 	41.49 	24.12 	40.1 	24.19 
EUR,PROF,N_GE1,WORLD,REST,MT	: 	: 	: b	: 	: 
EUR,PROF,N_GE1,WORLD,REST,NL	100.9 	77.86 	102.8 	102.09 	93.75 
EUR,PROF,N_GE1,WORLD,REST,PL	84.59 	85.78 	81.62 b	66.73 	74.76 
EUR,PROF,N_GE1,WORLD,REST,PT	54.62 	58.93 	42.23 	21.63 	23.08 
EUR,PROF,N_GE1,WORLD,REST,RO	30.84 	29.17 	29.87 	36.93 	24.25 
EUR,PROF,N_GE1,WORLD,REST,SI	76.66 	79.53 	70.6 	75.12 	78.16 
EUR,PROF,N_GE1,WORLD,REST,SK	58.89 u	62.66 	41.92 u	57.41 b	: 
EUR,PROF,N_GE1,WORLD,REST,UK	: 	: 	: 	35.89 	35.65 
EUR,PROF,N_GE1,WORLD,TOTAL,AT	673.47 	667.1 	677.75 	644.95 	612.16 
EUR,PROF,N_GE1,WORLD,TOTAL,BE	897.25 	779.71 	779.46 	1057.24 	616.7 
EUR,PROF,N_GE1,WORLD,TOTAL,BG	292.37 	251.02 	187.22 	200.63 	273.91 
EUR,PROF,N_GE1,WORLD,TOTAL,CH	1111.77 	1330.65 	782.12 	1321.67 	1118.07 
EUR,PROF,N_GE1,WORLD,TOTAL,CY	987.96 	1074.57 	1094.3 	949.73 	824.38 
EUR,PROF,N_GE1,WORLD,TOTAL,CZ	203.5 	273.07 	207.79 	201.52 	261.84 
EUR,PROF,N_GE1,WORLD,TOTAL,DE	605.28 	652.66 	579.79 	673.58 	635.18 
EUR,PROF,N_GE1,WORLD,TOTAL,DK	513.39 	599.88 	792.23 b	649.42 b	802.09 
EUR,PROF,N_GE1,WORLD,TOTAL,EA	: 	: 	494.32 e	550.5 	520.62 
EUR,PROF,N_GE1,WORLD,TOTAL,EE	395.51 	401.63 	383.48 	335.52 	284.12 
EUR,PROF,N_GE1,WORLD,TOTAL,EL	446.98 	384.49 	419.69 	468.87 	324.66 
EUR,PROF,N_GE1,WORLD,TOTAL,ES	522.49 	384.58 b	223.26 	229.88 	204.69 
EUR,PROF,N_GE1,WORLD,TOTAL,EU27	: 	544.39 	477.56 e	513.03 	487.79 
EUR,PROF,N_GE1,WORLD,TOTAL,EU28	: 	545.21 	476.36 e	511.72 	485.98 
EUR,PROF,N_GE1,WORLD,TOTAL,FI	557.03 	584.76 	537.49 	541.29 	605.29 
EUR,PROF,N_GE1,WORLD,TOTAL,FR	469.42 	493.57 	462.29 	459.68 	431.09 
EUR,PROF,N_GE1,WORLD,TOTAL,HR	469.12 	630.31 	389.12 	390.92 	298.79 
EUR,PROF,N_GE1,WORLD,TOTAL,HU	452.17 	390.96 	316.23 	300.24 	260.07 
EUR,PROF,N_GE1,WORLD,TOTAL,IE	895.64 	815.52 	770.88 	843.69 	755.48 
EUR,PROF,N_GE1,WORLD,TOTAL,IT	385.37 	427.89 	283.44 b	457.64 	508.65 
EUR,PROF,N_GE1,WORLD,TOTAL,LT	305.6 	289.92 	278.72 	284.52 	257.12 
EUR,PROF,N_GE1,WORLD,TOTAL,LU	1122.9 	973.68 	1023.16 	1041.33 	917.3 
EUR,PROF,N_GE1,WORLD,TOTAL,LV	399.84 	398.68 	275.47 	315.42 	250.68 
EUR,PROF,N_GE1,WORLD,TOTAL,MT	727.39 	970.41 	828.41 b	1037.4 	1039.73 
EUR,PROF,N_GE1,WORLD,TOTAL,NL	676.73 	540.72 	654.84 	704.57 	591.26 
EUR,PROF,N_GE1,WORLD,TOTAL,PL	365.92 	394.48 	401.1 b	366 	447.05 
EUR,PROF,N_GE1,WORLD,TOTAL,PT	227.42 	208.4 	209.4 	138.15 	137.13 
EUR,PROF,N_GE1,WORLD,TOTAL,RO	140.52 	142.82 	141.97 	159.28 	162.15 
EUR,PROF,N_GE1,WORLD,TOTAL,SE	320.09 	402.82 	304.04 	: 	: 
EUR,PROF,N_GE1,WORLD,TOTAL,SI	558.67 	543.75 	558.32 	554.55 	557.19 
EUR,PROF,N_GE1,WORLD,TOTAL,SK	246.2 u	289.73 	246.2 u	299.76 b	230.12 
EUR,PROF,N_GE1,WORLD,TOTAL,UK	: 	: 	: 	424.77 	356.02 
EUR,PROF,N_GE1,WORLD,TRA,AT	251.42 	271.88 	292.61 	286.47 	244.42 
EUR,PROF,N_GE1,WORLD,TRA,BE	413.86 	274.8 	342.65 	475.08 	229.29 
EUR,PROF,N_GE1,WORLD,TRA,BG	82.04 	80.39 	74.51 	63.55 	94.4 
EUR,PROF,N_GE1,WORLD,TRA,CH	457.36 	675.97 	307.88 	603.86 	585.49 
EUR,PROF,N_GE1,WORLD,TRA,CY	395.88 	383.08 	403.37 	341.38 	361.3 
EUR,PROF,N_GE1,WORLD,TRA,CZ	68.27 	89.47 	71.08 	62.79 	79.71 
EUR,PROF,N_GE1,WORLD,TRA,DE	294.87 	323.34 	281.76 	322.7 	332.44 
EUR,PROF,N_GE1,WORLD,TRA,DK	169.66 	220.98 	349.82 b	305.6 b	348.65 
EUR,PROF,N_GE1,WORLD,TRA,EA	: 	: 	211.91 e	236.02 	232.94 
EUR,PROF,N_GE1,WORLD,TRA,EE	150.36 	168.22 	128.16 	121.6 	93.87 
EUR,PROF,N_GE1,WORLD,TRA,EL	136.66 	120.68 	138.29 	158.57 	125.18 
EUR,PROF,N_GE1,WORLD,TRA,ES	200.01 	145.74 b	25.77 	28.53 	24.97 
EUR,PROF,N_GE1,WORLD,TRA,EU27	: 	238.72 	202.16 e	210.45 	206.66 
EUR,PROF,N_GE1,WORLD,TRA,EU28	: 	239.29 	201.61 e	209.35 	205.72 
EUR,PROF,N_GE1,WORLD,TRA,FI	219.99 	241.8 	221.1 	225.65 	259.07 
EUR,PROF,N_GE1,WORLD,TRA,FR	165.38 	193.65 	172.89 	172.07 	157.69 
EUR,PROF,N_GE1,WORLD,TRA,HR	189.39 	299.15 	162.22 	108.75 	108.32 
EUR,PROF,N_GE1,WORLD,TRA,HU	111.78 	100.08 	75.75 	41.43 	20.92 
EUR,PROF,N_GE1,WORLD,TRA,IE	338.16 	304.53 	314.73 	341.15 	284.66 
EUR,PROF,N_GE1,WORLD,TRA,IT	156.8 	182.16 	121 b	192.06 	213.8 
EUR,PROF,N_GE1,WORLD,TRA,LT	83.39 	94.62 	89.74 	86.18 	71.09 
EUR,PROF,N_GE1,WORLD,TRA,LU	471.6 	414.42 	412.04 	449.47 	375.2 
EUR,PROF,N_GE1,WORLD,TRA,LV	126.17 	104.72 	91.88 	89.11 	103.24 
EUR,PROF,N_GE1,WORLD,TRA,MT	204.37 	350.99 	296.48 b	288.97 	301.22 
EUR,PROF,N_GE1,WORLD,TRA,NL	257.57 	220.1 	260 	296.28 	223.17 
EUR,PROF,N_GE1,WORLD,TRA,PL	113.5 	124.57 	141.1 b	97.96 	194.16 
EUR,PROF,N_GE1,WORLD,TRA,PT	80.71 	55.72 	77.65 	65.11 	46.92 
EUR,PROF,N_GE1,WORLD,TRA,RO	32.99 	33.87 	31.75 	33.65 	19.13 
EUR,PROF,N_GE1,WORLD,TRA,SE	76.77 	182.2 	115.66 	: 	: 
EUR,PROF,N_GE1,WORLD,TRA,SI	211.43 	201.14 	218.96 	215.59 	227.21 
EUR,PROF,N_GE1,WORLD,TRA,SK	80.12 u	110.21 	71.36 u	100.43 b	73.6 
EUR,PROF,N_GE1,WORLD,TRA,UK	: 	: 	: 	145.63 	100.28 
EUR,PROF,N_GE4,DOM,ACC,AT	329.62 	272.41 	269.72 	231.21 	278.43 
EUR,PROF,N_GE4,DOM,ACC,BE	219.96 	170.76 u	: u	: u	106.45 u
EUR,PROF,N_GE4,DOM,ACC,BG	124.48 u	: u	: u	44.93 u	: u
EUR,PROF,N_GE4,DOM,ACC,CH	: u	: u	: u	: u	: u
EUR,PROF,N_GE4,DOM,ACC,CY	: u	: u	: u	: u	: u
EUR,PROF,N_GE4,DOM,ACC,CZ	84.82 u	164.3 u	56.52 u	51.36 	81.52 u
EUR,PROF,N_GE4,DOM,ACC,DE	287.02 	355.11 	315.51 	395.87 	309.09 
EUR,PROF,N_GE4,DOM,ACC,DK	339.06 	343.67 	: u	118.28 bu	394.86 u
EUR,PROF,N_GE4,DOM,ACC,EA	: 	: 	216.45 e	234.46 	186.69 
EUR,PROF,N_GE4,DOM,ACC,EE	87.23 u	77.23 u	102.46 u	30.12 u	: u
EUR,PROF,N_GE4,DOM,ACC,EL	127.45 	102.84 	108.3 	111.87 	77.87 
EUR,PROF,N_GE4,DOM,ACC,ES	272.09 	189.35 b	43.77 	53.33 	43.69 
EUR,PROF,N_GE4,DOM,ACC,EU27	: 	265.32 	210.68 e	225.56 	182.52 
EUR,PROF,N_GE4,DOM,ACC,EU28	: 	264.95 	209.62 e	224.68 	181.78 
EUR,PROF,N_GE4,DOM,ACC,FI	356.82 	308.26 	257.56 	303.57 	268.41 
EUR,PROF,N_GE4,DOM,ACC,FR	177.47 	212.65 	186.99 	182.55 	159.5 
EUR,PROF,N_GE4,DOM,ACC,HR	137.41 	223.87 u	86.58 	128.47 	90.48 
EUR,PROF,N_GE4,DOM,ACC,HU	60.95 u	66.94 u	38.33 u	73.57 u	49.25 
EUR,PROF,N_GE4,DOM,ACC,IE	266.19 u	226.07 u	227.13 	226.55 u	238.9 u
EUR,PROF,N_GE4,DOM,ACC,IT	246.78 	200.73 	136.13 b	375.99 	295.54 
EUR,PROF,N_GE4,DOM,ACC,LT	85.88 	103.87 	66.27 	20.65 	10.02 
EUR,PROF,N_GE4,DOM,ACC,LU	: 	: u	: 	: u	: 
EUR,PROF,N_GE4,DOM,ACC,LV	: c	: u	: u	26.52 u	4.59 u
EUR,PROF,N_GE4,DOM,ACC,MT	: u	: u	: u	: u	: u
EUR,PROF,N_GE4,DOM,ACC,NL	445.18 u	295.57 u	387.52 u	216.81 u	352.12 u
EUR,PROF,N_GE4,DOM,ACC,PL	139.34 	134.41 	129.29 b	164.92 	138.48 
EUR,PROF,N_GE4,DOM,ACC,PT	71.2 	51.67 	91.65 	22.93 	55.27 
EUR,PROF,N_GE4,DOM,ACC,RO	64.62 	66.37 	64.86 	77.16 	94.28 
EUR,PROF,N_GE4,DOM,ACC,SE	239.23 	185.63 	250.02 	: 	: 
EUR,PROF,N_GE4,DOM,ACC,SI	: u	: u	: u	: u	: u
EUR,PROF,N_GE4,DOM,ACC,SK	: u	: u	: u	: u	: u
EUR,PROF,N_GE4,DOM,ACC,UK	: 	: 	: 	238.69 	196.25 
EUR,PROF,N_GE4,DOM,DUR,AT	2.85 	0 	1.32 	0 	0 
EUR,PROF,N_GE4,DOM,DUR,BE	0 	0.32 u	: u	: u	26.43 u
EUR,PROF,N_GE4,DOM,DUR,BG	0 u	: u	: u	0 u	: u
EUR,PROF,N_GE4,DOM,DUR,CH	: u	: u	: u	: 	: 
EUR,PROF,N_GE4,DOM,DUR,CY	: u	: u	: u	: u	: u
EUR,PROF,N_GE4,DOM,DUR,CZ	0 u	0 u	0 u	0 	0 u
EUR,PROF,N_GE4,DOM,DUR,DE	26.09 	9.35 	7.07 	9.75 	29.06 
EUR,PROF,N_GE4,DOM,DUR,DK	3.14 	5.52 	: u	4.54 bu	7.29 u
EUR,PROF,N_GE4,DOM,DUR,EA	: 	: 	7.7 e	8.13 	21.05 
EUR,PROF,N_GE4,DOM,DUR,EE	0 u	0 u	5.7 u	4.93 u	: u
EUR,PROF,N_GE4,DOM,DUR,EL	3.13 	0 	6.01 	7.37 	107.55 
EUR,PROF,N_GE4,DOM,DUR,ES	0 	3.07 b	0 	0 	29.27 
EUR,PROF,N_GE4,DOM,DUR,EU27	: 	7.98 	7.07 e	9.6 	19.48 
EUR,PROF,N_GE4,DOM,DUR,EU28	: 	7.91 	7.05 e	9.51 	19.34 
EUR,PROF,N_GE4,DOM,DUR,FI	0 	0 	1.61 	0 	22.31 
EUR,PROF,N_GE4,DOM,DUR,FR	16.71 	14.87 	15.33 	14.06 	9.91 
EUR,PROF,N_GE4,DOM,DUR,HR	0 	0 u	5.05 	0 	2.14 
EUR,PROF,N_GE4,DOM,DUR,HU	0 u	0 u	17.11 u	0 u	0 
EUR,PROF,N_GE4,DOM,DUR,IE	35.36 u	20.59 u	6.65 	3.4 u	8.04 u
EUR,PROF,N_GE4,DOM,DUR,IT	15.29 	0 	0 b	0 	0 
EUR,PROF,N_GE4,DOM,DUR,LT	0 	0 	0 	0.81 	0.35 
EUR,PROF,N_GE4,DOM,DUR,LU	: 	: u	: 	: u	: 
EUR,PROF,N_GE4,DOM,DUR,LV	: c	: u	: u	3.45 u	0 u
EUR,PROF,N_GE4,DOM,DUR,MT	: u	: u	: u	: u	: u
EUR,PROF,N_GE4,DOM,DUR,NL	0 u	0 u	0 u	0 u	0 u
EUR,PROF,N_GE4,DOM,DUR,PL	0 	0 	0 b	6.89 	19.53 
EUR,PROF,N_GE4,DOM,DUR,PT	3.1 	0.3 	0.41 	0.22 	9.08 
EUR,PROF,N_GE4,DOM,DUR,RO	0.03 	0.49 	0.03 	0.32 	0 
EUR,PROF,N_GE4,DOM,DUR,SE	7.22 	5.06 	1.53 	: 	: 
EUR,PROF,N_GE4,DOM,DUR,SI	: u	: u	: u	: u	: u
EUR,PROF,N_GE4,DOM,DUR,SK	: u	: u	: u	: u	: u
EUR,PROF,N_GE4,DOM,DUR,UK	: 	: 	: 	20.39 	15.63 
EUR,PROF,N_GE4,DOM,OTH,AT	188.79 	141.13 	168.29 	111.15 	116.04 
EUR,PROF,N_GE4,DOM,OTH,BE	22.13 	303.06 u	: u	: u	107.58 u
EUR,PROF,N_GE4,DOM,OTH,BG	28.74 u	: u	: u	6.09 u	: u
EUR,PROF,N_GE4,DOM,OTH,CH	: u	: u	: u	: u	: u
EUR,PROF,N_GE4,DOM,OTH,CY	: u	: u	: u	: u	: u
EUR,PROF,N_GE4,DOM,OTH,CZ	24.68 u	23.15 u	15.13 u	33.85 	29.05 u
EUR,PROF,N_GE4,DOM,OTH,DE	88.81 	113.41 	90.48 	97.65 	79.99 
EUR,PROF,N_GE4,DOM,OTH,DK	36.18 	63.5 	: u	52.26 bu	83.77 u
EUR,PROF,N_GE4,DOM,OTH,EA	: 	: 	104.74 e	106.89 	97.73 
EUR,PROF,N_GE4,DOM,OTH,EE	41.77 u	17.24 u	7.21 u	13.49 u	: u
EUR,PROF,N_GE4,DOM,OTH,EL	78.21 	86.04 	119.78 	126.27 	27.93 
EUR,PROF,N_GE4,DOM,OTH,ES	53.56 	32.03 b	127.03 	126.32 	114.38 
EUR,PROF,N_GE4,DOM,OTH,EU27	: 	99.45 	98.82 e	86.91 	81.95 
EUR,PROF,N_GE4,DOM,OTH,EU28	: 	99.17 	98.31 e	86.69 	81.45 
EUR,PROF,N_GE4,DOM,OTH,FI	48.09 	70.18 	73.35 	64.17 	80.39 
EUR,PROF,N_GE4,DOM,OTH,FR	120.23 	120.7 	122.53 	108.99 	96.37 
EUR,PROF,N_GE4,DOM,OTH,HR	35.71 	68.47 u	38.75 	62.23 	19.15 
EUR,PROF,N_GE4,DOM,OTH,HU	13.26 u	30.12 u	14.13 u	18.28 u	32.9 
EUR,PROF,N_GE4,DOM,OTH,IE	265.15 u	296.25 u	147.87 	166.58 u	188.67 u
EUR,PROF,N_GE4,DOM,OTH,IT	110.65 	103.82 	78.39 b	171.6 	158.15 
EUR,PROF,N_GE4,DOM,OTH,LT	7.07 	6.02 	6.21 	13.01 	7.59 
EUR,PROF,N_GE4,DOM,OTH,LU	: 	: u	: 	: u	: 
EUR,PROF,N_GE4,DOM,OTH,LV	: c	: u	: u	16.07 u	29.04 u
EUR,PROF,N_GE4,DOM,OTH,MT	: u	: u	: u	: u	: u
EUR,PROF,N_GE4,DOM,OTH,NL	24.52 u	70.82 u	38.06 u	23.89 u	37.56 u
EUR,PROF,N_GE4,DOM,OTH,PL	16.34 	54.7 	24.87 b	18.91 	63.67 
EUR,PROF,N_GE4,DOM,OTH,PT	33.45 	26.41 	22.13 	21.84 	21.04 
EUR,PROF,N_GE4,DOM,OTH,RO	27.04 	26.42 	24.98 	23.81 	31.14 
EUR,PROF,N_GE4,DOM,OTH,SE	61.77 	86.44 	72.76 	: 	: 
EUR,PROF,N_GE4,DOM,OTH,SI	: u	: u	: u	: u	: u
EUR,PROF,N_GE4,DOM,OTH,SK	: u	: u	: u	: u	: u
EUR,PROF,N_GE4,DOM,OTH,UK	: 	: 	: 	17.48 	17.44 
EUR,PROF,N_GE4,DOM,REST,BE	82.53 	0 u	: u	: u	: 
EUR,PROF,N_GE4,DOM,REST,BG	96.41 u	: u	: u	38.09 u	: u
EUR,PROF,N_GE4,DOM,REST,CH	: u	: u	: u	: u	: u
EUR,PROF,N_GE4,DOM,REST,CY	: u	: u	: u	: u	: 
EUR,PROF,N_GE4,DOM,REST,CZ	40.11 u	56.91 u	40.18 u	42.02 	55.42 u
EUR,PROF,N_GE4,DOM,REST,DK	: 	: 	: b	: b	: 
EUR,PROF,N_GE4,DOM,REST,EA	: 	: 	78.94 e	68.33 	65.81 
EUR,PROF,N_GE4,DOM,REST,EE	69.25 u	43.3 u	49.32 u	34.49 u	: u
EUR,PROF,N_GE4,DOM,REST,EL	144 	158.52 	125.11 	136.43 	103.92 
EUR,PROF,N_GE4,DOM,REST,ES	124.51 	134.85 b	46.72 	37.74 	45.23 
EUR,PROF,N_GE4,DOM,REST,EU27	: 	95.57 	75.8 e	71.8 	65.49 
EUR,PROF,N_GE4,DOM,REST,EU28	: 	95.43 	75.88 e	71.44 	65.49 
EUR,PROF,N_GE4,DOM,REST,FI	92.85 	105.07 	85.02 	99.53 	92.11 
EUR,PROF,N_GE4,DOM,REST,FR	83.63 	96.19 	95.43 	87.83 	79.92 
EUR,PROF,N_GE4,DOM,REST,HR	89.43 	88.84 u	80.88 	44.03 	64.81 
EUR,PROF,N_GE4,DOM,REST,HU	25.88 u	13.32 u	13.02 u	7.39 u	7.87 
EUR,PROF,N_GE4,DOM,REST,IT	: 	: 	: b	: 	: 
EUR,PROF,N_GE4,DOM,REST,LT	16.03 	12.94 	6.13 	30.91 	9.91 
EUR,PROF,N_GE4,DOM,REST,LU	: 	: u	: 	: u	: 
EUR,PROF,N_GE4,DOM,REST,LV	: c	: u	: u	43.96 u	5.55 u
EUR,PROF,N_GE4,DOM,REST,MT	: 	: 	: b	: 	: 
EUR,PROF,N_GE4,DOM,REST,NL	166.79 u	147.22 u	81.75 u	84.06 u	186.35 u
EUR,PROF,N_GE4,DOM,REST,PL	88.48 	90.47 	82.29 b	56.03 	69.57 
EUR,PROF,N_GE4,DOM,REST,PT	70.3 	67.3 	71.8 	30.55 	28.11 
EUR,PROF,N_GE4,DOM,REST,RO	37.9 	34.92 	34.44 	43.49 	25.75 
EUR,PROF,N_GE4,DOM,REST,SI	: u	: u	: u	: u	: u
EUR,PROF,N_GE4,DOM,REST,SK	: u	: u	: u	: u	: 
EUR,PROF,N_GE4,DOM,REST,UK	: 	: 	: 	94.19 	71.35 
EUR,PROF,N_GE4,DOM,TOTAL,AT	642.91 	508.66 	548.33 	426.76 	487.08 
EUR,PROF,N_GE4,DOM,TOTAL,BE	382.03 	513.14 u	: u	: u	252.16 u
EUR,PROF,N_GE4,DOM,TOTAL,BG	285.18 u	: u	: u	121.12 u	: u
EUR,PROF,N_GE4,DOM,TOTAL,CH	: u	: u	: u	: u	: u
EUR,PROF,N_GE4,DOM,TOTAL,CY	: u	: u	: u	: u	: u
EUR,PROF,N_GE4,DOM,TOTAL,CZ	187.54 u	288.53 u	153.06 u	157 	208.72 u
EUR,PROF,N_GE4,DOM,TOTAL,DE	545.29 	821.29 	591.71 	680.68 	562.87 
EUR,PROF,N_GE4,DOM,TOTAL,DK	426.22 	544.4 	: u	269.51 bu	607.32 u
EUR,PROF,N_GE4,DOM,TOTAL,EA	: 	: 	491.02 e	502.62 	434.96 
EUR,PROF,N_GE4,DOM,TOTAL,EE	250.23 u	186.17 u	220.68 u	128.15 u	: u
EUR,PROF,N_GE4,DOM,TOTAL,EL	429.16 	439.79 	443.45 	479.73 	301.82 
EUR,PROF,N_GE4,DOM,TOTAL,ES	590.64 	485.45 b	251.96 	251.07 	238.3 
EUR,PROF,N_GE4,DOM,TOTAL,EU27	: 	622 	472.31 e	472.04 	416.97 
EUR,PROF,N_GE4,DOM,TOTAL,EU28	: 	620.64 	470.64 e	470.44 	415.54 
EUR,PROF,N_GE4,DOM,TOTAL,FI	594.23 	621.88 	517.42 	601.68 	568.32 
EUR,PROF,N_GE4,DOM,TOTAL,FR	482.95 	555.9 	523.18 	490.31 	435.22 
EUR,PROF,N_GE4,DOM,TOTAL,HR	407.07 	470.22 u	276.24 	295.28 	238.51 
EUR,PROF,N_GE4,DOM,TOTAL,HU	129.23 u	126.14 u	106.08 u	114.39 u	115.11 
EUR,PROF,N_GE4,DOM,TOTAL,IE	601.97 u	596.93 u	439.19 	452.58 u	493.63 u
EUR,PROF,N_GE4,DOM,TOTAL,IT	467.26 	418.35 	317.65 b	712.58 	650.1 
EUR,PROF,N_GE4,DOM,TOTAL,LT	124.84 	142.75 	88.17 	83.87 	40.56 
EUR,PROF,N_GE4,DOM,TOTAL,LU	: 	: u	: 	: u	: 
EUR,PROF,N_GE4,DOM,TOTAL,LV	: c	: u	: u	117.16 u	62.51 u
EUR,PROF,N_GE4,DOM,TOTAL,MT	: u	: u	: u	: u	: u
EUR,PROF,N_GE4,DOM,TOTAL,NL	771.79 u	644.61 u	571.25 u	384.61 u	712.3 u
EUR,PROF,N_GE4,DOM,TOTAL,PL	298.46 	350.27 	290.6 b	287.48 	378.75 
EUR,PROF,N_GE4,DOM,TOTAL,PT	217.78 	173.28 	228.33 	97.02 	133.94 
EUR,PROF,N_GE4,DOM,TOTAL,RO	166.46 	164.71 	156.85 	180.05 	170.11 
EUR,PROF,N_GE4,DOM,TOTAL,SE	359 	445.48 	426.96 	: 	: 
EUR,PROF,N_GE4,DOM,TOTAL,SI	: u	: u	: u	: u	: u
EUR,PROF,N_GE4,DOM,TOTAL,SK	: u	: u	: u	: u	: u
EUR,PROF,N_GE4,DOM,TOTAL,UK	: 	: 	: 	444.95 	389.34 
EUR,PROF,N_GE4,DOM,TRA,AT	124.51 	95.13 	110.32 	84.41 	92.62 
EUR,PROF,N_GE4,DOM,TRA,BE	57.4 	39.33 u	: u	: u	38.13 u
EUR,PROF,N_GE4,DOM,TRA,BG	35.55 u	: u	: u	32 u	: u
EUR,PROF,N_GE4,DOM,TRA,CH	: u	: u	: u	: u	: u
EUR,PROF,N_GE4,DOM,TRA,CY	: u	: u	: u	: u	: u
EUR,PROF,N_GE4,DOM,TRA,CZ	37.93 u	44.17 u	41.23 u	29.76 	42.72 u
EUR,PROF,N_GE4,DOM,TRA,DE	169.46 	352.77 	185.73 	187.16 	173.79 
EUR,PROF,N_GE4,DOM,TRA,DK	50.98 	137.23 	: u	98.97 bu	128.7 u
EUR,PROF,N_GE4,DOM,TRA,EA	: 	: 	129.94 e	120.21 	110.64 
EUR,PROF,N_GE4,DOM,TRA,EE	51.98 u	48.39 u	61.7 u	50.06 u	: u
EUR,PROF,N_GE4,DOM,TRA,EL	79.49 	92.39 	90.26 	105.16 	92.09 
EUR,PROF,N_GE4,DOM,TRA,ES	140.48 	129.22 b	34.44 	33.68 	35 
EUR,PROF,N_GE4,DOM,TRA,EU27	: 	216.72 	123.91 e	110.33 	106.9 
EUR,PROF,N_GE4,DOM,TRA,EU28	: 	215.58 	123.45 e	109.88 	106.56 
EUR,PROF,N_GE4,DOM,TRA,FI	96.47 	138.38 	101.49 	134.41 	127.41 
EUR,PROF,N_GE4,DOM,TRA,FR	101.62 	126.36 	118.23 	110.95 	99.42 
EUR,PROF,N_GE4,DOM,TRA,HR	144.52 	89.03 u	70.02 	60.55 	64.07 
EUR,PROF,N_GE4,DOM,TRA,HU	29.14 u	15.76 u	40.59 u	15.15 u	25.09 
EUR,PROF,N_GE4,DOM,TRA,IE	70.63 u	74.61 u	64.18 	59.45 u	66.05 u
EUR,PROF,N_GE4,DOM,TRA,IT	109.83 	113.8 	103.13 b	164.99 	196.41 
EUR,PROF,N_GE4,DOM,TRA,LT	15.86 	19.91 	9.56 	19.31 	13.04 
EUR,PROF,N_GE4,DOM,TRA,LU	: 	: u	: 	: u	: 
EUR,PROF,N_GE4,DOM,TRA,LV	: c	: u	: u	30.62 u	23.33 u
EUR,PROF,N_GE4,DOM,TRA,MT	: u	: u	: u	: u	: u
EUR,PROF,N_GE4,DOM,TRA,NL	135.3 u	131 u	63.92 u	59.84 u	136.27 u
EUR,PROF,N_GE4,DOM,TRA,PL	54.3 	70.7 	54.14 b	47.61 	107.02 
EUR,PROF,N_GE4,DOM,TRA,PT	42.84 	27.89 	42.74 	21.69 	29.53 
EUR,PROF,N_GE4,DOM,TRA,RO	36.91 	37 	32.57 	35.59 	18.94 
EUR,PROF,N_GE4,DOM,TRA,SE	58 	173.41 	104.17 	: 	: 
EUR,PROF,N_GE4,DOM,TRA,SI	: u	: u	: u	: u	: u
EUR,PROF,N_GE4,DOM,TRA,SK	: u	: u	: u	: u	: u
EUR,PROF,N_GE4,DOM,TRA,UK	: 	: 	: 	94.59 	104.3 
EUR,PROF,N_GE4,OUT,ACC,AT	768.52 	642.73 	499.64 	679.57 	544.83 
EUR,PROF,N_GE4,OUT,ACC,BE	526.42 	606.87 	461.95 	689.06 	305.79 
EUR,PROF,N_GE4,OUT,ACC,BG	: u	239.23 u	: u	274.35 u	288.13 u
EUR,PROF,N_GE4,OUT,ACC,CH	827.35 	878.51 	640.14 	831.59 u	788.08 u
EUR,PROF,N_GE4,OUT,ACC,CY	427.63 	528.21 	524.22 	444.21 	566.51 
EUR,PROF,N_GE4,OUT,ACC,CZ	238.6 u	349.28 u	285.46 u	339.29 u	339.85 
EUR,PROF,N_GE4,OUT,ACC,DE	667.53 	708.66 	584.69 	742.79 	706.55 
EUR,PROF,N_GE4,OUT,ACC,DK	404.15 	549.31 	829.07 b	503 b	584.69 
EUR,PROF,N_GE4,OUT,ACC,EA	: 	: 	500.84 e	613.4 	553.28 
EUR,PROF,N_GE4,OUT,ACC,EE	399.85 	298.73 	454.79 	246.6 	386.97 
EUR,PROF,N_GE4,OUT,ACC,EL	379.01 	274.17 	238.29 	324.12 	256.21 
